,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Sir Alastair Cook,11728,Angelo Mathews,49764,"Mathews to Cook, 1 run full outside off, Cook lunges forward and gets a think outside down to third man...not convincing but was in reasonable control",1st innings,0.1,run,1,1,1/0,"Mathews to Cook, 1 run",,"full outside off, Cook lunges forward and gets a think outside down to third man...not convincing but was in reasonable control",0
1,1,Moeen Ali,8917,Angelo Mathews,49764,"Mathews to Ali, 1 wide down the leg side, Moeen stays inside the line...opens the extras tally",1st innings,0.1,wide,2,1,2/0,"Mathews to Ali, 1 wide",,"down the leg side, Moeen stays inside the line...opens the extras tally",0
2,2,Moeen Ali,8917,Angelo Mathews,49764,"Mathews to Ali, no run back of a length on middle, defended back from where it came",1st innings,0.2,no run,2,0,2/0,"Mathews to Ali, no run",,"back of a length on middle, defended back from where it came",0
3,3,Moeen Ali,8917,Angelo Mathews,49764,"Mathews to Ali, no run hint of seam movement, on a full length around middle and leg, Moeen defends square into the off side",1st innings,0.3,no run,2,0,2/0,"Mathews to Ali, no run",,"hint of seam movement, on a full length around middle and leg, Moeen defends square into the off side",0
4,4,Moeen Ali,8917,Angelo Mathews,49764,"Mathews to Ali, no run big appeal for caught behind. A loose drive from Moeen, playing away from his body to a delivery angled across outside off. They decide not to review.",1st innings,0.4,no run,2,0,2/0,"Mathews to Ali, no run",,"big appeal for caught behind. A loose drive from Moeen, playing away from his body to a delivery angled across outside off. They decide not to review.",0
5,5,Moeen Ali,8917,Angelo Mathews,49764,"Mathews to Ali, 1 run aggression from Moeen, he tries to take a length delivery from around off stump over the leg side but there's little timing as he that twists in his hand and the ball lobs over mid-on",1st innings,0.5,run,3,1,3/0,"Mathews to Ali, 1 run",,"aggression from Moeen, he tries to take a length delivery from around off stump over the leg side but there's little timing as he that twists in his hand and the ball lobs over mid-on",0
6,6,Sir Alastair Cook,11728,Angelo Mathews,49764,"Mathews to Cook, no run full on off stump, defended into the covers",1st innings,0.6,no run,3,0,3/0,"Mathews to Cook, no run",,"full on off stump, defended into the covers",0
7,7,Moeen Ali,8917,Tillakaratne Dilshan,48472,"Dilshan to Ali, no run round the wicket, this skids on into Moeen who drives a little riskily off the back foot to point",1st innings,1.1,no run,3,0,3/0,"Dilshan to Ali, no run",,"round the wicket, this skids on into Moeen who drives a little riskily off the back foot to point",0
8,8,Moeen Ali,8917,Tillakaratne Dilshan,48472,"Dilshan to Ali, 1 run close! He's a fraction early on his drive, perhaps it stopped in the surface, but the ball flies wide of Dilshan to his right and down to long off",1st innings,1.2,run,4,1,4/0,"Dilshan to Ali, 1 run",,"close! He's a fraction early on his drive, perhaps it stopped in the surface, but the ball flies wide of Dilshan to his right and down to long off",0
9,9,Sir Alastair Cook,11728,Tillakaratne Dilshan,48472,"Dilshan to Cook, no run turn there for Dilshan, from a middle and leg line, which squares up Cook in defence",1st innings,1.3,no run,4,0,4/0,"Dilshan to Cook, no run",,"turn there for Dilshan, from a middle and leg line, which squares up Cook in defence",0
10,10,Sir Alastair Cook,11728,Tillakaratne Dilshan,48472,"Dilshan to Cook, no run stretches forward this time, bat in front of pad, defended into the leg side",1st innings,1.4,no run,4,0,4/0,"Dilshan to Cook, no run",,"stretches forward this time, bat in front of pad, defended into the leg side",0
11,11,Sir Alastair Cook,11728,Tillakaratne Dilshan,48472,"Dilshan to Cook, 3 runs dragged short and a little wide, Cook latches on with a cut which bisects the two fielders in the point area...the outfield is again sluggish",1st innings,1.5,run,7,3,7/0,"Dilshan to Cook, 3 runs",,"dragged short and a little wide, Cook latches on with a cut which bisects the two fielders in the point area...the outfield is again sluggish",0
12,12,Moeen Ali,8917,Tillakaratne Dilshan,48472,"Dilshan to Ali, OUT big early strike! The in-form opener departs. Coming down the pitch, aiming over the leg side, loses his shape on the shot. The ball hits his back pad then cannons into leg stump",1st innings,1.6,out,7,0,7/1,"Dilshan to Ali, OUT",,"big early strike! The in-form opener departs. Coming down the pitch, aiming over the leg side, loses his shape on the shot. The ball hits his back pad then cannons into leg stump",1
13,13,Sir Alastair Cook,11728,Angelo Mathews,49764,"Mathews to Cook, no run full outside off, prods into the covers",1st innings,2.1,no run,7,0,7/1,"Mathews to Cook, no run",,"full outside off, prods into the covers",1
14,14,Sir Alastair Cook,11728,Angelo Mathews,49764,"Mathews to Cook, no run shorter in length, on off stump, defended square towards point",1st innings,2.2,no run,7,0,7/1,"Mathews to Cook, no run",,"shorter in length, on off stump, defended square towards point",1
15,15,Sir Alastair Cook,11728,Angelo Mathews,49764,"Mathews to Cook, FOUR runs that's a confidence-booster for Cook, he picks off a short ball with a strong pull shot through midwicket",1st innings,2.3,four,11,4,11/1,"Mathews to Cook, FOUR runs",,"that's a confidence-booster for Cook, he picks off a short ball with a strong pull shot through midwicket",1
16,16,Sir Alastair Cook,11728,Angelo Mathews,49764,"Mathews to Cook, no run gets back on a full length outside off, left alone",1st innings,2.4,no run,11,0,11/1,"Mathews to Cook, no run",,"gets back on a full length outside off, left alone",1
17,17,Sir Alastair Cook,11728,Angelo Mathews,49764,"Mathews to Cook, no run comes forward, traps the ball off the inside edge into his pad and it trickles back towards the keeper",1st innings,2.5,no run,11,0,11/1,"Mathews to Cook, no run",,"comes forward, traps the ball off the inside edge into his pad and it trickles back towards the keeper",1
18,18,Sir Alastair Cook,11728,Angelo Mathews,49764,"Mathews to Cook, 2 runs nicely timed, tucks this delivery off middle stump through midwicket",1st innings,2.6,run,13,2,13/1,"Mathews to Cook, 2 runs",,"nicely timed, tucks this delivery off middle stump through midwicket",1
19,19,Ian Bell,9062,Tillakaratne Dilshan,48472,"Dilshan to Bell, 1 run nearly a return catch as Bell punches off the back foot, again the ball not coming into the bat and it spoons just to the right of Dilshan as he drives across",1st innings,3.1,run,14,1,14/1,"Dilshan to Bell, 1 run",,"nearly a return catch as Bell punches off the back foot, again the ball not coming into the bat and it spoons just to the right of Dilshan as he drives across",1
20,20,Sir Alastair Cook,11728,Tillakaratne Dilshan,48472,"Dilshan to Cook, 1 leg bye round the wicket, angled into the pads, rebounds away towards short fine leg",1st innings,3.2,leg bye,15,1,15/1,"Dilshan to Cook, 1 leg bye",,"round the wicket, angled into the pads, rebounds away towards short fine leg",1
21,21,Ian Bell,9062,Tillakaratne Dilshan,48472,"Dilshan to Bell, no run full, dug out back to the bowler",1st innings,3.3,no run,15,0,15/1,"Dilshan to Bell, no run",,"full, dug out back to the bowler",1
22,22,Ian Bell,9062,Tillakaratne Dilshan,48472,"Dilshan to Bell, no run aims to work this from outside off into the leg side, Dilshan gets across in his follow through",1st innings,3.4,no run,15,0,15/1,"Dilshan to Bell, no run",,"aims to work this from outside off into the leg side, Dilshan gets across in his follow through",1
23,23,Ian Bell,9062,Tillakaratne Dilshan,48472,"Dilshan to Bell, no run tucked to square leg",1st innings,3.5,no run,15,0,15/1,"Dilshan to Bell, no run",,tucked to square leg,1
24,24,Ian Bell,9062,Tillakaratne Dilshan,48472,"Dilshan to Bell, 2 runs flicked wide of the deep leg slip, angled into the pads, there wasn't a hand on it but will encourage Mathews to keep the fielder in place",1st innings,3.6,run,17,2,17/1,"Dilshan to Bell, 2 runs",,"flicked wide of the deep leg slip, angled into the pads, there wasn't a hand on it but will encourage Mathews to keep the fielder in place",1
25,25,Sir Alastair Cook,11728,Angelo Mathews,49764,"Mathews to Cook, no run a powerful cover drive but he picks out cover",1st innings,4.1,no run,17,0,17/1,"Mathews to Cook, no run",,a powerful cover drive but he picks out cover,1
26,26,Sir Alastair Cook,11728,Angelo Mathews,49764,"Mathews to Cook, no run pushed across outside off, left alone",1st innings,4.2,no run,17,0,17/1,"Mathews to Cook, no run",,"pushed across outside off, left alone",1
27,27,Sir Alastair Cook,11728,Angelo Mathews,49764,"Mathews to Cook, no run defeated by a slower ball, 104kph, it was outside off and Cook went for a drive but played over the top of the delivery",1st innings,4.3,no run,17,0,17/1,"Mathews to Cook, no run",104kph,"defeated by a slower ball, 104kph, it was outside off and Cook went for a drive but played over the top of the delivery",1
28,28,Sir Alastair Cook,11728,Angelo Mathews,49764,"Mathews to Cook, FOUR runs finds the gap on this occasion with a cover drive, and with the power and timing to overcome the slow outfield, pierces the gap between cover and mid-off",1st innings,4.4,four,21,4,21/1,"Mathews to Cook, FOUR runs",,"finds the gap on this occasion with a cover drive, and with the power and timing to overcome the slow outfield, pierces the gap between cover and mid-off",1
29,29,Sir Alastair Cook,11728,Angelo Mathews,49764,"Mathews to Cook, no run even fuller this time, the drive comes off the bottom of the bat and runs to mid-off",1st innings,4.5,no run,21,0,21/1,"Mathews to Cook, no run",,"even fuller this time, the drive comes off the bottom of the bat and runs to mid-off",1
30,30,Sir Alastair Cook,11728,Angelo Mathews,49764,"Mathews to Cook, no run comes forward, drives the ball into the pitch and it bounces out to short cover",1st innings,4.6,no run,21,0,21/1,"Mathews to Cook, no run",,"comes forward, drives the ball into the pitch and it bounces out to short cover",1
31,31,Ian Bell,9062,Tillakaratne Dilshan,48472,"Dilshan to Bell, 3 runs down the pitch and gives himself some room to the leg side, then drives this through square cover...he adjusted well because Dilshan saw him coming and dragged the delivery shorter",1st innings,5.1,run,24,3,24/1,"Dilshan to Bell, 3 runs",,"down the pitch and gives himself some room to the leg side, then drives this through square cover...he adjusted well because Dilshan saw him coming and dragged the delivery shorter",1
32,32,Sir Alastair Cook,11728,Tillakaratne Dilshan,48472,"Dilshan to Cook, 1 run round the wicket, on off stump, pushed down the ground to long-off",1st innings,5.2,run,25,1,25/1,"Dilshan to Cook, 1 run",,"round the wicket, on off stump, pushed down the ground to long-off",1
33,33,Ian Bell,9062,Tillakaratne Dilshan,48472,"Dilshan to Bell, 1 run turn into Bell, but started a fraction too straight which allows him to tuck comfortably through midwicket",1st innings,5.3,run,26,1,26/1,"Dilshan to Bell, 1 run",,"turn into Bell, but started a fraction too straight which allows him to tuck comfortably through midwicket",1
34,34,Sir Alastair Cook,11728,Tillakaratne Dilshan,48472,"Dilshan to Cook, no run lovely delivery, turn and bounce, beats the outside edge and Sangakkara whips the bails off. Cook's foot lifted for a second, but was back down in time",1st innings,5.4,no run,26,0,26/1,"Dilshan to Cook, no run",,"lovely delivery, turn and bounce, beats the outside edge and Sangakkara whips the bails off. Cook's foot lifted for a second, but was back down in time",1
35,35,Sir Alastair Cook,11728,Tillakaratne Dilshan,48472,"Dilshan to Cook, no run well forward and defends to cover",1st innings,5.5,no run,26,0,26/1,"Dilshan to Cook, no run",,well forward and defends to cover,1
36,36,Sir Alastair Cook,11728,Tillakaratne Dilshan,48472,"Dilshan to Cook, 1 run nearly finds long-off, he came down the pitch and was through his shot early but it fell short of the fielder as he ran in. Lack of timing saving Cook",1st innings,5.6,run,27,1,27/1,"Dilshan to Cook, 1 run",,"nearly finds long-off, he came down the pitch and was through his shot early but it fell short of the fielder as he ran in. Lack of timing saving Cook",1
37,37,Sir Alastair Cook,11728,Rangana Herath,49178,"Herath to Cook, no run round the wicket, slides on with the air across Cook and takes a thick outside edge to backward point",1st innings,6.1,no run,27,0,27/1,"Herath to Cook, no run",,"round the wicket, slides on with the air across Cook and takes a thick outside edge to backward point",1
38,38,Sir Alastair Cook,11728,Rangana Herath,49178,"Herath to Cook, 1 run whipped off the back foot out to deep midwicket",1st innings,6.2,run,28,1,28/1,"Herath to Cook, 1 run",,whipped off the back foot out to deep midwicket,1
39,39,Ian Bell,9062,Rangana Herath,49178,"Herath to Bell, no run round the wicket, appeal for lbw as the skids on and beats Bell on the back foot but that was easily going down the leg side...think Herath realised half-way through his appeal",1st innings,6.3,no run,28,0,28/1,"Herath to Bell, no run",,"round the wicket, appeal for lbw as the skids on and beats Bell on the back foot but that was easily going down the leg side...think Herath realised half-way through his appeal",1
40,40,Ian Bell,9062,Rangana Herath,49178,"Herath to Bell, no run forward and defends back to the bowler",1st innings,6.4,no run,28,0,28/1,"Herath to Bell, no run",,forward and defends back to the bowler,1
41,41,Ian Bell,9062,Rangana Herath,49178,"Herath to Bell, 2 runs good shot, comes down the pitch and lofts this inside out over the off side, wide of long-off but the fielder is able to get around the boundary",1st innings,6.5,run,30,2,30/1,"Herath to Bell, 2 runs",,"good shot, comes down the pitch and lofts this inside out over the off side, wide of long-off but the fielder is able to get around the boundary",1
