,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, no run good channel from Harris and we see some nice swing away from McCullum as he pushes at the line but misses",1st innings,Peter Ingram,38952,,,0.1,no run,0,0,0/0,"Harris to McCullum, no run",,good channel from Harris and we see some nice swing away from McCullum as he pushes at the line but misses,0
1,2,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, 1 run good shape again but a fraction shorter and McCullum guides it down to third man to get underway",1st innings,Peter Ingram,38952,,,0.2,run,1,1,1/0,"Harris to McCullum, 1 run",,good shape again but a fraction shorter and McCullum guides it down to third man to get underway,0
2,3,Peter Ingram,38952,Ryan Harris,5779,"Harris to Ingram, 1 run back of a length and Ingram is back and pushing into the off side for a quick single. Harris moves sharply to his left but can't prevent the single",1st innings,Brendon McCullum,37737,,,0.3,run,2,1,2/0,"Harris to Ingram, 1 run",,back of a length and Ingram is back and pushing into the off side for a quick single. Harris moves sharply to his left but can't prevent the single,0
3,4,Brendon McCullum,37737,Ryan Harris,5779,"Harris to McCullum, 1 run full and it swings away and McCullum drives off the outside half of the bat to Voges at point wo dives and misfields to allow the single",1st innings,Peter Ingram,38952,,,0.4,run,3,1,3/0,"Harris to McCullum, 1 run",,full and it swings away and McCullum drives off the outside half of the bat to Voges at point wo dives and misfields to allow the single,0
4,5,Peter Ingram,38952,Ryan Harris,5779,"Harris to Ingram, FOUR runs back of a length and straight and Ingram stands tall and pulls in front of square leg for four",1st innings,Brendon McCullum,37737,,,0.5,four,7,4,7/0,"Harris to Ingram, FOUR runs",,back of a length and straight and Ingram stands tall and pulls in front of square leg for four,0
5,6,Peter Ingram,38952,Ryan Harris,5779,"Harris to Ingram, OUT cracking delivery from Harris, he hits a good length and Ingram plays without intent and edges through to Haddin who takes the simplest of catches. Great start for Australia",1st innings,Brendon McCullum,37737,,,0.6,out,7,0,7/1,"Harris to Ingram, OUT",,"cracking delivery from Harris, he hits a good length and Ingram plays without intent and edges through to Haddin who takes the simplest of catches. Great start for Australia",1
6,7,Brendon McCullum,37737,Doug Bollinger,4508,"Bollinger to McCullum, no run good length and angled across McCullum who leaves it alone",1st innings,Martin Guptill,226492,Ryan Harris,5779,1.1,no run,7,0,7/1,"Bollinger to McCullum, no run",,good length and angled across McCullum who leaves it alone,1
7,8,Brendon McCullum,37737,Doug Bollinger,4508,"Bollinger to McCullum, FOUR runs good length, a fraction too much width, McCullum is back and driving off the back foot over where third slip would be and races away for four, beating third man",1st innings,Martin Guptill,226492,Ryan Harris,5779,1.2,four,11,4,11/1,"Bollinger to McCullum, FOUR runs",,"good length, a fraction too much width, McCullum is back and driving off the back foot over where third slip would be and races away for four, beating third man",1
8,9,Brendon McCullum,37737,Doug Bollinger,4508,"Bollinger to McCullum, no run McCullum advances and Bollinger angles the ball straight across him and he leaves it alone",1st innings,Martin Guptill,226492,Ryan Harris,5779,1.3,no run,11,0,11/1,"Bollinger to McCullum, no run",,McCullum advances and Bollinger angles the ball straight across him and he leaves it alone,1
9,10,Brendon McCullum,37737,Doug Bollinger,4508,"Bollinger to McCullum, 2 runs slightly fuller and McCullum moves forward and punches through straight mid wicket for a couple, good timing",1st innings,Martin Guptill,226492,Ryan Harris,5779,1.4,run,13,2,13/1,"Bollinger to McCullum, 2 runs",,"slightly fuller and McCullum moves forward and punches through straight mid wicket for a couple, good timing",1
10,11,Brendon McCullum,37737,Doug Bollinger,4508,"Bollinger to McCullum, no run back of a length and McCullum moves back and defends powerfully back past the bowler",1st innings,Martin Guptill,226492,Ryan Harris,5779,1.5,no run,13,0,13/1,"Bollinger to McCullum, no run",,back of a length and McCullum moves back and defends powerfully back past the bowler,1
11,12,Brendon McCullum,37737,Doug Bollinger,4508,"Bollinger to McCullum, no run good length again and angled across McCullum who is content on leaving. No movement for Bollinger but he's still smiling",1st innings,Martin Guptill,226492,Ryan Harris,5779,1.6,no run,13,0,13/1,"Bollinger to McCullum, no run",,good length again and angled across McCullum who is content on leaving. No movement for Bollinger but he's still smiling,1
