,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Dimuth Karunaratne,227772,Dawlat Zadran,516561,"Dawlat Zadran to Karunaratne, no run length on middle, a gentle delivery but on target, movement back into Dimuth, who is struck on the thigh pad hanging back",1st innings,0.1,no run,0,0,0/0,"Dawlat Zadran to Karunaratne, no run",,"length on middle, a gentle delivery but on target, movement back into Dimuth, who is struck on the thigh pad hanging back",0
1,2,Dimuth Karunaratne,227772,Dawlat Zadran,516561,"Dawlat Zadran to Karunaratne, no run length outside off, Dimuth gets on his toes and taps the ball down close to his feet",1st innings,0.2,no run,0,0,0/0,"Dawlat Zadran to Karunaratne, no run",,"length outside off, Dimuth gets on his toes and taps the ball down close to his feet",0
2,3,Dimuth Karunaratne,227772,Dawlat Zadran,516561,"Dawlat Zadran to Karunaratne, no run length outside off, Dimuth hangs back again, pats it away to the off side",1st innings,0.3,no run,0,0,0/0,"Dawlat Zadran to Karunaratne, no run",,"length outside off, Dimuth hangs back again, pats it away to the off side",0
3,4,Dimuth Karunaratne,227772,Dawlat Zadran,516561,"Dawlat Zadran to Karunaratne, no run length outside off again, a bit more width this time, Dimuth chases it with his hands a little, which might not be the best option but guides it safely to point on that occasion",1st innings,0.4,no run,0,0,0/0,"Dawlat Zadran to Karunaratne, no run",,"length outside off again, a bit more width this time, Dimuth chases it with his hands a little, which might not be the best option but guides it safely to point on that occasion",0
4,4,Dimuth Karunaratne,227772,Dawlat Zadran,516561,"Dawlat Zadran to Karunaratne, 1 wide full and swinging back in, slips down the leg side for Sri Lanka's first runs through extras",1st innings,0.4,wide,1,1,1/0,"Dawlat Zadran to Karunaratne, 1 wide",,"full and swinging back in, slips down the leg side for Sri Lanka's first runs through extras",0
5,5,Dimuth Karunaratne,227772,Dawlat Zadran,516561,"Dawlat Zadran to Karunaratne, FOUR runs <strong>and here's the first runs off the bat</strong>! Shorter length, some bounce and movement back in on offer, but Dimuth rides it well and tickles it fine",1st innings,0.5,four,5,4,5/0,"Dawlat Zadran to Karunaratne, FOUR runs",,"<strong>and here's the first runs off the bat</strong>! Shorter length, some bounce and movement back in on offer, but Dimuth rides it well and tickles it fine",0
6,6,Dimuth Karunaratne,227772,Dawlat Zadran,516561,"Dawlat Zadran to Karunaratne, no run slightly fuller but short enough to allow Dimuth to camp on the backfoot, taps it to the off side",1st innings,0.6,no run,5,0,5/0,"Dawlat Zadran to Karunaratne, no run",,"slightly fuller but short enough to allow Dimuth to camp on the backfoot, taps it to the off side",0
7,7,Kusal Perera,300631,Hamid Hassan,311427,"Hamid Hassan to MDKJ Perera, FOUR runs short on middle, a poor drag down delivery on a pitch that should have plenty on it, doesn't rise enough either, pulled away through square leg for four",1st innings,1.1,four,9,4,9/0,"Hamid Hassan to MDKJ Perera, FOUR runs",,"short on middle, a poor drag down delivery on a pitch that should have plenty on it, doesn't rise enough either, pulled away through square leg for four",0
8,8,Kusal Perera,300631,Hamid Hassan,311427,"Hamid Hassan to MDKJ Perera, 3 runs better length but a hint of width on offer, punches it through the covers without trying to hit it too hard and the timing's good for three",1st innings,1.2,run,12,3,12/0,"Hamid Hassan to MDKJ Perera, 3 runs",,"better length but a hint of width on offer, punches it through the covers without trying to hit it too hard and the timing's good for three",0
9,9,Dimuth Karunaratne,227772,Hamid Hassan,311427,"Hamid Hassan to Karunaratne, 1 leg bye fuller and swinging back in, Dimuth misses the flick but the deflection off the thigh pad allows a single as Shahzad isn't able to collect it cleanly",1st innings,1.3,leg bye,13,1,13/0,"Hamid Hassan to Karunaratne, 1 leg bye",,"fuller and swinging back in, Dimuth misses the flick but the deflection off the thigh pad allows a single as Shahzad isn't able to collect it cleanly",0
10,10,Kusal Perera,300631,Hamid Hassan,311427,"Hamid Hassan to MDKJ Perera, FOUR runs length on off, and that's swatted down the ground, beats mid-off to his left and races to the fence",1st innings,1.4,four,17,4,17/0,"Hamid Hassan to MDKJ Perera, FOUR runs",,"length on off, and that's swatted down the ground, beats mid-off to his left and races to the fence",0
11,11,Kusal Perera,300631,Hamid Hassan,311427,"Hamid Hassan to MDKJ Perera, 1 run length on middle, pushed to mid-on and they scamper through for a quick single",1st innings,1.5,run,18,1,18/0,"Hamid Hassan to MDKJ Perera, 1 run",,"length on middle, pushed to mid-on and they scamper through for a quick single",0
12,12,Dimuth Karunaratne,227772,Hamid Hassan,311427,"Hamid Hassan to Karunaratne, 2 runs full outside off, Dimuth pushes with his hands and squirts it away past point and down to third-man for a couple",1st innings,1.6,run,20,2,20/0,"Hamid Hassan to Karunaratne, 2 runs",,"full outside off, Dimuth pushes with his hands and squirts it away past point and down to third-man for a couple",0
13,13,Kusal Perera,300631,Dawlat Zadran,516561,"Dawlat Zadran to MDKJ Perera, no run length on middle, hurries on with a bit of seam movement back, surprised by the pace he takes it on the body",1st innings,2.1,no run,20,0,20/0,"Dawlat Zadran to MDKJ Perera, no run",,"length on middle, hurries on with a bit of seam movement back, surprised by the pace he takes it on the body",0
14,14,Kusal Perera,300631,Dawlat Zadran,516561,"Dawlat Zadran to MDKJ Perera, 1 run shorter around middle again, doesn't rise much and he helps it along to fine-leg for one",1st innings,2.2,run,21,1,21/0,"Dawlat Zadran to MDKJ Perera, 1 run",,"shorter around middle again, doesn't rise much and he helps it along to fine-leg for one",0
15,15,Dimuth Karunaratne,227772,Dawlat Zadran,516561,"Dawlat Zadran to Karunaratne, no run length outside off, quick delivery, nearly 90mph, left alone by Dimuth",1st innings,2.3,no run,21,0,21/0,"Dawlat Zadran to Karunaratne, no run",,"length outside off, quick delivery, nearly 90mph, left alone by Dimuth",0
