,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Tamim Iqbal,56194,Seth Rance,395057,"Rance to Tamim Iqbal, no run straight on the button from Rance. Tamim drops the bat down and blocks the ball",1st innings,,,,,0.1,no run,0,0,0/0,"Rance to Tamim Iqbal, no run",,straight on the button from Rance. Tamim drops the bat down and blocks the ball,0
1,2,Tamim Iqbal,56194,Seth Rance,395057,"Rance to Tamim Iqbal, no run good length ball again from the bowler, Tamim gets onto the front foot and defends",1st innings,,,,,0.2,no run,0,0,0/0,"Rance to Tamim Iqbal, no run",,"good length ball again from the bowler, Tamim gets onto the front foot and defends",0
2,3,Tamim Iqbal,56194,Seth Rance,395057,"Rance to Tamim Iqbal, no run little bit of inswing from Rance, Tamim gets onto the front foot and defends the ball into the legside",1st innings,,,,,0.3,no run,0,0,0/0,"Rance to Tamim Iqbal, no run",,"little bit of inswing from Rance, Tamim gets onto the front foot and defends the ball into the legside",0
3,4,Tamim Iqbal,56194,Seth Rance,395057,"Rance to Tamim Iqbal, FOUR runs first boundary of the day, Tamim looks to turn the ball into the legside. Gets an outside edge past the slips and down to the third man boundary",1st innings,,,,,0.4,four,4,4,4/0,"Rance to Tamim Iqbal, FOUR runs",,"first boundary of the day, Tamim looks to turn the ball into the legside. Gets an outside edge past the slips and down to the third man boundary",0
4,5,Tamim Iqbal,56194,Seth Rance,395057,"Rance to Tamim Iqbal, no run a touch shorter, Tamim gets onto the front foot and defends back to the bowler",1st innings,,,,,0.5,no run,4,0,4/0,"Rance to Tamim Iqbal, no run",,"a touch shorter, Tamim gets onto the front foot and defends back to the bowler",0
5,6,Tamim Iqbal,56194,Seth Rance,395057,"Rance to Tamim Iqbal, no run good length ball again from Rance, Tamim gets forward and defends. Quiet first over. ",1st innings,Soumya Sarkar,436677,,,1.0,no run,4,0,4/0,"Rance to Tamim Iqbal, no run",,"good length ball again from Rance, Tamim gets forward and defends. Quiet first over. ",0
6,7,Soumya Sarkar,436677,Hamish Bennett,226493,"Bennett to Soumya Sarkar, no run long run up, short ball to start. Sarkar gets out of the way",1st innings,Tamim Iqbal,56194,Seth Rance,395057,1.1,no run,4,0,4/0,"Bennett to Soumya Sarkar, no run",,"long run up, short ball to start. Sarkar gets out of the way",0
7,8,Soumya Sarkar,436677,Hamish Bennett,226493,"Bennett to Soumya Sarkar, no run yet another short ball, gets up on his toes and plays the ball into the off-side",1st innings,Tamim Iqbal,56194,Seth Rance,395057,1.2,no run,4,0,4/0,"Bennett to Soumya Sarkar, no run",,"yet another short ball, gets up on his toes and plays the ball into the off-side",0
8,9,Soumya Sarkar,436677,Hamish Bennett,226493,"Bennett to Soumya Sarkar, no run nasty delivery from Bennett, its short again and Sarkar tries to fend the ball off. Gets hit on the body and the ball lands safe. Didn't look comfortable there",1st innings,Tamim Iqbal,56194,Seth Rance,395057,1.3,no run,4,0,4/0,"Bennett to Soumya Sarkar, no run",,"nasty delivery from Bennett, its short again and Sarkar tries to fend the ball off. Gets hit on the body and the ball lands safe. Didn't look comfortable there",0
9,10,Soumya Sarkar,436677,Hamish Bennett,226493,"Bennett to Soumya Sarkar, 3 runs now that's a better shot, its full and its driven hard through extra cover. Cut off by Santner just before the rope",1st innings,Tamim Iqbal,56194,Seth Rance,395057,1.4,run,7,3,7/0,"Bennett to Soumya Sarkar, 3 runs",,"now that's a better shot, its full and its driven hard through extra cover. Cut off by Santner just before the rope",0
