,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Ajinkya Rahane,277916,Steven Finn,210283,"Finn to Rahane, 1 run bounce, back of a length, inward seam too, but it came off slowly, already, and is tucked to the leg side off the toes",1st innings,Gautam Gambhir,28763,,,0.1,run,1,1,1/0,"Finn to Rahane, 1 run",,"bounce, back of a length, inward seam too, but it came off slowly, already, and is tucked to the leg side off the toes",0
1,2,Gautam Gambhir,28763,Steven Finn,210283,"Finn to Gambhir, no run pitched up, around the off stump, slowish off the pitch once again, Gambhir gets front foot out and pats it away",1st innings,Ajinkya Rahane,277916,,,0.2,no run,1,0,1/0,"Finn to Gambhir, no run",,"pitched up, around the off stump, slowish off the pitch once again, Gambhir gets front foot out and pats it away",0
2,3,Gautam Gambhir,28763,Steven Finn,210283,"Finn to Gambhir, no run left alone outside the off stump now as it bounces across the left-hander",1st innings,Ajinkya Rahane,277916,,,0.3,no run,1,0,1/0,"Finn to Gambhir, no run",,left alone outside the off stump now as it bounces across the left-hander,0
3,4,Gautam Gambhir,28763,Steven Finn,210283,"Finn to Gambhir, 1 run outside edge as he is slightly squared up with a length ball around off, away to third man",1st innings,Ajinkya Rahane,277916,,,0.4,run,2,1,2/0,"Finn to Gambhir, 1 run",,"outside edge as he is slightly squared up with a length ball around off, away to third man",0
4,5,Ajinkya Rahane,277916,Steven Finn,210283,"Finn to Rahane, no run away movement after pitching on a good length, but too far outside off, and left alone",1st innings,Gautam Gambhir,28763,,,0.5,no run,2,0,2/0,"Finn to Rahane, no run",,"away movement after pitching on a good length, but too far outside off, and left alone",0
5,6,Ajinkya Rahane,277916,Steven Finn,210283,"Finn to Rahane, no run Finn shouts for lbw, but that length ball took a huge inside edge first before travelling sideways to hit pad as Rahane pushed half-forward",1st innings,Gautam Gambhir,28763,,,0.6,no run,2,0,2/0,"Finn to Rahane, no run",,"Finn shouts for lbw, but that length ball took a huge inside edge first before travelling sideways to hit pad as Rahane pushed half-forward",0
6,7,Gautam Gambhir,28763,Jade Dernbach,12461,"Dernbach to Gambhir, no run there is some carry here from short of a good length, Gambhir on his toes to bring it down",1st innings,Ajinkya Rahane,277916,Steven Finn,210283,1.1,no run,2,0,2/0,"Dernbach to Gambhir, no run",,"there is some carry here from short of a good length, Gambhir on his toes to bring it down",0
7,8,Gautam Gambhir,28763,Jade Dernbach,12461,"Dernbach to Gambhir, no run similar length, but he gets some width to steer it towards point, who goes flying to his right to deny them the run",1st innings,Ajinkya Rahane,277916,Steven Finn,210283,1.2,no run,2,0,2/0,"Dernbach to Gambhir, no run",,"similar length, but he gets some width to steer it towards point, who goes flying to his right to deny them the run",0
8,8,Gautam Gambhir,28763,Jade Dernbach,12461,"Dernbach to Gambhir, 5 wides in swing now, down the leg side, and the crowd goes nuts as it bounces in front of the keeper and runs to the boundary",1st innings,Ajinkya Rahane,277916,Steven Finn,210283,1.2,wide,7,5,7/0,"Dernbach to Gambhir, 5 wides",,"in swing now, down the leg side, and the crowd goes nuts as it bounces in front of the keeper and runs to the boundary",0
9,9,Gautam Gambhir,28763,Jade Dernbach,12461,"Dernbach to Gambhir, no run better line, much better, defended down the pitch",1st innings,Ajinkya Rahane,277916,Steven Finn,210283,1.3,no run,7,0,7/0,"Dernbach to Gambhir, no run",,"better line, much better, defended down the pitch",0
