,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,Liton Das,536936,Aftab Alam,440963,"Aftab Alam to Liton Das, 1 wide starts off wide outside offstump and swinging further away, called a wide",1st innings,Najmul Hossain Shanto,629058,,,0.0,wide,1,1,1/0,"Aftab Alam to Liton Das, 1 wide",,"starts off wide outside offstump and swinging further away, called a wide",0
1,1,Liton Das,536936,Aftab Alam,440963,"Aftab Alam to Liton Das, 1 run back of a length outside off, he opens the face of the bat to guide it to third man",1st innings,Najmul Hossain Shanto,629058,,,0.1,run,2,1,2/0,"Aftab Alam to Liton Das, 1 run",,"back of a length outside off, he opens the face of the bat to guide it to third man",0
2,2,Najmul Hossain Shanto,629058,Aftab Alam,440963,"Aftab Alam to Najmul Hossain Shanto, no run stays over the wicket to the left-hander, on the leg stumps and tucked away. Straight to square leg",1st innings,Liton Das,536936,,,0.2,no run,2,0,2/0,"Aftab Alam to Najmul Hossain Shanto, no run",,"stays over the wicket to the left-hander, on the leg stumps and tucked away. Straight to square leg",0
3,3,Najmul Hossain Shanto,629058,Aftab Alam,440963,"Aftab Alam to Najmul Hossain Shanto, no run keeps it straight, on a length and angling slightly across, he defends in front of off stump",1st innings,Liton Das,536936,,,0.3,no run,2,0,2/0,"Aftab Alam to Najmul Hossain Shanto, no run",,"keeps it straight, on a length and angling slightly across, he defends in front of off stump",0
4,4,Najmul Hossain Shanto,629058,Aftab Alam,440963,"Aftab Alam to Najmul Hossain Shanto, no run fuller and a hint of movement across the batsman, who squirts it off the outside edge towards gully",1st innings,Liton Das,536936,,,0.4,no run,2,0,2/0,"Aftab Alam to Najmul Hossain Shanto, no run",,"fuller and a hint of movement across the batsman, who squirts it off the outside edge towards gully",0
5,5,Najmul Hossain Shanto,629058,Aftab Alam,440963,"Aftab Alam to Najmul Hossain Shanto, no run <b>hit on the pads</b> too early into the shot. On leg stump and he tried to turn it away, but was struck on the pads",1st innings,Liton Das,536936,,,0.5,no run,2,0,2/0,"Aftab Alam to Najmul Hossain Shanto, no run",,"<b>hit on the pads</b> too early into the shot. On leg stump and he tried to turn it away, but was struck on the pads",0
6,6,Najmul Hossain Shanto,629058,Aftab Alam,440963,"Aftab Alam to Najmul Hossain Shanto, 2 runs that's a well-run two. On leg stump again and this time he can tuck it away towards fine leg, where there is no fielder. They call quickly for the second and Nazmul puts in the dive when getting back to be safely home.",1st innings,Liton Das,536936,,,0.6,run,4,2,4/0,"Aftab Alam to Najmul Hossain Shanto, 2 runs",,"that's a well-run two. On leg stump again and this time he can tuck it away towards fine leg, where there is no fielder. They call quickly for the second and Nazmul puts in the dive when getting back to be safely home.",0
7,7,Liton Das,536936,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Liton Das, 1 run overpitched and drifting down the pads, he's able to flick it away to deep square leg",1st innings,Najmul Hossain Shanto,629058,Aftab Alam,440963,1.1,run,5,1,5/0,"Mujeeb Ur Rahman to Liton Das, 1 run",,"overpitched and drifting down the pads, he's able to flick it away to deep square leg",0
8,8,Najmul Hossain Shanto,629058,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Najmul Hossain Shanto, no run on a length outside off, punched towards point",1st innings,Liton Das,536936,Aftab Alam,440963,1.2,no run,5,0,5/0,"Mujeeb Ur Rahman to Najmul Hossain Shanto, no run",,"on a length outside off, punched towards point",0
9,9,Najmul Hossain Shanto,629058,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Najmul Hossain Shanto, 1 run takes a half step forward and punches this down the ground, past the bowler to long-off",1st innings,Liton Das,536936,Aftab Alam,440963,1.3,run,6,1,6/0,"Mujeeb Ur Rahman to Najmul Hossain Shanto, 1 run",,"takes a half step forward and punches this down the ground, past the bowler to long-off",0
10,10,Liton Das,536936,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Liton Das, no run that's almost an inswinger! wobbles in the air and comes in, he defends it from the stumps",1st innings,Najmul Hossain Shanto,629058,Aftab Alam,440963,1.4,no run,6,0,6/0,"Mujeeb Ur Rahman to Liton Das, no run",,"that's almost an inswinger! wobbles in the air and comes in, he defends it from the stumps",0
11,11,Liton Das,536936,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Liton Das, 1 run picked the length early that time, got down on one knee to sweep hard but straight to square leg, who had to take a few steps to his lef tto field the ball",1st innings,Najmul Hossain Shanto,629058,Aftab Alam,440963,1.5,run,7,1,7/0,"Mujeeb Ur Rahman to Liton Das, 1 run",,"picked the length early that time, got down on one knee to sweep hard but straight to square leg, who had to take a few steps to his lef tto field the ball",0
12,12,Najmul Hossain Shanto,629058,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Najmul Hossain Shanto, 2 runs <b>full toss</b> punched back straight past the bowler, and the fielder at long-off has to run around and put in the dive to prevent the boundary",1st innings,Liton Das,536936,Aftab Alam,440963,1.6,run,9,2,9/0,"Mujeeb Ur Rahman to Najmul Hossain Shanto, 2 runs",,"<b>full toss</b> punched back straight past the bowler, and the fielder at long-off has to run around and put in the dive to prevent the boundary",0
13,13,Liton Das,536936,Aftab Alam,440963,"Aftab Alam to Liton Das, no run keeps it straight and fullish, clipped to mid-on",1st innings,Najmul Hossain Shanto,629058,Mujeeb Ur Rahman,974109,2.1,no run,9,0,9/0,"Aftab Alam to Liton Das, no run",,"keeps it straight and fullish, clipped to mid-on",0
14,14,Liton Das,536936,Aftab Alam,440963,"Aftab Alam to Liton Das, no run length outside off and comes back in a touch. He lets it go through to the keeper",1st innings,Najmul Hossain Shanto,629058,Mujeeb Ur Rahman,974109,2.2,no run,9,0,9/0,"Aftab Alam to Liton Das, no run",,length outside off and comes back in a touch. He lets it go through to the keeper,0
15,15,Liton Das,536936,Aftab Alam,440963,"Aftab Alam to Liton Das, 2 runs gives him the charge, steps out and flicks it over the circle to square leg",1st innings,Najmul Hossain Shanto,629058,Mujeeb Ur Rahman,974109,2.3,run,11,2,11/0,"Aftab Alam to Liton Das, 2 runs",,"gives him the charge, steps out and flicks it over the circle to square leg",0
16,16,Liton Das,536936,Aftab Alam,440963,"Aftab Alam to Liton Das, 1 run length ball outside off, he comes forward and pushes it to mid-off and they go through for a quick single",1st innings,Najmul Hossain Shanto,629058,Mujeeb Ur Rahman,974109,2.4,run,12,1,12/0,"Aftab Alam to Liton Das, 1 run",,"length ball outside off, he comes forward and pushes it to mid-off and they go through for a quick single",0
17,17,Najmul Hossain Shanto,629058,Aftab Alam,440963,"Aftab Alam to Najmul Hossain Shanto, no run length ball on the pads, he turns it away to square leg",1st innings,Liton Das,536936,Mujeeb Ur Rahman,974109,2.5,no run,12,0,12/0,"Aftab Alam to Najmul Hossain Shanto, no run",,"length ball on the pads, he turns it away to square leg",0
18,18,Najmul Hossain Shanto,629058,Aftab Alam,440963,"Aftab Alam to Najmul Hossain Shanto, no run goes fuller that time and on the stumps, dug out back to the bowler's right and he fields the ball",1st innings,Liton Das,536936,Mujeeb Ur Rahman,974109,2.6,no run,12,0,12/0,"Aftab Alam to Najmul Hossain Shanto, no run",,"goes fuller that time and on the stumps, dug out back to the bowler's right and he fields the ball",0
19,19,Liton Das,536936,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Liton Das, 1 run length ball on off and turning in a bit, punched back past the bowler. Mid-on dives but sloppily and they can take the single",1st innings,Najmul Hossain Shanto,629058,Aftab Alam,440963,3.1,run,13,1,13/0,"Mujeeb Ur Rahman to Liton Das, 1 run",,"length ball on off and turning in a bit, punched back past the bowler. Mid-on dives but sloppily and they can take the single",0
20,20,Najmul Hossain Shanto,629058,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Najmul Hossain Shanto, no run full and on the stumps, he defends off the front foot",1st innings,Liton Das,536936,Aftab Alam,440963,3.2,no run,13,0,13/0,"Mujeeb Ur Rahman to Najmul Hossain Shanto, no run",,"full and on the stumps, he defends off the front foot",0
21,21,Najmul Hossain Shanto,629058,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Najmul Hossain Shanto, no run quicker one fired in at the stumps, he defends on the legside",1st innings,Liton Das,536936,Aftab Alam,440963,3.3,no run,13,0,13/0,"Mujeeb Ur Rahman to Najmul Hossain Shanto, no run",,"quicker one fired in at the stumps, he defends on the legside",0
22,22,Najmul Hossain Shanto,629058,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Najmul Hossain Shanto, no run a bit more flight, and he comes forward to turn it to midwicket",1st innings,Liton Das,536936,Aftab Alam,440963,3.4,no run,13,0,13/0,"Mujeeb Ur Rahman to Najmul Hossain Shanto, no run",,"a bit more flight, and he comes forward to turn it to midwicket",0
23,23,Najmul Hossain Shanto,629058,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Najmul Hossain Shanto, no run quicker on the stumps and defended off the back foot",1st innings,Liton Das,536936,Aftab Alam,440963,3.5,no run,13,0,13/0,"Mujeeb Ur Rahman to Najmul Hossain Shanto, no run",,quicker on the stumps and defended off the back foot,0
24,24,Najmul Hossain Shanto,629058,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Najmul Hossain Shanto, no run some more air on that and fuller outside off, he drives it but straight to mid-off",1st innings,Liton Das,536936,Aftab Alam,440963,3.6,no run,13,0,13/0,"Mujeeb Ur Rahman to Najmul Hossain Shanto, no run",,"some more air on that and fuller outside off, he drives it but straight to mid-off",0
25,25,Liton Das,536936,Aftab Alam,440963,"Aftab Alam to Liton Das, 1 run length outside off, he comes on the front foot to steer it down to third man",1st innings,Najmul Hossain Shanto,629058,Mujeeb Ur Rahman,974109,4.1,run,14,1,14/0,"Aftab Alam to Liton Das, 1 run",,"length outside off, he comes on the front foot to steer it down to third man",0
26,26,Najmul Hossain Shanto,629058,Aftab Alam,440963,"Aftab Alam to Najmul Hossain Shanto, no run gives him the charge, but can't connect well enough. rolls to mid-on off the inside edge",1st innings,Liton Das,536936,Mujeeb Ur Rahman,974109,4.2,no run,14,0,14/0,"Aftab Alam to Najmul Hossain Shanto, no run",,"gives him the charge, but can't connect well enough. rolls to mid-on off the inside edge",0
27,27,Najmul Hossain Shanto,629058,Aftab Alam,440963,"Aftab Alam to Najmul Hossain Shanto, 1 run another quick single, clipped to mid-on and they run through.",1st innings,Liton Das,536936,Mujeeb Ur Rahman,974109,4.3,run,15,1,15/0,"Aftab Alam to Najmul Hossain Shanto, 1 run",,"another quick single, clipped to mid-on and they run through.",0
