,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Tamim Iqbal,56194,Lasith Malinga,49758,"Malinga to Tamim Iqbal, 1 run starts off with his stock delivery, the yorker, on off stump, the batsman gets an inside edge down to fine leg as he jams his bat at that.",1st innings,Anamul Haque,380354,,,0.1,run,1,1,1/0,"Malinga to Tamim Iqbal, 1 run",,"starts off with his stock delivery, the yorker, on off stump, the batsman gets an inside edge down to fine leg as he jams his bat at that.",0
1,2,Anamul Haque,380354,Lasith Malinga,49758,"Malinga to Anamul Haque, no run oh nice one, it's full and it swings away from the batsman, who didn't really come forward and gets beaten",1st innings,Tamim Iqbal,56194,,,0.2,no run,1,0,1/0,"Malinga to Anamul Haque, no run",,"oh nice one, it's full and it swings away from the batsman, who didn't really come forward and gets beaten",0
2,3,Anamul Haque,380354,Lasith Malinga,49758,"Malinga to Anamul Haque, 1 run another away swinger outside off, the batsman opens the face of the bats and runs it down to third-man",1st innings,Tamim Iqbal,56194,,,0.3,run,2,1,2/0,"Malinga to Anamul Haque, 1 run",,"another away swinger outside off, the batsman opens the face of the bats and runs it down to third-man",0
3,4,Tamim Iqbal,56194,Lasith Malinga,49758,"Malinga to Tamim Iqbal, no run he loves this length, another yorker on off stump, swings into the right-hander too, Tamim blocks it out towards the leg side",1st innings,Anamul Haque,380354,,,0.4,no run,2,0,2/0,"Malinga to Tamim Iqbal, no run",,"he loves this length, another yorker on off stump, swings into the right-hander too, Tamim blocks it out towards the leg side",0
4,5,Tamim Iqbal,56194,Lasith Malinga,49758,"Malinga to Tamim Iqbal, no run full delivery just outside off, it has got a bit of a shape on it and the batsman gets an inside edge towards midwicket as he comes forward to defend that",1st innings,Anamul Haque,380354,,,0.5,no run,2,0,2/0,"Malinga to Tamim Iqbal, no run",,"full delivery just outside off, it has got a bit of a shape on it and the batsman gets an inside edge towards midwicket as he comes forward to defend that",0
5,6,Tamim Iqbal,56194,Lasith Malinga,49758,"Malinga to Tamim Iqbal, 1 run back of length delivery on the middle, it is tucked to the left of midwicket for a quick single",1st innings,Anamul Haque,380354,,,0.6,run,3,1,3/0,"Malinga to Tamim Iqbal, 1 run",,"back of length delivery on the middle, it is tucked to the left of midwicket for a quick single",0
6,7,Tamim Iqbal,56194,Nuwan Kulasekara,49535,"Kulasekara to Tamim Iqbal, no run he does what he does all the time, swings this one away from a length, the batsman comes forward and lets it go through",1st innings,Anamul Haque,380354,Lasith Malinga,49758,1.1,no run,3,0,3/0,"Kulasekara to Tamim Iqbal, no run",,"he does what he does all the time, swings this one away from a length, the batsman comes forward and lets it go through",0
7,8,Tamim Iqbal,56194,Nuwan Kulasekara,49535,"Kulasekara to Tamim Iqbal, 2 runs he has seen enough deliveries now, he charges down the track and tries to slam it over cover, but ends up slicing it over point for a couple",1st innings,Anamul Haque,380354,Lasith Malinga,49758,1.2,run,5,2,5/0,"Kulasekara to Tamim Iqbal, 2 runs",,"he has seen enough deliveries now, he charges down the track and tries to slam it over cover, but ends up slicing it over point for a couple",0
8,9,Tamim Iqbal,56194,Nuwan Kulasekara,49535,"Kulasekara to Tamim Iqbal, 1 run full delivery on the pads, it is flicked down to fine leg for a single",1st innings,Anamul Haque,380354,Lasith Malinga,49758,1.3,run,6,1,6/0,"Kulasekara to Tamim Iqbal, 1 run",,"full delivery on the pads, it is flicked down to fine leg for a single",0
9,10,Anamul Haque,380354,Nuwan Kulasekara,49535,"Kulasekara to Anamul Haque, no run bowls length outside off, the ball comes in to the right-hander, who punches it to point off the back foot",1st innings,Tamim Iqbal,56194,Lasith Malinga,49758,1.4,no run,6,0,6/0,"Kulasekara to Anamul Haque, no run",,"bowls length outside off, the ball comes in to the right-hander, who punches it to point off the back foot",0
10,10,Anamul Haque,380354,Nuwan Kulasekara,49535,"Kulasekara to Anamul Haque, 5 wides too much swing on this one as it goes down the leg side and it's too far from Sanga, the keeper",1st innings,Tamim Iqbal,56194,Lasith Malinga,49758,1.4,wide,11,5,11/0,"Kulasekara to Anamul Haque, 5 wides",,"too much swing on this one as it goes down the leg side and it's too far from Sanga, the keeper",0
11,11,Anamul Haque,380354,Nuwan Kulasekara,49535,"Kulasekara to Anamul Haque, no run bowls an away going delivery wide outside off, the batsman watches it go though to the keeper",1st innings,Tamim Iqbal,56194,Lasith Malinga,49758,1.5,no run,11,0,11/0,"Kulasekara to Anamul Haque, no run",,"bowls an away going delivery wide outside off, the batsman watches it go though to the keeper",0
