,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Niroshan Dickwella,429754,Kagiso Rabada,550215,"Rabada to Dickwella, no run short of a length, kicks up to hit the high part of the pad",1st innings,Upul Tharanga,50747,,,0.1,no run,0,0,0/0,"Rabada to Dickwella, no run",,"short of a length, kicks up to hit the high part of the pad",0
1,2,Niroshan Dickwella,429754,Kagiso Rabada,550215,"Rabada to Dickwella, 2 runs length ball, angled across, gets an inside edge to midwicket",1st innings,Upul Tharanga,50747,,,0.2,run,2,2,2/0,"Rabada to Dickwella, 2 runs",,"length ball, angled across, gets an inside edge to midwicket",0
2,3,Niroshan Dickwella,429754,Kagiso Rabada,550215,"Rabada to Dickwella, OUT chipped to midwicket! That's the first wicket, and a gift to be honest. Dickwella chips a half an attempt at a flick to a full toss that dies on him on the leg stump channel, Shamsi runs to his left and holds on to a tumbling catch at midwicket",1st innings,Upul Tharanga,50747,,,0.3,out,2,0,2/1,"Rabada to Dickwella, OUT",,"chipped to midwicket! That's the first wicket, and a gift to be honest. Dickwella chips a half an attempt at a flick to a full toss that dies on him on the leg stump channel, Shamsi runs to his left and holds on to a tumbling catch at midwicket",1
3,4,Kusal Mendis,629074,Kagiso Rabada,550215,"Rabada to Mendis, 1 run short of a length, angled into leg stump, tucked through square leg",1st innings,Upul Tharanga,50747,,,0.4,run,3,1,3/1,"Rabada to Mendis, 1 run",,"short of a length, angled into leg stump, tucked through square leg",1
4,5,Upul Tharanga,50747,Kagiso Rabada,550215,"Rabada to Tharanga, no run length, angled across, left alone",1st innings,Kusal Mendis,629074,,,0.5,no run,3,0,3/1,"Rabada to Tharanga, no run",,"length, angled across, left alone",1
5,5,Upul Tharanga,50747,Kagiso Rabada,550215,"Rabada to Tharanga, 1 wide short, wide, drifts too far across his off-stump",1st innings,Kusal Mendis,629074,,,0.5,wide,4,1,4/1,"Rabada to Tharanga, 1 wide",,"short, wide, drifts too far across his off-stump",1
6,6,Upul Tharanga,50747,Kagiso Rabada,550215,"Rabada to Tharanga, no run fullish length around off, pushed towards mid-off",1st innings,Kusal Mendis,629074,,,0.6,no run,4,0,4/1,"Rabada to Tharanga, no run",,"fullish length around off, pushed towards mid-off",1
7,7,Kusal Mendis,629074,Lungi Ngidi,542023,"Ngidi to Mendis, 1 leg bye short of a length, angled into leg stump, brushes the pad on its way to fine leg",1st innings,Upul Tharanga,50747,Kagiso Rabada,550215,1.1,leg bye,5,1,5/1,"Ngidi to Mendis, 1 leg bye",,"short of a length, angled into leg stump, brushes the pad on its way to fine leg",1
8,8,Upul Tharanga,50747,Lungi Ngidi,542023,"Ngidi to Tharanga, no run good judgement as leaves one that angles across from a back of a length and goes over off-stump",1st innings,Kusal Mendis,629074,Kagiso Rabada,550215,1.2,no run,5,0,5/1,"Ngidi to Tharanga, no run",,good judgement as leaves one that angles across from a back of a length and goes over off-stump,1
9,9,Upul Tharanga,50747,Lungi Ngidi,542023,"Ngidi to Tharanga, no run length outside off, loosely hangs the bat outside and gets beaten",1st innings,Kusal Mendis,629074,Kagiso Rabada,550215,1.3,no run,5,0,5/1,"Ngidi to Tharanga, no run",,"length outside off, loosely hangs the bat outside and gets beaten",1
10,10,Upul Tharanga,50747,Lungi Ngidi,542023,"Ngidi to Tharanga, no run this one drifts away even further after drawing him forward and rips past the outside edge",1st innings,Kusal Mendis,629074,Kagiso Rabada,550215,1.4,no run,5,0,5/1,"Ngidi to Tharanga, no run",,this one drifts away even further after drawing him forward and rips past the outside edge,1
11,11,Upul Tharanga,50747,Lungi Ngidi,542023,"Ngidi to Tharanga, FOUR runs full, angled across, this length is too easy for him, strides forward and eases into a drive through the covers",1st innings,Kusal Mendis,629074,Kagiso Rabada,550215,1.5,four,9,4,9/1,"Ngidi to Tharanga, FOUR runs",,"full, angled across, this length is too easy for him, strides forward and eases into a drive through the covers",1
12,12,Upul Tharanga,50747,Lungi Ngidi,542023,"Ngidi to Tharanga, no run beaten again. This one's easily the best of the lot. Back of a length, seams away ever-so-slightly to rip past the edge as he hangs the bat outside",1st innings,Kusal Mendis,629074,Kagiso Rabada,550215,1.6,no run,9,0,9/1,"Ngidi to Tharanga, no run",,"beaten again. This one's easily the best of the lot. Back of a length, seams away ever-so-slightly to rip past the edge as he hangs the bat outside",1
13,13,Kusal Mendis,629074,Kagiso Rabada,550215,"Rabada to Mendis, no run short outside off, jumps up and keeps it down",1st innings,Upul Tharanga,50747,Lungi Ngidi,542023,2.1,no run,9,0,9/1,"Rabada to Mendis, no run",,"short outside off, jumps up and keeps it down",1
14,14,Kusal Mendis,629074,Kagiso Rabada,550215,"Rabada to Mendis, 2 runs cuts in from a short of good length, tucked through square leg",1st innings,Upul Tharanga,50747,Lungi Ngidi,542023,2.2,run,11,2,11/1,"Rabada to Mendis, 2 runs",,"cuts in from a short of good length, tucked through square leg",1
15,15,Kusal Mendis,629074,Kagiso Rabada,550215,"Rabada to Mendis, no run straightens from a middle and leg channel and he checks his flick as it stays up momentarily before dropping into the on side",1st innings,Upul Tharanga,50747,Lungi Ngidi,542023,2.3,no run,11,0,11/1,"Rabada to Mendis, no run",,straightens from a middle and leg channel and he checks his flick as it stays up momentarily before dropping into the on side,1
16,16,Kusal Mendis,629074,Kagiso Rabada,550215,"Rabada to Mendis, OUT that looks like a feather. Yup, it is. The umpire took his time to raise his finger, and Mendis doesn't bother reviewing. Again hanging the bat outside off, leaving the ball to straighten down the fourth or fifth-stump line before shaving the edge",1st innings,Upul Tharanga,50747,Lungi Ngidi,542023,2.4,out,11,0,11/2,"Rabada to Mendis, OUT",,"that looks like a feather. Yup, it is. The umpire took his time to raise his finger, and Mendis doesn't bother reviewing. Again hanging the bat outside off, leaving the ball to straighten down the fourth or fifth-stump line before shaving the edge",2
17,17,Kusal Perera,300631,Kagiso Rabada,550215,"Rabada to MDKJ Perera, 1 run full, angled across, gets forward and drives into the covers",1st innings,Upul Tharanga,50747,Lungi Ngidi,542023,2.5,run,12,1,12/2,"Rabada to MDKJ Perera, 1 run",,"full, angled across, gets forward and drives into the covers",2
18,18,Upul Tharanga,50747,Kagiso Rabada,550215,"Rabada to Tharanga, no run length outside off, defended",1st innings,Kusal Perera,300631,Lungi Ngidi,542023,2.6,no run,12,0,12/2,"Rabada to Tharanga, no run",,"length outside off, defended",2
