,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Stephan Baard,437927,Bilal Khan,937953,"Bilal Khan to Baard, no run ",1st innings,,,,,0.1,no run,0,0,0/0,"Bilal Khan to Baard, no run",,,0
1,2,Stephan Baard,437927,Bilal Khan,937953,"Bilal Khan to Baard, no run ",1st innings,,,,,0.2,no run,0,0,0/0,"Bilal Khan to Baard, no run",,,0
2,3,Stephan Baard,437927,Bilal Khan,937953,"Bilal Khan to Baard, no run ",1st innings,,,,,0.3,no run,0,0,0/0,"Bilal Khan to Baard, no run",,,0
3,4,Stephan Baard,437927,Bilal Khan,937953,"Bilal Khan to Baard, no run ",1st innings,,,,,0.4,no run,0,0,0/0,"Bilal Khan to Baard, no run",,,0
4,5,Stephan Baard,437927,Bilal Khan,937953,"Bilal Khan to Baard, no run ",1st innings,,,,,0.5,no run,0,0,0/0,"Bilal Khan to Baard, no run",,,0
5,6,Stephan Baard,437927,Bilal Khan,937953,"Bilal Khan to Baard, no run ",1st innings,Zane Green,596664,,,1.0,no run,0,0,0/0,"Bilal Khan to Baard, no run",,,0
6,7,Zane Green,596664,Kaleemullah,1077307,"Kaleemullah to Green, no run ",1st innings,Stephan Baard,437927,Bilal Khan,937953,1.1,no run,0,0,0/0,"Kaleemullah to Green, no run",,,0
7,8,Zane Green,596664,Kaleemullah,1077307,"Kaleemullah to Green, no run ",1st innings,Stephan Baard,437927,Bilal Khan,937953,1.2,no run,0,0,0/0,"Kaleemullah to Green, no run",,,0
8,9,Zane Green,596664,Kaleemullah,1077307,"Kaleemullah to Green, FOUR runs ",1st innings,Stephan Baard,437927,Bilal Khan,937953,1.3,four,4,4,4/0,"Kaleemullah to Green, FOUR runs",,,0
9,10,Zane Green,596664,Kaleemullah,1077307,"Kaleemullah to Green, no run ",1st innings,Stephan Baard,437927,Bilal Khan,937953,1.4,no run,4,0,4/0,"Kaleemullah to Green, no run",,,0
10,11,Zane Green,596664,Kaleemullah,1077307,"Kaleemullah to Green, no run ",1st innings,Stephan Baard,437927,Bilal Khan,937953,1.5,no run,4,0,4/0,"Kaleemullah to Green, no run",,,0
11,12,Zane Green,596664,Kaleemullah,1077307,"Kaleemullah to Green, no run ",1st innings,Stephan Baard,437927,Bilal Khan,937953,2.0,no run,4,0,4/0,"Kaleemullah to Green, no run",,,0
12,13,Stephan Baard,437927,Bilal Khan,937953,"Bilal Khan to Baard, no run ",1st innings,Zane Green,596664,Kaleemullah,1077307,2.1,no run,4,0,4/0,"Bilal Khan to Baard, no run",,,0
13,14,Stephan Baard,437927,Bilal Khan,937953,"Bilal Khan to Baard, no run ",1st innings,Zane Green,596664,Kaleemullah,1077307,2.2,no run,4,0,4/0,"Bilal Khan to Baard, no run",,,0
14,15,Stephan Baard,437927,Bilal Khan,937953,"Bilal Khan to Baard, no run ",1st innings,Zane Green,596664,Kaleemullah,1077307,2.3,no run,4,0,4/0,"Bilal Khan to Baard, no run",,,0
15,16,Stephan Baard,437927,Bilal Khan,937953,"Bilal Khan to Baard, no run ",1st innings,Zane Green,596664,Kaleemullah,1077307,2.4,no run,4,0,4/0,"Bilal Khan to Baard, no run",,,0
16,16,Stephan Baard,437927,Bilal Khan,937953,"Bilal Khan to Baard, 1 wide ",1st innings,Zane Green,596664,Kaleemullah,1077307,2.4,wide,5,1,5/0,"Bilal Khan to Baard, 1 wide",,,0
17,17,Stephan Baard,437927,Bilal Khan,937953,"Bilal Khan to Baard, OUT ",1st innings,Zane Green,596664,Kaleemullah,1077307,2.5,out,5,0,5/1,"Bilal Khan to Baard, OUT",,,1
18,18,JP Kotze,541991,Bilal Khan,937953,"Bilal Khan to Kotze, 1 run ",1st innings,Zane Green,596664,Kaleemullah,1077307,3.0,run,6,1,6/1,"Bilal Khan to Kotze, 1 run",,,1
19,19,JP Kotze,541991,Kaleemullah,1077307,"Kaleemullah to Kotze, no run ",1st innings,Zane Green,596664,Bilal Khan,937953,3.1,no run,6,0,6/1,"Kaleemullah to Kotze, no run",,,1
20,20,JP Kotze,541991,Kaleemullah,1077307,"Kaleemullah to Kotze, 1 run ",1st innings,Zane Green,596664,Bilal Khan,937953,3.2,run,7,1,7/1,"Kaleemullah to Kotze, 1 run",,,1
21,21,Zane Green,596664,Kaleemullah,1077307,"Kaleemullah to Green, no run ",1st innings,JP Kotze,541991,Bilal Khan,937953,3.3,no run,7,0,7/1,"Kaleemullah to Green, no run",,,1
22,22,Zane Green,596664,Kaleemullah,1077307,"Kaleemullah to Green, no run ",1st innings,JP Kotze,541991,Bilal Khan,937953,3.4,no run,7,0,7/1,"Kaleemullah to Green, no run",,,1
23,23,Zane Green,596664,Kaleemullah,1077307,"Kaleemullah to Green, no run ",1st innings,JP Kotze,541991,Bilal Khan,937953,3.5,no run,7,0,7/1,"Kaleemullah to Green, no run",,,1
24,24,Zane Green,596664,Kaleemullah,1077307,"Kaleemullah to Green, no run ",1st innings,JP Kotze,541991,Bilal Khan,937953,4.0,no run,7,0,7/1,"Kaleemullah to Green, no run",,,1
25,25,JP Kotze,541991,Bilal Khan,937953,"Bilal Khan to Kotze, no run ",1st innings,Zane Green,596664,Kaleemullah,1077307,4.1,no run,7,0,7/1,"Bilal Khan to Kotze, no run",,,1
26,26,JP Kotze,541991,Bilal Khan,937953,"Bilal Khan to Kotze, no run ",1st innings,Zane Green,596664,Kaleemullah,1077307,4.2,no run,7,0,7/1,"Bilal Khan to Kotze, no run",,,1
27,27,JP Kotze,541991,Bilal Khan,937953,"Bilal Khan to Kotze, 3 runs ",1st innings,Zane Green,596664,Kaleemullah,1077307,4.3,run,10,3,10/1,"Bilal Khan to Kotze, 3 runs",,,1
28,28,Zane Green,596664,Bilal Khan,937953,"Bilal Khan to Green, no run ",1st innings,JP Kotze,541991,Kaleemullah,1077307,4.4,no run,10,0,10/1,"Bilal Khan to Green, no run",,,1
29,29,Zane Green,596664,Bilal Khan,937953,"Bilal Khan to Green, no run ",1st innings,JP Kotze,541991,Kaleemullah,1077307,4.5,no run,10,0,10/1,"Bilal Khan to Green, no run",,,1
30,30,Zane Green,596664,Bilal Khan,937953,"Bilal Khan to Green, FOUR runs ",1st innings,JP Kotze,541991,Kaleemullah,1077307,5.0,four,14,4,14/1,"Bilal Khan to Green, FOUR runs",,,1
31,31,JP Kotze,541991,Kaleemullah,1077307,"Kaleemullah to Kotze, no run ",1st innings,Zane Green,596664,Bilal Khan,937953,5.1,no run,14,0,14/1,"Kaleemullah to Kotze, no run",,,1
32,32,JP Kotze,541991,Kaleemullah,1077307,"Kaleemullah to Kotze, no run ",1st innings,Zane Green,596664,Bilal Khan,937953,5.2,no run,14,0,14/1,"Kaleemullah to Kotze, no run",,,1
33,33,JP Kotze,541991,Kaleemullah,1077307,"Kaleemullah to Kotze, no run ",1st innings,Zane Green,596664,Bilal Khan,937953,5.3,no run,14,0,14/1,"Kaleemullah to Kotze, no run",,,1
34,34,JP Kotze,541991,Kaleemullah,1077307,"Kaleemullah to Kotze, 1 run ",1st innings,Zane Green,596664,Bilal Khan,937953,5.4,run,15,1,15/1,"Kaleemullah to Kotze, 1 run",,,1
35,35,Zane Green,596664,Kaleemullah,1077307,"Kaleemullah to Green, no run ",1st innings,JP Kotze,541991,Bilal Khan,937953,5.5,no run,15,0,15/1,"Kaleemullah to Green, no run",,,1
36,36,Zane Green,596664,Kaleemullah,1077307,"Kaleemullah to Green, FOUR runs ",1st innings,JP Kotze,541991,Bilal Khan,937953,6.0,four,19,4,19/1,"Kaleemullah to Green, FOUR runs",,,1
37,37,JP Kotze,541991,Bilal Khan,937953,"Bilal Khan to Kotze, no run ",1st innings,Zane Green,596664,Kaleemullah,1077307,6.1,no run,19,0,19/1,"Bilal Khan to Kotze, no run",,,1
38,38,JP Kotze,541991,Bilal Khan,937953,"Bilal Khan to Kotze, no run ",1st innings,Zane Green,596664,Kaleemullah,1077307,6.2,no run,19,0,19/1,"Bilal Khan to Kotze, no run",,,1
39,39,JP Kotze,541991,Bilal Khan,937953,"Bilal Khan to Kotze, no run ",1st innings,Zane Green,596664,Kaleemullah,1077307,6.3,no run,19,0,19/1,"Bilal Khan to Kotze, no run",,,1
40,40,JP Kotze,541991,Bilal Khan,937953,"Bilal Khan to Kotze, FOUR runs ",1st innings,Zane Green,596664,Kaleemullah,1077307,6.4,four,23,4,23/1,"Bilal Khan to Kotze, FOUR runs",,,1
41,41,JP Kotze,541991,Bilal Khan,937953,"Bilal Khan to Kotze, no run ",1st innings,Zane Green,596664,Kaleemullah,1077307,6.5,no run,23,0,23/1,"Bilal Khan to Kotze, no run",,,1
42,42,JP Kotze,541991,Bilal Khan,937953,"Bilal Khan to Kotze, 1 run ",1st innings,Zane Green,596664,Kaleemullah,1077307,7.0,run,24,1,24/1,"Bilal Khan to Kotze, 1 run",,,1
43,43,JP Kotze,541991,Kaleemullah,1077307,"Kaleemullah to Kotze, no run ",1st innings,Zane Green,596664,Bilal Khan,937953,7.1,no run,24,0,24/1,"Kaleemullah to Kotze, no run",,,1
44,44,JP Kotze,541991,Kaleemullah,1077307,"Kaleemullah to Kotze, no run ",1st innings,Zane Green,596664,Bilal Khan,937953,7.2,no run,24,0,24/1,"Kaleemullah to Kotze, no run",,,1
45,45,JP Kotze,541991,Kaleemullah,1077307,"Kaleemullah to Kotze, no run ",1st innings,Zane Green,596664,Bilal Khan,937953,7.3,no run,24,0,24/1,"Kaleemullah to Kotze, no run",,,1
46,46,JP Kotze,541991,Kaleemullah,1077307,"Kaleemullah to Kotze, FOUR runs ",1st innings,Zane Green,596664,Bilal Khan,937953,7.4,four,28,4,28/1,"Kaleemullah to Kotze, FOUR runs",,,1
47,47,JP Kotze,541991,Kaleemullah,1077307,"Kaleemullah to Kotze, FOUR runs ",1st innings,Zane Green,596664,Bilal Khan,937953,7.5,four,32,4,32/1,"Kaleemullah to Kotze, FOUR runs",,,1
48,48,JP Kotze,541991,Kaleemullah,1077307,"Kaleemullah to Kotze, no run ",1st innings,Zane Green,596664,Bilal Khan,937953,8.0,no run,32,0,32/1,"Kaleemullah to Kotze, no run",,,1
49,49,Zane Green,596664,Bilal Khan,937953,"Bilal Khan to Green, no run ",1st innings,JP Kotze,541991,Kaleemullah,1077307,8.1,no run,32,0,32/1,"Bilal Khan to Green, no run",,,1
50,50,Zane Green,596664,Bilal Khan,937953,"Bilal Khan to Green, no run ",1st innings,JP Kotze,541991,Kaleemullah,1077307,8.2,no run,32,0,32/1,"Bilal Khan to Green, no run",,,1
51,51,Zane Green,596664,Bilal Khan,937953,"Bilal Khan to Green, no run ",1st innings,JP Kotze,541991,Kaleemullah,1077307,8.3,no run,32,0,32/1,"Bilal Khan to Green, no run",,,1
52,52,Zane Green,596664,Bilal Khan,937953,"Bilal Khan to Green, 1 run ",1st innings,JP Kotze,541991,Kaleemullah,1077307,8.4,run,33,1,33/1,"Bilal Khan to Green, 1 run",,,1
53,53,JP Kotze,541991,Bilal Khan,937953,"Bilal Khan to Kotze, 2 runs ",1st innings,Zane Green,596664,Kaleemullah,1077307,8.5,run,35,2,35/1,"Bilal Khan to Kotze, 2 runs",,,1
54,54,JP Kotze,541991,Bilal Khan,937953,"Bilal Khan to Kotze, 1 run ",1st innings,Zane Green,596664,Kaleemullah,1077307,9.0,run,36,1,36/1,"Bilal Khan to Kotze, 1 run",,,1
55,55,JP Kotze,541991,Mohammad Nadeem,41984,"Mohammad Nadeem to Kotze, 1 run ",1st innings,Zane Green,596664,Bilal Khan,937953,9.1,run,37,1,37/1,"Mohammad Nadeem to Kotze, 1 run",,,1
56,56,Zane Green,596664,Mohammad Nadeem,41984,"Mohammad Nadeem to Green, 1 run ",1st innings,JP Kotze,541991,Bilal Khan,937953,9.2,run,38,1,38/1,"Mohammad Nadeem to Green, 1 run",,,1
57,57,JP Kotze,541991,Mohammad Nadeem,41984,"Mohammad Nadeem to Kotze, no run ",1st innings,Zane Green,596664,Bilal Khan,937953,9.3,no run,38,0,38/1,"Mohammad Nadeem to Kotze, no run",,,1
58,58,JP Kotze,541991,Mohammad Nadeem,41984,"Mohammad Nadeem to Kotze, FOUR runs ",1st innings,Zane Green,596664,Bilal Khan,937953,9.4,four,42,4,42/1,"Mohammad Nadeem to Kotze, FOUR runs",,,1
59,59,JP Kotze,541991,Mohammad Nadeem,41984,"Mohammad Nadeem to Kotze, OUT ",1st innings,Zane Green,596664,Bilal Khan,937953,9.5,out,42,0,42/2,"Mohammad Nadeem to Kotze, OUT",,,2
60,60,Gerhard Erasmus,519070,Mohammad Nadeem,41984,"Mohammad Nadeem to Erasmus, 1 run ",1st innings,Zane Green,596664,Bilal Khan,937953,10.0,run,43,1,43/2,"Mohammad Nadeem to Erasmus, 1 run",,,2
61,61,Gerhard Erasmus,519070,Aqib Ilyas,940593,"Aqib Ilyas to Erasmus, 2 runs ",1st innings,Zane Green,596664,Mohammad Nadeem,41984,10.1,run,45,2,45/2,"Aqib Ilyas to Erasmus, 2 runs",,,2
62,62,Gerhard Erasmus,519070,Aqib Ilyas,940593,"Aqib Ilyas to Erasmus, FOUR runs ",1st innings,Zane Green,596664,Mohammad Nadeem,41984,10.2,four,49,4,49/2,"Aqib Ilyas to Erasmus, FOUR runs",,,2
63,63,Gerhard Erasmus,519070,Aqib Ilyas,940593,"Aqib Ilyas to Erasmus, no run ",1st innings,Zane Green,596664,Mohammad Nadeem,41984,10.3,no run,49,0,49/2,"Aqib Ilyas to Erasmus, no run",,,2
64,64,Gerhard Erasmus,519070,Aqib Ilyas,940593,"Aqib Ilyas to Erasmus, no run ",1st innings,Zane Green,596664,Mohammad Nadeem,41984,10.4,no run,49,0,49/2,"Aqib Ilyas to Erasmus, no run",,,2
65,65,Gerhard Erasmus,519070,Aqib Ilyas,940593,"Aqib Ilyas to Erasmus, no run ",1st innings,Zane Green,596664,Mohammad Nadeem,41984,10.5,no run,49,0,49/2,"Aqib Ilyas to Erasmus, no run",,,2
66,66,Gerhard Erasmus,519070,Aqib Ilyas,940593,"Aqib Ilyas to Erasmus, no run ",1st innings,Zane Green,596664,Mohammad Nadeem,41984,11.0,no run,49,0,49/2,"Aqib Ilyas to Erasmus, no run",,,2
