,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Vusi Sibanda,55787,Kyle Mills,37740,"Mills to Sibanda, no run some movement for Mills, short of a good length outside off, moves away, leaves it be",1st innings,Chamu Chibhabha,55354,,,0.1,no run,0,0,0/0,"Mills to Sibanda, no run",,"some movement for Mills, short of a good length outside off, moves away, leaves it be",0
1,2,Vusi Sibanda,55787,Kyle Mills,37740,"Mills to Sibanda, no run goodish length this time, a hint of movement away after landing in that channel outside off, left alone",1st innings,Chamu Chibhabha,55354,,,0.2,no run,0,0,0/0,"Mills to Sibanda, no run",,"goodish length this time, a hint of movement away after landing in that channel outside off, left alone",0
2,3,Vusi Sibanda,55787,Kyle Mills,37740,"Mills to Sibanda, no run pitching it a fraction outside off, steps out and gets to the pitch and defends it into the off side",1st innings,Chamu Chibhabha,55354,,,0.3,no run,0,0,0/0,"Mills to Sibanda, no run",,"pitching it a fraction outside off, steps out and gets to the pitch and defends it into the off side",0
3,4,Vusi Sibanda,55787,Kyle Mills,37740,"Mills to Sibanda, no run beaten this time, short of a good length outside off, pokes at it and is beaten",1st innings,Chamu Chibhabha,55354,,,0.4,no run,0,0,0/0,"Mills to Sibanda, no run",,"beaten this time, short of a good length outside off, pokes at it and is beaten",0
4,5,Vusi Sibanda,55787,Kyle Mills,37740,"Mills to Sibanda, no run in that corridor again, pitching on that driving length, some shape away, leaves it be this time",1st innings,Chamu Chibhabha,55354,,,0.5,no run,0,0,0/0,"Mills to Sibanda, no run",,"in that corridor again, pitching on that driving length, some shape away, leaves it be this time",0
5,6,Vusi Sibanda,55787,Kyle Mills,37740,"Mills to Sibanda, 1 run bowling from wide of the crease, angling in towards middle and leg, turns it behind square for a single",1st innings,Chamu Chibhabha,55354,,,0.6,run,1,1,1/0,"Mills to Sibanda, 1 run",,"bowling from wide of the crease, angling in towards middle and leg, turns it behind square for a single",0
6,7,Vusi Sibanda,55787,Doug Bracewell,362541,"Bracewell to Sibanda, no run bowling from slightly wide of the crease, angling in towards middle and leg, gets on the back foot, squares him up a bit, made contact with the thigh, would have probably gone over",1st innings,Chamu Chibhabha,55354,Kyle Mills,37740,1.1,no run,1,0,1/0,"Bracewell to Sibanda, no run",,"bowling from slightly wide of the crease, angling in towards middle and leg, gets on the back foot, squares him up a bit, made contact with the thigh, would have probably gone over",0
7,8,Vusi Sibanda,55787,Doug Bracewell,362541,"Bracewell to Sibanda, no run fires it on middle, gets on the back foot, is nicely behind it, defends it to mid-on",1st innings,Chamu Chibhabha,55354,Kyle Mills,37740,1.2,no run,1,0,1/0,"Bracewell to Sibanda, no run",,"fires it on middle, gets on the back foot, is nicely behind it, defends it to mid-on",0
8,9,Vusi Sibanda,55787,Doug Bracewell,362541,"Bracewell to Sibanda, no run lands on a good length, drives it firmly but Nathan McCullum at extra cover dives to his right and prevents a few runs",1st innings,Chamu Chibhabha,55354,Kyle Mills,37740,1.3,no run,1,0,1/0,"Bracewell to Sibanda, no run",,"lands on a good length, drives it firmly but Nathan McCullum at extra cover dives to his right and prevents a few runs",0
9,10,Vusi Sibanda,55787,Doug Bracewell,362541,"Bracewell to Sibanda, no run bowled it full on the off, defended solidly towards extra cover",1st innings,Chamu Chibhabha,55354,Kyle Mills,37740,1.4,no run,1,0,1/0,"Bracewell to Sibanda, no run",,"bowled it full on the off, defended solidly towards extra cover",0
10,11,Vusi Sibanda,55787,Doug Bracewell,362541,"Bracewell to Sibanda, no run short of a good length on middle, defended into the leg side off the back foot",1st innings,Chamu Chibhabha,55354,Kyle Mills,37740,1.5,no run,1,0,1/0,"Bracewell to Sibanda, no run",,"short of a good length on middle, defended into the leg side off the back foot",0
11,12,Vusi Sibanda,55787,Doug Bracewell,362541,"Bracewell to Sibanda, FOUR runs nicely timed, pitched it up on middle but he met it with a full face, driving it uppishly but firmly past mid-on",1st innings,Chamu Chibhabha,55354,Kyle Mills,37740,1.6,four,5,4,5/0,"Bracewell to Sibanda, FOUR runs",,"nicely timed, pitched it up on middle but he met it with a full face, driving it uppishly but firmly past mid-on",0
12,13,Chamu Chibhabha,55354,Kyle Mills,37740,"Mills to Chibhabha, no run good, sharp bouncer, dropped it short on the off and the batsman was wise to duck under it",1st innings,Vusi Sibanda,55787,Doug Bracewell,362541,2.1,no run,5,0,5/0,"Mills to Chibhabha, no run",,"good, sharp bouncer, dropped it short on the off and the batsman was wise to duck under it",0
13,14,Chamu Chibhabha,55354,Kyle Mills,37740,"Mills to Chibhabha, no run back of a length outside off, moving away, sways out of the way does Chibhabha",1st innings,Vusi Sibanda,55787,Doug Bracewell,362541,2.2,no run,5,0,5/0,"Mills to Chibhabha, no run",,"back of a length outside off, moving away, sways out of the way does Chibhabha",0
14,15,Chamu Chibhabha,55354,Kyle Mills,37740,"Mills to Chibhabha, no run short of a good length, moving away again, watches it through to the keeper",1st innings,Vusi Sibanda,55787,Doug Bracewell,362541,2.3,no run,5,0,5/0,"Mills to Chibhabha, no run",,"short of a good length, moving away again, watches it through to the keeper",0
15,16,Chamu Chibhabha,55354,Kyle Mills,37740,"Mills to Chibhabha, no run similar length and line, shortish outside off and he leaves it alone, watchful first couple of overs",1st innings,Vusi Sibanda,55787,Doug Bracewell,362541,2.4,no run,5,0,5/0,"Mills to Chibhabha, no run",,"similar length and line, shortish outside off and he leaves it alone, watchful first couple of overs",0
16,17,Chamu Chibhabha,55354,Kyle Mills,37740,"Mills to Chibhabha, no run slightly wide of the crease and again in that corridor outside off, shoulders arms to that one",1st innings,Vusi Sibanda,55787,Doug Bracewell,362541,2.5,no run,5,0,5/0,"Mills to Chibhabha, no run",,"slightly wide of the crease and again in that corridor outside off, shoulders arms to that one",0
17,18,Chamu Chibhabha,55354,Kyle Mills,37740,"Mills to Chibhabha, no run lovely line, driving length outside off but backed up with movement, left alone once more",1st innings,Vusi Sibanda,55787,Doug Bracewell,362541,2.6,no run,5,0,5/0,"Mills to Chibhabha, no run",,"lovely line, driving length outside off but backed up with movement, left alone once more",0
18,19,Vusi Sibanda,55787,Doug Bracewell,362541,"Bracewell to Sibanda, OUT Sibanda poked at that one, short of a good length and this nipped away just a hint, Sibanda had been kept quiet outside off and he couldn't resist stabbing at that one, nicked it faintly to the keeper, that's his first ODI wicket",1st innings,Chamu Chibhabha,55354,Kyle Mills,37740,3.1,out,5,0,5/1,"Bracewell to Sibanda, OUT",,"Sibanda poked at that one, short of a good length and this nipped away just a hint, Sibanda had been kept quiet outside off and he couldn't resist stabbing at that one, nicked it faintly to the keeper, that's his first ODI wicket",1
19,20,Hamilton Masakadza,55608,Doug Bracewell,362541,"Bracewell to Masakadza, no run short of a good length outside off, knocked into the off side",1st innings,Chamu Chibhabha,55354,Kyle Mills,37740,3.2,no run,5,0,5/1,"Bracewell to Masakadza, no run",,"short of a good length outside off, knocked into the off side",1
20,21,Hamilton Masakadza,55608,Doug Bracewell,362541,"Bracewell to Masakadza, no run yorker length outside off stump this time, dug out in front of square",1st innings,Chamu Chibhabha,55354,Kyle Mills,37740,3.3,no run,5,0,5/1,"Bracewell to Masakadza, no run",,"yorker length outside off stump this time, dug out in front of square",1
21,22,Hamilton Masakadza,55608,Doug Bracewell,362541,"Bracewell to Masakadza, no run pitched it up outside off, pushed towards mid-off, thinks of a single but Nathan McCullum doesn't allow them one",1st innings,Chamu Chibhabha,55354,Kyle Mills,37740,3.4,no run,5,0,5/1,"Bracewell to Masakadza, no run",,"pitched it up outside off, pushed towards mid-off, thinks of a single but Nathan McCullum doesn't allow them one",1
22,23,Hamilton Masakadza,55608,Doug Bracewell,362541,"Bracewell to Masakadza, no run trying to tease him in that channel outside off, shoulders arms to that one",1st innings,Chamu Chibhabha,55354,Kyle Mills,37740,3.5,no run,5,0,5/1,"Bracewell to Masakadza, no run",,"trying to tease him in that channel outside off, shoulders arms to that one",1
23,24,Hamilton Masakadza,55608,Doug Bracewell,362541,"Bracewell to Masakadza, no run shortish on the off, rocks back and punches it towards cover, good, tight start by New Zealand",1st innings,Chamu Chibhabha,55354,Kyle Mills,37740,3.6,no run,5,0,5/1,"Bracewell to Masakadza, no run",,"shortish on the off, rocks back and punches it towards cover, good, tight start by New Zealand",1
24,25,Chamu Chibhabha,55354,Kyle Mills,37740,"Mills to Chibhabha, no run full outside off, gets to the pitch and defends it solidly towards cover",1st innings,Hamilton Masakadza,55608,Doug Bracewell,362541,4.1,no run,5,0,5/1,"Mills to Chibhabha, no run",,"full outside off, gets to the pitch and defends it solidly towards cover",1
25,26,Chamu Chibhabha,55354,Kyle Mills,37740,"Mills to Chibhabha, 2 runs short of a good length on the off, rocks back and guides it behind point for a couple of runs, third man takes a while to run in",1st innings,Hamilton Masakadza,55608,Doug Bracewell,362541,4.2,run,7,2,7/1,"Mills to Chibhabha, 2 runs",,"short of a good length on the off, rocks back and guides it behind point for a couple of runs, third man takes a while to run in",1
