,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Michael Carberry,10656,Clint McKay,6903,"McKay to Carberry, no run on off stump, Carberry gets behind the line and defends to the leg side",1st innings,0.1,no run,0,0,0/0,"McKay to Carberry, no run",,"on off stump, Carberry gets behind the line and defends to the leg side",0
1,2,Michael Carberry,10656,Clint McKay,6903,"McKay to Carberry, no run walks into his defensive shot and plays it square to point",1st innings,0.2,no run,0,0,0/0,"McKay to Carberry, no run",,walks into his defensive shot and plays it square to point,0
2,3,Michael Carberry,10656,Clint McKay,6903,"McKay to Carberry, 1 run worked into the leg side to get off the mark",1st innings,0.3,run,1,1,1/0,"McKay to Carberry, 1 run",,worked into the leg side to get off the mark,0
3,4,Kevin Pietersen,19296,Clint McKay,6903,"McKay to Pietersen, FOUR runs lovely from Pietersen. whips this from well outside off stump with a strong flick of the bottom hand through midwicket",1st innings,0.4,four,5,4,5/0,"McKay to Pietersen, FOUR runs",,lovely from Pietersen. whips this from well outside off stump with a strong flick of the bottom hand through midwicket,0
4,5,Kevin Pietersen,19296,Clint McKay,6903,"McKay to Pietersen, no run on a length outside off, this time he shoulders arms...decent carry through to Wade",1st innings,0.5,no run,5,0,5/0,"McKay to Pietersen, no run",,"on a length outside off, this time he shoulders arms...decent carry through to Wade",0
5,6,Kevin Pietersen,19296,Clint McKay,6903,"McKay to Pietersen, OUT what a shambles! The ball bobbles into the leg side off the thigh pad, Pietersen wanted to keep strike, Carberry wasn't moving at the non-striker's end and by the time he did set off Pietersen was almost down to meet him. McKay had plenty of time to run from his follow through, pick up the ball, and make his way to the stumps. Carberry leaves fuming. He reckons he's been sold down the river by KP. Did look like a single if Carberry had gone straight away",1st innings,0.6,out,5,0,5/1,"McKay to Pietersen, OUT",,"what a shambles! The ball bobbles into the leg side off the thigh pad, Pietersen wanted to keep strike, Carberry wasn't moving at the non-striker's end and by the time he did set off Pietersen was almost down to meet him. McKay had plenty of time to run from his follow through, pick up the ball, and make his way to the stumps. Carberry leaves fuming. He reckons he's been sold down the river by KP. Did look like a single if Carberry had gone straight away",1
6,7,Kevin Pietersen,19296,Mitchell Johnson,6033,"Johnson to Pietersen, no run beats him straight away with a very full delivery outside off, hint of swing, Wade starts an appeal but Pietersen wasn't near it",1st innings,1.1,no run,5,0,5/1,"Johnson to Pietersen, no run",,"beats him straight away with a very full delivery outside off, hint of swing, Wade starts an appeal but Pietersen wasn't near it",1
7,8,Kevin Pietersen,19296,Mitchell Johnson,6033,"Johnson to Pietersen, no run finds the edge, good line going across Pietersen outside off, he pushed at the ball but it reasonably soft hands and it went to ground well in front of second slip",1st innings,1.2,no run,5,0,5/1,"Johnson to Pietersen, no run",,"finds the edge, good line going across Pietersen outside off, he pushed at the ball but it reasonably soft hands and it went to ground well in front of second slip",1
8,9,Kevin Pietersen,19296,Mitchell Johnson,6033,"Johnson to Pietersen, no run left alone outside off, hint of shape back into Pietersen",1st innings,1.3,no run,5,0,5/1,"Johnson to Pietersen, no run",,"left alone outside off, hint of shape back into Pietersen",1
9,10,Kevin Pietersen,19296,Mitchell Johnson,6033,"Johnson to Pietersen, 1 run 91mph, no footwork, pushing out in front of his body and gets a think inside edge to the leg side",1st innings,1.4,run,6,1,6/1,"Johnson to Pietersen, 1 run",,"91mph, no footwork, pushing out in front of his body and gets a think inside edge to the leg side",1
