,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run length ball, shaping in and then straightening a fraction, Royt defends with bat next to pad... Concerted appeal from Southee, asking whether it hit pad first, which it probably did - but outside off, I think",1st innings,0.1,no run,0,0,0/0,"Southee to Roy, no run",,"length ball, shaping in and then straightening a fraction, Royt defends with bat next to pad... Concerted appeal from Southee, asking whether it hit pad first, which it probably did - but outside off, I think",0
1,2,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run lovely line, draws Roy out and suckers him past the outside edge. Southee on the money already",1st innings,0.2,no run,0,0,0/0,"Southee to Roy, no run",,"lovely line, draws Roy out and suckers him past the outside edge. Southee on the money already",0
2,3,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run angled in on a good length, 136kph/84mph and prodded back towards mid-on",1st innings,0.3,no run,0,0,0/0,"Southee to Roy, no run",136kph,"angled in on a good length, 136kph/84mph and prodded back towards mid-on",0
3,4,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run jumps wide on the crease, fired in slightly short, Roy misses an attempted whip off his hips",1st innings,0.4,no run,0,0,0/0,"Southee to Roy, no run",,"jumps wide on the crease, fired in slightly short, Roy misses an attempted whip off his hips",0
4,5,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, FOUR runs pitched up and crunched through cover - class dismissed! Does that mean school's out for Roy? It'll certainly make him feel better, good stride forward and right out of the screws",1st innings,0.5,four,4,4,4/0,"Southee to Roy, FOUR runs",,"pitched up and crunched through cover - class dismissed! Does that mean school's out for Roy? It'll certainly make him feel better, good stride forward and right out of the screws",0
5,6,Jason Roy,298438,Tim Southee,232364,"Southee to Roy, no run length ball, back on off stump, Roy shows it a straight bat in defence",1st innings,0.6,no run,4,0,4/0,"Southee to Roy, no run",,"length ball, back on off stump, Roy shows it a straight bat in defence",0
6,7,Alex Hales,249866,Trent Boult,277912,"Boult to Hales, no run starts on a tight line and a good length, defended shuffling across",1st innings,1.1,no run,4,0,4/0,"Boult to Hales, no run",,"starts on a tight line and a good length, defended shuffling across",0
7,8,Alex Hales,249866,Trent Boult,277912,"Boult to Hales, FOUR runs wifth from Boult and Hales cashes that cheque, uses his reach to hammer a cut away through point for his first runs",1st innings,1.2,four,8,4,8/0,"Boult to Hales, FOUR runs",,"wifth from Boult and Hales cashes that cheque, uses his reach to hammer a cut away through point for his first runs",0
8,9,Alex Hales,249866,Trent Boult,277912,"Boult to Hales, no run presses forward to defend on off stump",1st innings,1.3,no run,8,0,8/0,"Boult to Hales, no run",,presses forward to defend on off stump,0
9,10,Alex Hales,249866,Trent Boult,277912,"Boult to Hales, no run oof, that's hooped in, thuds into the back pad... inside edge? Yes, looks like it, Hales saved after a flat-footed prod",1st innings,1.4,no run,8,0,8/0,"Boult to Hales, no run",,"oof, that's hooped in, thuds into the back pad... inside edge? Yes, looks like it, Hales saved after a flat-footed prod",0
10,11,Alex Hales,249866,Trent Boult,277912,"Boult to Hales, no run on the stumps, Boult curving the ball in from over the wicket, turned to the leg side",1st innings,1.5,no run,8,0,8/0,"Boult to Hales, no run",,"on the stumps, Boult curving the ball in from over the wicket, turned to the leg side",0
