,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Parthiv Patel,32242,James Anderson,8608,"Anderson to PA Patel, no run he finds good shape back in towards Parthiv straight away, the diminutive left-hander getting back and across to defend his first ball",1st innings,0.1,no run,0,0,0/0,"Anderson to PA Patel, no run",,"he finds good shape back in towards Parthiv straight away, the diminutive left-hander getting back and across to defend his first ball",0
1,2,Parthiv Patel,32242,James Anderson,8608,"Anderson to PA Patel, 2 runs confident start! Just the one sighter for Parthiv, who rocks back and pulls the second delivery in the air to deep midwicket ... It's chased all the way to the boundary, and Ben Stokes does really well to claw it back <i>just</i> before the rope",1st innings,0.2,run,2,2,2/0,"Anderson to PA Patel, 2 runs",,"confident start! Just the one sighter for Parthiv, who rocks back and pulls the second delivery in the air to deep midwicket ... It's chased all the way to the boundary, and Ben Stokes does really well to claw it back <i>just</i> before the rope",0
2,3,Parthiv Patel,32242,James Anderson,8608,"Anderson to PA Patel, 1 leg bye a better length from Anderson, but as the ball curls from off to leg the line is a little off and they pick up a single off the bat/pad to fine leg",1st innings,0.3,leg bye,3,1,3/0,"Anderson to PA Patel, 1 leg bye",,"a better length from Anderson, but as the ball curls from off to leg the line is a little off and they pick up a single off the bat/pad to fine leg",0
3,3,Ajinkya Rahane,277916,James Anderson,8608,"Anderson to Rahane, 1 wide this one doesn't swing, and then line takes it down past leg stump. Wide called",1st innings,0.3,wide,4,1,4/0,"Anderson to Rahane, 1 wide",,"this one doesn't swing, and then line takes it down past leg stump. Wide called",0
4,4,Ajinkya Rahane,277916,James Anderson,8608,"Anderson to Rahane, no run Anderson teases Rahane outside off with an outswinger but, mindful of his dismissal in the last match, Rahane lets it go",1st innings,0.4,no run,4,0,4/0,"Anderson to Rahane, no run",,"Anderson teases Rahane outside off with an outswinger but, mindful of his dismissal in the last match, Rahane lets it go",0
5,4,Ajinkya Rahane,277916,James Anderson,8608,"Anderson to Rahane, 1 wide Anderson is a little off here, again he hurls one down leg as the ball doesn't swing. Is the slope messing with his rhythm?",1st innings,0.4,wide,5,1,5/0,"Anderson to Rahane, 1 wide",,"Anderson is a little off here, again he hurls one down leg as the ball doesn't swing. Is the slope messing with his rhythm?",0
6,5,Ajinkya Rahane,277916,James Anderson,8608,"Anderson to Rahane, no run the mixed bag continues, as he follows that up with another good outswinger outside off. Rahane almost has a fiddle at it, but opts to leave",1st innings,0.5,no run,5,0,5/0,"Anderson to Rahane, no run",,"the mixed bag continues, as he follows that up with another good outswinger outside off. Rahane almost has a fiddle at it, but opts to leave",0
7,6,Ajinkya Rahane,277916,James Anderson,8608,"Anderson to Rahane, 1 run tucked off the hip, the ball rolling behind square, and Rahane is off the mark",1st innings,0.6,run,6,1,6/0,"Anderson to Rahane, 1 run",,"tucked off the hip, the ball rolling behind square, and Rahane is off the mark",0
8,7,Ajinkya Rahane,277916,Steven Finn,210283,"Finn to Rahane, no run a decent start, the ball rising quite sharply off a length. Rahane raises his arms high to leave",1st innings,1.1,no run,6,0,6/0,"Finn to Rahane, no run",,"a decent start, the ball rising quite sharply off a length. Rahane raises his arms high to leave",0
9,8,Ajinkya Rahane,277916,Steven Finn,210283,"Finn to Rahane, no run great line, great length. Finn sends the ball in on the angle, Rahane plays the line and is <i>beaten</i> as it hits the seam and leaves him",1st innings,1.2,no run,6,0,6/0,"Finn to Rahane, no run",,"great line, great length. Finn sends the ball in on the angle, Rahane plays the line and is <i>beaten</i> as it hits the seam and leaves him",0
