,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Tamim Iqbal,56194,Kyle Jarvis,332996,"Jarvis to Tamim Iqbal, no run length ball wide outside off, left alone",1st innings,Anamul Haque,380354,,,0.1,no run,0,0,0/0,"Jarvis to Tamim Iqbal, no run",,"length ball wide outside off, left alone",0
1,2,Tamim Iqbal,56194,Kyle Jarvis,332996,"Jarvis to Tamim Iqbal, no run <b>beats the outside edge</b> with some swing. Wobbles in and then out as he reaches out away from the body for a cover drive. A puff of dust as that hits the surface, in the first over itself",1st innings,Anamul Haque,380354,,,0.2,no run,0,0,0/0,"Jarvis to Tamim Iqbal, no run",,"<b>beats the outside edge</b> with some swing. Wobbles in and then out as he reaches out away from the body for a cover drive. A puff of dust as that hits the surface, in the first over itself",0
2,3,Tamim Iqbal,56194,Kyle Jarvis,332996,"Jarvis to Tamim Iqbal, no run length on middle stump, punched back to the bowler on the up",1st innings,Anamul Haque,380354,,,0.3,no run,0,0,0/0,"Jarvis to Tamim Iqbal, no run",,"length on middle stump, punched back to the bowler on the up",0
3,4,Tamim Iqbal,56194,Kyle Jarvis,332996,"Jarvis to Tamim Iqbal, no run short ball slanted across off stump, hangs the bat out aimlessly and is beaten",1st innings,Anamul Haque,380354,,,0.4,no run,0,0,0/0,"Jarvis to Tamim Iqbal, no run",,"short ball slanted across off stump, hangs the bat out aimlessly and is beaten",0
4,5,Tamim Iqbal,56194,Kyle Jarvis,332996,"Jarvis to Tamim Iqbal, no run good length and down leg side, closes the face too early on the flick and it rolls into the off side",1st innings,Anamul Haque,380354,,,0.5,no run,0,0,0/0,"Jarvis to Tamim Iqbal, no run",,"good length and down leg side, closes the face too early on the flick and it rolls into the off side",0
5,6,Tamim Iqbal,56194,Kyle Jarvis,332996,"Jarvis to Tamim Iqbal, FOUR runs overpitched outside off stump, gets to the pitch and drills it between non-striker and mid-off",1st innings,Anamul Haque,380354,,,0.6,four,4,4,4/0,"Jarvis to Tamim Iqbal, FOUR runs",,"overpitched outside off stump, gets to the pitch and drills it between non-striker and mid-off",0
6,6,Anamul Haque,380354,Tendai Chatara,425639,"Chatara to Anamul Haque, 1 wide back of a length and swinging away wildly, way outside off. Batsman doesn't go after that",1st innings,Tamim Iqbal,56194,Kyle Jarvis,332996,1.0,wide,5,1,5/0,"Chatara to Anamul Haque, 1 wide",,"back of a length and swinging away wildly, way outside off. Batsman doesn't go after that",0
7,7,Anamul Haque,380354,Tendai Chatara,425639,"Chatara to Anamul Haque, no run good length and just outside off, defended solidly on the front foot",1st innings,Tamim Iqbal,56194,Kyle Jarvis,332996,1.1,no run,5,0,5/0,"Chatara to Anamul Haque, no run",,"good length and just outside off, defended solidly on the front foot",0
8,8,Anamul Haque,380354,Tendai Chatara,425639,"Chatara to Anamul Haque, no run good length and bending away outside off again, left alone. This was marginal, could have been called wide",1st innings,Tamim Iqbal,56194,Kyle Jarvis,332996,1.2,no run,5,0,5/0,"Chatara to Anamul Haque, no run",,"good length and bending away outside off again, left alone. This was marginal, could have been called wide",0
9,9,Anamul Haque,380354,Tendai Chatara,425639,"Chatara to Anamul Haque, no run inswinger starts outside off and traps him on the pad as he looks to flick across the line. But he has gotten outside off stump and is safe",1st innings,Tamim Iqbal,56194,Kyle Jarvis,332996,1.3,no run,5,0,5/0,"Chatara to Anamul Haque, no run",,inswinger starts outside off and traps him on the pad as he looks to flick across the line. But he has gotten outside off stump and is safe,0
10,10,Anamul Haque,380354,Tendai Chatara,425639,"Chatara to Anamul Haque, no run short of a length and skidding straight outside off, left alone",1st innings,Tamim Iqbal,56194,Kyle Jarvis,332996,1.4,no run,5,0,5/0,"Chatara to Anamul Haque, no run",,"short of a length and skidding straight outside off, left alone",0
11,11,Anamul Haque,380354,Tendai Chatara,425639,"Chatara to Anamul Haque, no run 123kph, good length and shaping in at the corridor. Defended on the front foot",1st innings,Tamim Iqbal,56194,Kyle Jarvis,332996,1.5,no run,5,0,5/0,"Chatara to Anamul Haque, no run",123kph,"123kph, good length and shaping in at the corridor. Defended on the front foot",0
12,12,Anamul Haque,380354,Tendai Chatara,425639,"Chatara to Anamul Haque, 1 run good length and wide outside off. Reaches out again with a stride and clips this across the line to deep square",1st innings,Tamim Iqbal,56194,Kyle Jarvis,332996,1.6,run,6,1,6/0,"Chatara to Anamul Haque, 1 run",,good length and wide outside off. Reaches out again with a stride and clips this across the line to deep square,0
13,13,Anamul Haque,380354,Kyle Jarvis,332996,"Jarvis to Anamul Haque, OUT <b>plumb!</b> Beaten on the inside edge as he plonks the front leg across yet again. This length ball pitches in the corridor and nips back in. He's caught playing the wrong line and is struck dead in front of off stump. No doubt about that, and his partner tells him",1st innings,Tamim Iqbal,56194,Tendai Chatara,425639,2.1,out,6,0,6/1,"Jarvis to Anamul Haque, OUT",,"<b>plumb!</b> Beaten on the inside edge as he plonks the front leg across yet again. This length ball pitches in the corridor and nips back in. He's caught playing the wrong line and is struck dead in front of off stump. No doubt about that, and his partner tells him",1
14,14,Shakib Al Hasan,56143,Kyle Jarvis,332996,"Jarvis to Shakib Al Hasan, no run short of a length across the corridor. Dabs it into the off side with an angled bat",1st innings,Tamim Iqbal,56194,Tendai Chatara,425639,2.2,no run,6,0,6/1,"Jarvis to Shakib Al Hasan, no run",,short of a length across the corridor. Dabs it into the off side with an angled bat,1
15,15,Shakib Al Hasan,56143,Kyle Jarvis,332996,"Jarvis to Shakib Al Hasan, 1 run <b>outside edge</b> sails over gully and trickles to third man. Length ball going across him and he chases it with hard hands, away from the body",1st innings,Tamim Iqbal,56194,Tendai Chatara,425639,2.3,run,7,1,7/1,"Jarvis to Shakib Al Hasan, 1 run",,"<b>outside edge</b> sails over gully and trickles to third man. Length ball going across him and he chases it with hard hands, away from the body",1
16,16,Tamim Iqbal,56194,Kyle Jarvis,332996,"Jarvis to Tamim Iqbal, no run back of a length in the corridor, he shapes to defend but withdraws the bat at the last moment to let it through",1st innings,Shakib Al Hasan,56143,Tendai Chatara,425639,2.4,no run,7,0,7/1,"Jarvis to Tamim Iqbal, no run",,"back of a length in the corridor, he shapes to defend but withdraws the bat at the last moment to let it through",1
17,17,Tamim Iqbal,56194,Kyle Jarvis,332996,"Jarvis to Tamim Iqbal, no run full and just outside off, driven to mid-off from the toe-end of the game",1st innings,Shakib Al Hasan,56143,Tendai Chatara,425639,2.5,no run,7,0,7/1,"Jarvis to Tamim Iqbal, no run",,"full and just outside off, driven to mid-off from the toe-end of the game",1
18,18,Tamim Iqbal,56194,Kyle Jarvis,332996,"Jarvis to Tamim Iqbal, no run slower ball on a good length, just outside off stump. Defended to point on the front foot",1st innings,Shakib Al Hasan,56143,Tendai Chatara,425639,2.6,no run,7,0,7/1,"Jarvis to Tamim Iqbal, no run",,"slower ball on a good length, just outside off stump. Defended to point on the front foot",1
19,18,Shakib Al Hasan,56143,Tendai Chatara,425639,"Chatara to Shakib Al Hasan, 1 wide slides this length ball down leg side, Shakib leaves",1st innings,Tamim Iqbal,56194,Kyle Jarvis,332996,3.0,wide,8,1,8/1,"Chatara to Shakib Al Hasan, 1 wide",,"slides this length ball down leg side, Shakib leaves",1
20,19,Shakib Al Hasan,56143,Tendai Chatara,425639,"Chatara to Shakib Al Hasan, 1 leg bye good length and big swing into the left hander. He's unable to control the swing. This is deflected behind square leg off the pad",1st innings,Tamim Iqbal,56194,Kyle Jarvis,332996,3.1,leg bye,9,1,9/1,"Chatara to Shakib Al Hasan, 1 leg bye",,good length and big swing into the left hander. He's unable to control the swing. This is deflected behind square leg off the pad,1
21,20,Tamim Iqbal,56194,Tendai Chatara,425639,"Chatara to Tamim Iqbal, no run good length and shaping in at off stump, blocked on the front foot",1st innings,Shakib Al Hasan,56143,Kyle Jarvis,332996,3.2,no run,9,0,9/1,"Chatara to Tamim Iqbal, no run",,"good length and shaping in at off stump, blocked on the front foot",1
