,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Dimuth Karunaratne,227772,Trent Boult,277912,"Boult to Karunaratne, 1 run gets some away swing straightaway as Dimuth pushes at this away through gully to get a single to get Sri Lanka underway",1st innings,0.1,run,1,1,1/0,"Boult to Karunaratne, 1 run",,gets some away swing straightaway as Dimuth pushes at this away through gully to get a single to get Sri Lanka underway,0
1,2,Tillakaratne Dilshan,48472,Trent Boult,277912,"Boult to Dilshan, no run straight away into the thick of things as this one jags back from a back of a length on off, with Dilshan trying to cut this away late, but instead almost ends up getting cut up himself as he almost pokes at the ball as it past through him to the keeper",1st innings,0.2,no run,1,0,1/0,"Boult to Dilshan, no run",,"straight away into the thick of things as this one jags back from a back of a length on off, with Dilshan trying to cut this away late, but instead almost ends up getting cut up himself as he almost pokes at the ball as it past through him to the keeper",0
2,3,Tillakaratne Dilshan,48472,Trent Boult,277912,"Boult to Dilshan, no run this time onto the pads as Dilshan is able to get this away to the leg side",1st innings,0.3,no run,1,0,1/0,"Boult to Dilshan, no run",,this time onto the pads as Dilshan is able to get this away to the leg side,0
3,3,Tillakaratne Dilshan,48472,Trent Boult,277912,"Boult to Dilshan, 1 wide well down the leg side now as Ronchi collects it with a dive to his left",1st innings,0.3,wide,2,1,2/0,"Boult to Dilshan, 1 wide",,well down the leg side now as Ronchi collects it with a dive to his left,0
4,3,Tillakaratne Dilshan,48472,Trent Boult,277912,"Boult to Dilshan, 1 wide sound of bat hitting the pad as Dilshan fails to glance this behind square. Called wide by the umpire",1st innings,0.3,wide,3,1,3/0,"Boult to Dilshan, 1 wide",,sound of bat hitting the pad as Dilshan fails to glance this behind square. Called wide by the umpire,0
5,4,Tillakaratne Dilshan,48472,Trent Boult,277912,"Boult to Dilshan, no run this time delivers a length ball just outside off which curls in as Dilshan defends on the front foot",1st innings,0.4,no run,3,0,3/0,"Boult to Dilshan, no run",,this time delivers a length ball just outside off which curls in as Dilshan defends on the front foot,0
6,5,Tillakaratne Dilshan,48472,Trent Boult,277912,"Boult to Dilshan, no run fantastic ball to end the over as this one holds its line as it slants across Dilshan, who has his bat out to it, but doesn't offer the edge",1st innings,0.5,no run,3,0,3/0,"Boult to Dilshan, no run",,"fantastic ball to end the over as this one holds its line as it slants across Dilshan, who has his bat out to it, but doesn't offer the edge",0
7,6,Tillakaratne Dilshan,48472,Trent Boult,277912,"Boult to Dilshan, no run a tad reckless outside his off stump as he looks for the slice over the slips, with the line not at all conducive to the stroke",1st innings,0.6,no run,3,0,3/0,"Boult to Dilshan, no run",,"a tad reckless outside his off stump as he looks for the slice over the slips, with the line not at all conducive to the stroke",0
8,7,Dimuth Karunaratne,227772,Adam Milne,450860,"Milne to Karunaratne, 1 run 137 kph, doesn't get the line right on this one as Dimuth cuts this away through backward point, with the fielder getting a grasp on it to take most off the pace from the ball",1st innings,1.1,run,4,1,4/0,"Milne to Karunaratne, 1 run",,"137 kph, doesn't get the line right on this one as Dimuth cuts this away through backward point, with the fielder getting a grasp on it to take most off the pace from the ball",0
9,8,Tillakaratne Dilshan,48472,Adam Milne,450860,"Milne to Dilshan, no run 138 kph, honing onto the pads this time as Dilshan turns this away to the leg side",1st innings,1.2,no run,4,0,4/0,"Milne to Dilshan, no run",,"138 kph, honing onto the pads this time as Dilshan turns this away to the leg side",0
