,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Jason Roy,298438,Beuran Hendricks,379927,"BE Hendricks to Roy, no run leg-stump line, full length, nipping to off as Roy walks into an open-stanced block to the leg side",1st innings,0.1,no run,0,0,0/0,"BE Hendricks to Roy, no run",,"leg-stump line, full length, nipping to off as Roy walks into an open-stanced block to the leg side",0
1,2,Jason Roy,298438,Beuran Hendricks,379927,"BE Hendricks to Roy, no run back of a length, good areas as Roy hangs on the back foot to gauge the pace of the wicket",1st innings,0.2,no run,0,0,0/0,"BE Hendricks to Roy, no run",,"back of a length, good areas as Roy hangs on the back foot to gauge the pace of the wicket",0
2,3,Jason Roy,298438,Beuran Hendricks,379927,"BE Hendricks to Roy, no run solid on the back foot, no great pace in the deck as Roy waits and waits to push the ball back whence it came",1st innings,0.3,no run,0,0,0/0,"BE Hendricks to Roy, no run",,"solid on the back foot, no great pace in the deck as Roy waits and waits to push the ball back whence it came",0
3,4,Jason Roy,298438,Beuran Hendricks,379927,"BE Hendricks to Roy, no run jabbed back down the line of the ball, excellent areas once again, although the umpire seems to be a touch interested in Hendricks' followthrough",1st innings,0.4,no run,0,0,0/0,"BE Hendricks to Roy, no run",,"jabbed back down the line of the ball, excellent areas once again, although the umpire seems to be a touch interested in Hendricks' followthrough",0
4,5,Jason Roy,298438,Beuran Hendricks,379927,"BE Hendricks to Roy, 1 run walking across the stumps, a shimmy off the pads to short midwicket and England have their first ODI run since July 14",1st innings,0.5,run,1,1,1/0,"BE Hendricks to Roy, 1 run",,"walking across the stumps, a shimmy off the pads to short midwicket and England have their first ODI run since July 14",0
5,6,Jonny Bairstow,297433,Beuran Hendricks,379927,"BE Hendricks to Bairstow, no run a yawning leave as Hendricks fires one out wide to the right-handed Bairstow. A very tidy first over",1st innings,0.6,no run,1,0,1/0,"BE Hendricks to Bairstow, no run",,a yawning leave as Hendricks fires one out wide to the right-handed Bairstow. A very tidy first over,0
6,7,Jason Roy,298438,Lungi Ngidi,542023,"Ngidi to Roy, 2 runs on the back foot, wide of off stump and short enough for Roy to ease a drive on the up into the covers",1st innings,1.1,run,3,2,3/0,"Ngidi to Roy, 2 runs",,"on the back foot, wide of off stump and short enough for Roy to ease a drive on the up into the covers",0
7,8,Jason Roy,298438,Lungi Ngidi,542023,"Ngidi to Roy, 1 run short, and slammed hard out to midwicket. Straight at the fielder who takes the pace off, but really should have done better. They jog the single for the misfield",1st innings,1.2,run,4,1,4/0,"Ngidi to Roy, 1 run",,"short, and slammed hard out to midwicket. Straight at the fielder who takes the pace off, but really should have done better. They jog the single for the misfield",0
8,9,Jonny Bairstow,297433,Lungi Ngidi,542023,"Ngidi to Bairstow, 1 run whittled off the legs, out to backward square",1st innings,1.3,run,5,1,5/0,"Ngidi to Bairstow, 1 run",,"whittled off the legs, out to backward square",0
9,10,Jason Roy,298438,Lungi Ngidi,542023,"Ngidi to Roy, no run better line and length from Ngidi, no great pace - 136kph - but met on the back foot with a high elbow",1st innings,1.4,no run,5,0,5/0,"Ngidi to Roy, no run",136kph,"better line and length from Ngidi, no great pace - 136kph - but met on the back foot with a high elbow",0
