,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,Quinton de Kock,379143,Bhuvneshwar Kumar,326016,"Kumar to de Kock, 1 wide wayward start. No swing. Shortish delivery down leg, de Kock lets it go and earns a free run.",1st innings,Hashim Amla,43906,,,0.0,wide,1,1,1/0,"Kumar to de Kock, 1 wide",,"wayward start. No swing. Shortish delivery down leg, de Kock lets it go and earns a free run.",0
1,1,Quinton de Kock,379143,Bhuvneshwar Kumar,326016,"Kumar to de Kock, 1 run good length delivery outside off, still no movement. Inside-edged towards square leg for a single.",1st innings,Hashim Amla,43906,,,0.1,run,2,1,2/0,"Kumar to de Kock, 1 run",,"good length delivery outside off, still no movement. Inside-edged towards square leg for a single.",0
2,2,Hashim Amla,43906,Bhuvneshwar Kumar,326016,"Kumar to Amla, no run lovely delivery. Good length on off, not much movement so have to be straight. Amla defends under his eyes",1st innings,Quinton de Kock,379143,,,0.2,no run,2,0,2/0,"Kumar to Amla, no run",,"lovely delivery. Good length on off, not much movement so have to be straight. Amla defends under his eyes",0
3,3,Hashim Amla,43906,Bhuvneshwar Kumar,326016,"Kumar to Amla, no run and again. Accurate around off, a solid defensive stroke. Amla's head right over the ball.",1st innings,Quinton de Kock,379143,,,0.3,no run,2,0,2/0,"Kumar to Amla, no run",,"and again. Accurate around off, a solid defensive stroke. Amla's head right over the ball.",0
4,4,Hashim Amla,43906,Bhuvneshwar Kumar,326016,"Kumar to Amla, no run slightly wider outside off, seams back just a touch. Amla offers no stroke.",1st innings,Quinton de Kock,379143,,,0.4,no run,2,0,2/0,"Kumar to Amla, no run",,"slightly wider outside off, seams back just a touch. Amla offers no stroke.",0
5,5,Hashim Amla,43906,Bhuvneshwar Kumar,326016,"Kumar to Amla, no run fullish outside off, Amla comes forward and blocks into the off side. Pad very close to bat.",1st innings,Quinton de Kock,379143,,,0.5,no run,2,0,2/0,"Kumar to Amla, no run",,"fullish outside off, Amla comes forward and blocks into the off side. Pad very close to bat.",0
6,6,Hashim Amla,43906,Bhuvneshwar Kumar,326016,"Kumar to Amla, 1 run a genuine edge. But the lack of pace from Bhuvneshwar and Amla's Test-type soft hands means the ball goes right down. Past second slip's right for a run",1st innings,Quinton de Kock,379143,,,0.6,run,3,1,3/0,"Kumar to Amla, 1 run",,a genuine edge. But the lack of pace from Bhuvneshwar and Amla's Test-type soft hands means the ball goes right down. Past second slip's right for a run,0
7,7,Hashim Amla,43906,Jasprit Bumrah,625383,"Bumrah to Amla, no run lovely start. On a length on off, still no swing or lateral movement of any kind. But the line is good enough to earn Amla's respect. Blocked",1st innings,Quinton de Kock,379143,Bhuvneshwar Kumar,326016,1.1,no run,3,0,3/0,"Bumrah to Amla, no run",,"lovely start. On a length on off, still no swing or lateral movement of any kind. But the line is good enough to earn Amla's respect. Blocked",0
8,8,Hashim Amla,43906,Jasprit Bumrah,625383,"Bumrah to Amla, 1 run slightly wide, that should be a warning not to bowl there. Back of a length outside off, not even wide enough to cut but Amla executes a nice cut to square third man.",1st innings,Quinton de Kock,379143,Bhuvneshwar Kumar,326016,1.2,run,4,1,4/0,"Bumrah to Amla, 1 run",,"slightly wide, that should be a warning not to bowl there. Back of a length outside off, not even wide enough to cut but Amla executes a nice cut to square third man.",0
9,9,Quinton de Kock,379143,Jasprit Bumrah,625383,"Bumrah to de Kock, no run good call of 'noo' from Amla. De Kock a bit tentative, a bit eager. Works one to square leg and sets off. The calm of Amla",1st innings,Hashim Amla,43906,Bhuvneshwar Kumar,326016,1.3,no run,4,0,4/0,"Bumrah to de Kock, no run",,"good call of 'noo' from Amla. De Kock a bit tentative, a bit eager. Works one to square leg and sets off. The calm of Amla",0
10,10,Quinton de Kock,379143,Jasprit Bumrah,625383,"Bumrah to de Kock, no run 136 kph. Back of a length on leg, de Kock misses a glance and is struck on the body. Ouch.",1st innings,Hashim Amla,43906,Bhuvneshwar Kumar,326016,1.4,no run,4,0,4/0,"Bumrah to de Kock, no run",,"136 kph. Back of a length on leg, de Kock misses a glance and is struck on the body. Ouch.",0
11,11,Quinton de Kock,379143,Jasprit Bumrah,625383,"Bumrah to de Kock, no run full outside off, defended back towards mid-off",1st innings,Hashim Amla,43906,Bhuvneshwar Kumar,326016,1.5,no run,4,0,4/0,"Bumrah to de Kock, no run",,"full outside off, defended back towards mid-off",0
12,12,Quinton de Kock,379143,Jasprit Bumrah,625383,"Bumrah to de Kock, no run good end. Lovely over. Fullish delivery close to off, de Kock keeps it out. Cautious start from SA, as expected",1st innings,Hashim Amla,43906,Bhuvneshwar Kumar,326016,1.6,no run,4,0,4/0,"Bumrah to de Kock, no run",,"good end. Lovely over. Fullish delivery close to off, de Kock keeps it out. Cautious start from SA, as expected",0
13,13,Hashim Amla,43906,Bhuvneshwar Kumar,326016,"Kumar to Amla, no run good length outside off, punched from the back foot into the cover region.",1st innings,Quinton de Kock,379143,Jasprit Bumrah,625383,2.1,no run,4,0,4/0,"Kumar to Amla, no run",,"good length outside off, punched from the back foot into the cover region.",0
14,14,Hashim Amla,43906,Bhuvneshwar Kumar,326016,"Kumar to Amla, no run outside off, fuller than a good length and that brings Amla forward, blocks calmly into the off side",1st innings,Quinton de Kock,379143,Jasprit Bumrah,625383,2.2,no run,4,0,4/0,"Kumar to Amla, no run",,"outside off, fuller than a good length and that brings Amla forward, blocks calmly into the off side",0
