,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Sir Alastair Cook,11728,Nuwan Kulasekara,49535,"Kulasekara to Cook, no run full outside off, hint of swing away from Cook, left alone",1st innings,Ian Bell,9062,,,0.1,no run,0,0,0/0,"Kulasekara to Cook, no run",,"full outside off, hint of swing away from Cook, left alone",0
1,2,Sir Alastair Cook,11728,Nuwan Kulasekara,49535,"Kulasekara to Cook, no run very similar, hanging it outside off, through to the keeper",1st innings,Ian Bell,9062,,,0.2,no run,0,0,0/0,"Kulasekara to Cook, no run",,"very similar, hanging it outside off, through to the keeper",0
2,3,Sir Alastair Cook,11728,Nuwan Kulasekara,49535,"Kulasekara to Cook, no run touch fuller this time, brings Cook onto the front foot and he drives into the covers but there's a good stop to keep him on nought",1st innings,Ian Bell,9062,,,0.3,no run,0,0,0/0,"Kulasekara to Cook, no run",,"touch fuller this time, brings Cook onto the front foot and he drives into the covers but there's a good stop to keep him on nought",0
3,4,Sir Alastair Cook,11728,Nuwan Kulasekara,49535,"Kulasekara to Cook, 2 runs on leg stump, neatly clipped off the pads through square leg to get England up and running",1st innings,Ian Bell,9062,,,0.4,run,2,2,2/0,"Kulasekara to Cook, 2 runs",,"on leg stump, neatly clipped off the pads through square leg to get England up and running",0
4,5,Sir Alastair Cook,11728,Nuwan Kulasekara,49535,"Kulasekara to Cook, no run full and wider outside off, Cook isn't interested",1st innings,Ian Bell,9062,,,0.5,no run,2,0,2/0,"Kulasekara to Cook, no run",,"full and wider outside off, Cook isn't interested",0
5,6,Sir Alastair Cook,11728,Nuwan Kulasekara,49535,"Kulasekara to Cook, no run tighter to the stumps but he lets another one to go through to end the opening over",1st innings,Ian Bell,9062,,,0.6,no run,2,0,2/0,"Kulasekara to Cook, no run",,tighter to the stumps but he lets another one to go through to end the opening over,0
6,7,Ian Bell,9062,Lasith Malinga,49758,"Malinga to Bell, no run full on off, hint of shape away, defended to the covers",1st innings,Sir Alastair Cook,11728,Nuwan Kulasekara,49535,1.1,no run,2,0,2/0,"Malinga to Bell, no run",,"full on off, hint of shape away, defended to the covers",0
7,8,Ian Bell,9062,Lasith Malinga,49758,"Malinga to Bell, no run full on middle, Bell steps across the crease and defends towards midwicket",1st innings,Sir Alastair Cook,11728,Nuwan Kulasekara,49535,1.2,no run,2,0,2/0,"Malinga to Bell, no run",,"full on middle, Bell steps across the crease and defends towards midwicket",0
8,9,Ian Bell,9062,Lasith Malinga,49758,"Malinga to Bell, 2 runs solidly behind the line, just a firm push through the line of a full delivery on off stump which beats mid-off who is quite wide",1st innings,Sir Alastair Cook,11728,Nuwan Kulasekara,49535,1.3,run,4,2,4/0,"Malinga to Bell, 2 runs",,"solidly behind the line, just a firm push through the line of a full delivery on off stump which beats mid-off who is quite wide",0
9,10,Ian Bell,9062,Lasith Malinga,49758,"Malinga to Bell, no run this time it's played a touch wider so straight to mid-off",1st innings,Sir Alastair Cook,11728,Nuwan Kulasekara,49535,1.4,no run,4,0,4/0,"Malinga to Bell, no run",,this time it's played a touch wider so straight to mid-off,0
