,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Kamran Akmal,41028,Tim Bresnan,9310,"Bresnan to Kamran Akmal, no run bit of a loosener from Bresnan, dragged down a bit, but Kamran too is not quite at his sharpest and toe-ends a cut to cover",1st innings,0.1,no run,0,0,0/0,"Bresnan to Kamran Akmal, no run",,"bit of a loosener from Bresnan, dragged down a bit, but Kamran too is not quite at his sharpest and toe-ends a cut to cover",0
1,2,Kamran Akmal,41028,Tim Bresnan,9310,"Bresnan to Kamran Akmal, no run better line and length from Bresnan and Kamran defends",1st innings,0.2,no run,0,0,0/0,"Bresnan to Kamran Akmal, no run",,better line and length from Bresnan and Kamran defends,0
2,3,Kamran Akmal,41028,Tim Bresnan,9310,"Bresnan to Kamran Akmal, 2 leg byes Bresnan loses his line and shoves it down the leg side, Kamran misses his leg-side tickle but it flicks the pad and runs away for a couple",1st innings,0.3,leg bye,2,2,2/0,"Bresnan to Kamran Akmal, 2 leg byes",,"Bresnan loses his line and shoves it down the leg side, Kamran misses his leg-side tickle but it flicks the pad and runs away for a couple",0
3,4,Kamran Akmal,41028,Tim Bresnan,9310,"Bresnan to Kamran Akmal, no run much better delivery and Kamran calmly defends to point",1st innings,0.4,no run,2,0,2/0,"Bresnan to Kamran Akmal, no run",,much better delivery and Kamran calmly defends to point,0
4,5,Kamran Akmal,41028,Tim Bresnan,9310,"Bresnan to Kamran Akmal, no run ooh, good ball this time, jagging away past the dangling outside edge",1st innings,0.5,no run,2,0,2/0,"Bresnan to Kamran Akmal, no run",,"ooh, good ball this time, jagging away past the dangling outside edge",0
5,6,Kamran Akmal,41028,Tim Bresnan,9310,"Bresnan to Kamran Akmal, FOUR runs top response! This is what he's done so well all series - calmly stroking the ball at the top of its bounce through the covers for an early boundary",1st innings,0.6,four,6,4,6/0,"Bresnan to Kamran Akmal, FOUR runs",,top response! This is what he's done so well all series - calmly stroking the ball at the top of its bounce through the covers for an early boundary,0
6,7,Mohammad Hafeez,41434,James Anderson,8608,"Anderson to Mohammad Hafeez, 1 run good start from Anderson, finding the inbetween length where Hafeez is unsure whether to get forward or back and it runs off the outside edge down to third man",1st innings,1.1,run,7,1,7/0,"Anderson to Mohammad Hafeez, 1 run",,"good start from Anderson, finding the inbetween length where Hafeez is unsure whether to get forward or back and it runs off the outside edge down to third man",0
7,8,Kamran Akmal,41028,James Anderson,8608,"Anderson to Kamran Akmal, no run arrow-straight again and Kamran defends",1st innings,1.2,no run,7,0,7/0,"Anderson to Kamran Akmal, no run",,arrow-straight again and Kamran defends,0
8,9,Kamran Akmal,41028,James Anderson,8608,"Anderson to Kamran Akmal, no run ideal delivery, just hanging outside off stump and dragging Kamran reluctantly forward, whispers past the edge",1st innings,1.3,no run,7,0,7/0,"Anderson to Kamran Akmal, no run",,"ideal delivery, just hanging outside off stump and dragging Kamran reluctantly forward, whispers past the edge",0
9,10,Kamran Akmal,41028,James Anderson,8608,"Anderson to Kamran Akmal, 1 run slightly leg-sided from Anderson and clipped away to midwicket",1st innings,1.4,run,8,1,8/0,"Anderson to Kamran Akmal, 1 run",,slightly leg-sided from Anderson and clipped away to midwicket,0
10,11,Mohammad Hafeez,41434,James Anderson,8608,"Anderson to Mohammad Hafeez, no run Anderson is just focusing on line and length, he knows it's no day for trying anything too fancy, Hafeez reaches for the textbook and defends perfectly",1st innings,1.5,no run,8,0,8/0,"Anderson to Mohammad Hafeez, no run",,"Anderson is just focusing on line and length, he knows it's no day for trying anything too fancy, Hafeez reaches for the textbook and defends perfectly",0
11,12,Mohammad Hafeez,41434,James Anderson,8608,"Anderson to Mohammad Hafeez, OUT Anderson strikes! What a delivery it was too! Fullish, pitching and jagging away sharply to turn Hafeez around, squaring him up, clipping a fine outside edge and Davies holds on!",1st innings,1.6,out,8,0,8/1,"Anderson to Mohammad Hafeez, OUT",,"Anderson strikes! What a delivery it was too! Fullish, pitching and jagging away sharply to turn Hafeez around, squaring him up, clipping a fine outside edge and Davies holds on!",1
12,13,Kamran Akmal,41028,Tim Bresnan,9310,"Bresnan to Kamran Akmal, no run good work from Bresnan, not offering any width for Kamran to work with and it's carefully defended",1st innings,2.1,no run,8,0,8/1,"Bresnan to Kamran Akmal, no run",,"good work from Bresnan, not offering any width for Kamran to work with and it's carefully defended",1
13,14,Kamran Akmal,41028,Tim Bresnan,9310,"Bresnan to Kamran Akmal, no run sturdy defence from Kamran once more",1st innings,2.2,no run,8,0,8/1,"Bresnan to Kamran Akmal, no run",,sturdy defence from Kamran once more,1
14,15,Kamran Akmal,41028,Tim Bresnan,9310,"Bresnan to Kamran Akmal, no run Bresnan finds the off-stump line and good length again, carefully defended",1st innings,2.3,no run,8,0,8/1,"Bresnan to Kamran Akmal, no run",,"Bresnan finds the off-stump line and good length again, carefully defended",1
15,16,Kamran Akmal,41028,Tim Bresnan,9310,"Bresnan to Kamran Akmal, OUT Kamran falls this time! Big breakthrough and Kamran is unlucky to go. Shades of Michael Vaughan's Trent Bridge dismissal against India in 2008 - nothing delivery down the leg side, clips the thigh pad and deflects on to leg stump.",1st innings,2.4,out,8,0,8/2,"Bresnan to Kamran Akmal, OUT",,"Kamran falls this time! Big breakthrough and Kamran is unlucky to go. Shades of Michael Vaughan's Trent Bridge dismissal against India in 2008 - nothing delivery down the leg side, clips the thigh pad and deflects on to leg stump.",2
16,17,Mohammad Yousuf,43650,Tim Bresnan,9310,"Bresnan to Mohammad Yousuf, no run gets a good ball first up, Bresnan jumping wide of the crease, angling it in before moving it away off the seam",1st innings,2.5,no run,8,0,8/2,"Bresnan to Mohammad Yousuf, no run",,"gets a good ball first up, Bresnan jumping wide of the crease, angling it in before moving it away off the seam",2
17,18,Mohammad Yousuf,43650,Tim Bresnan,9310,"Bresnan to Mohammad Yousuf, no run good finish to an excellent over, Yousuf defending carefully into the leg side",1st innings,2.6,no run,8,0,8/2,"Bresnan to Mohammad Yousuf, no run",,"good finish to an excellent over, Yousuf defending carefully into the leg side",2
18,19,Asad Shafiq,316397,James Anderson,8608,"Anderson to Asad Shafiq, 1 run Shafiq has looked good this series and starts by opening the face and gliding down to third man",1st innings,3.1,run,9,1,9/2,"Anderson to Asad Shafiq, 1 run",,Shafiq has looked good this series and starts by opening the face and gliding down to third man,2
19,20,Mohammad Yousuf,43650,James Anderson,8608,"Anderson to Mohammad Yousuf, no run Anderson angles this in and Yousuf prods towards midwicket",1st innings,3.2,no run,9,0,9/2,"Anderson to Mohammad Yousuf, no run",,Anderson angles this in and Yousuf prods towards midwicket,2
20,21,Mohammad Yousuf,43650,James Anderson,8608,"Anderson to Mohammad Yousuf, no run Yousuf misses out here, Anderson drifts on to the legs but Yousuf's routine nurdle is missed",1st innings,3.3,no run,9,0,9/2,"Anderson to Mohammad Yousuf, no run",,"Yousuf misses out here, Anderson drifts on to the legs but Yousuf's routine nurdle is missed",2
21,22,Mohammad Yousuf,43650,James Anderson,8608,"Anderson to Mohammad Yousuf, 1 run little bit short and a little bit wide, Yousuf eases a cut shot airily to third man",1st innings,3.4,run,10,1,10/2,"Anderson to Mohammad Yousuf, 1 run",,"little bit short and a little bit wide, Yousuf eases a cut shot airily to third man",2
22,23,Asad Shafiq,316397,James Anderson,8608,"Anderson to Asad Shafiq, no run good work from Anderson, trying nothing more that aiming for the top of off and it's blocked",1st innings,3.5,no run,10,0,10/2,"Anderson to Asad Shafiq, no run",,"good work from Anderson, trying nothing more that aiming for the top of off and it's blocked",2
23,24,Asad Shafiq,316397,James Anderson,8608,"Anderson to Asad Shafiq, no run flash and miss to finish! Touch of extra bounce clears the cut shot and Davies collects",1st innings,3.6,no run,10,0,10/2,"Anderson to Asad Shafiq, no run",,flash and miss to finish! Touch of extra bounce clears the cut shot and Davies collects,2
24,25,Mohammad Yousuf,43650,Tim Bresnan,9310,"Bresnan to Mohammad Yousuf, no run short ball from Bresnan, not overly sharp but Yousuf jerks his head out of the line rather dramatically",1st innings,4.1,no run,10,0,10/2,"Bresnan to Mohammad Yousuf, no run",,"short ball from Bresnan, not overly sharp but Yousuf jerks his head out of the line rather dramatically",2
25,26,Mohammad Yousuf,43650,Tim Bresnan,9310,"Bresnan to Mohammad Yousuf, no run good ball this, splice-hitting heavy ball that Yousuf defends in a hurry",1st innings,4.2,no run,10,0,10/2,"Bresnan to Mohammad Yousuf, no run",,"good ball this, splice-hitting heavy ball that Yousuf defends in a hurry",2
26,27,Mohammad Yousuf,43650,Tim Bresnan,9310,"Bresnan to Mohammad Yousuf, no run another leg-side delivery is missed by Yousuf and the dots are adding up quickly here",1st innings,4.3,no run,10,0,10/2,"Bresnan to Mohammad Yousuf, no run",,another leg-side delivery is missed by Yousuf and the dots are adding up quickly here,2
27,28,Mohammad Yousuf,43650,Tim Bresnan,9310,"Bresnan to Mohammad Yousuf, no run Bresnan goes fuller this time and Yousuf defends very correctly",1st innings,4.4,no run,10,0,10/2,"Bresnan to Mohammad Yousuf, no run",,Bresnan goes fuller this time and Yousuf defends very correctly,2
28,29,Mohammad Yousuf,43650,Tim Bresnan,9310,"Bresnan to Mohammad Yousuf, 2 runs finally Yousuf connects with a delivery on the pads, picking it off past square leg for a much-needed couple",1st innings,4.5,run,12,2,12/2,"Bresnan to Mohammad Yousuf, 2 runs",,"finally Yousuf connects with a delivery on the pads, picking it off past square leg for a much-needed couple",2
29,30,Mohammad Yousuf,43650,Tim Bresnan,9310,"Bresnan to Mohammad Yousuf, 1 run nicely played here, Yousuf watches it carefully on to the bat, opens the face and sends it down to third man to keep the strike",1st innings,4.6,run,13,1,13/2,"Bresnan to Mohammad Yousuf, 1 run",,"nicely played here, Yousuf watches it carefully on to the bat, opens the face and sends it down to third man to keep the strike",2
30,31,Mohammad Yousuf,43650,James Anderson,8608,"Anderson to Mohammad Yousuf, no run nicely timed down the ground by Yousuf but straight to Luke Wright at mid-on",1st innings,5.1,no run,13,0,13/2,"Anderson to Mohammad Yousuf, no run",,nicely timed down the ground by Yousuf but straight to Luke Wright at mid-on,2
31,32,Mohammad Yousuf,43650,James Anderson,8608,"Anderson to Mohammad Yousuf, no run good delivery this, seaming back in and bouncing into Yousuf's midriff, sharp delivery from Anderson",1st innings,5.2,no run,13,0,13/2,"Anderson to Mohammad Yousuf, no run",,"good delivery this, seaming back in and bouncing into Yousuf's midriff, sharp delivery from Anderson",2
32,33,Mohammad Yousuf,43650,James Anderson,8608,"Anderson to Mohammad Yousuf, 1 run little bit too short this time and Yousuf gets to chop down to third man",1st innings,5.3,run,14,1,14/2,"Anderson to Mohammad Yousuf, 1 run",,little bit too short this time and Yousuf gets to chop down to third man,2
