,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Jason Roy,298438,Mitchell Starc,311592,"Starc to Roy, 4 runs swinging into the pads, and flicked airily into the leg side, finds the gap, and that's an <B>all-run four</B> to launch the new Perth Stadium's history... which is an indication of the length of these boundaries!",1st innings,0.1,run,4,4,4/0,"Starc to Roy, 4 runs",,"swinging into the pads, and flicked airily into the leg side, finds the gap, and that's an <B>all-run four</B> to launch the new Perth Stadium's history... which is an indication of the length of these boundaries!",0
1,2,Jason Roy,298438,Mitchell Starc,311592,"Starc to Roy, no run outside off, and that's a tentative dangle as the ball curled back in at good pace. Just beat the edge",1st innings,0.2,no run,4,0,4/0,"Starc to Roy, no run",,"outside off, and that's a tentative dangle as the ball curled back in at good pace. Just beat the edge",0
2,3,Jason Roy,298438,Mitchell Starc,311592,"Starc to Roy, no run half forward, met on the front foot with a firm push to mid-off",1st innings,0.3,no run,4,0,4/0,"Starc to Roy, no run",,"half forward, met on the front foot with a firm push to mid-off",0
3,4,Jason Roy,298438,Mitchell Starc,311592,"Starc to Roy, no run wider line, good carry, no stroke this time",1st innings,0.4,no run,4,0,4/0,"Starc to Roy, no run",,"wider line, good carry, no stroke this time",0
4,5,Jason Roy,298438,Mitchell Starc,311592,"Starc to Roy, 1 run squared up on the back foot, poked to mid-on as Roy watches the swing onto the middle of his bat",1st innings,0.5,run,5,1,5/0,"Starc to Roy, 1 run",,"squared up on the back foot, poked to mid-on as Roy watches the swing onto the middle of his bat",0
5,6,Jonny Bairstow,297433,Mitchell Starc,311592,"Starc to Bairstow, no run that is an absolute nut. Tight line, good pace, bit of nibble as the ball bursts past Bairstow's non-committal push. Threatening",1st innings,0.6,no run,5,0,5/0,"Starc to Bairstow, no run",,"that is an absolute nut. Tight line, good pace, bit of nibble as the ball bursts past Bairstow's non-committal push. Threatening",0
6,7,Jason Roy,298438,Josh Hazlewood,288284,"Hazlewood to Roy, FOUR runs bashed, in the air, past point! Roy was reaching for that one, a big outswinger, very similar to his dismissal at Adelaide, but this time he finds the gap and the boundary",1st innings,1.1,four,9,4,9/0,"Hazlewood to Roy, FOUR runs",,"bashed, in the air, past point! Roy was reaching for that one, a big outswinger, very similar to his dismissal at Adelaide, but this time he finds the gap and the boundary",0
7,8,Jason Roy,298438,Josh Hazlewood,288284,"Hazlewood to Roy, no run loose drive, beats the edge as Hazlewood finds more swing from a good length",1st innings,1.2,no run,9,0,9/0,"Hazlewood to Roy, no run",,"loose drive, beats the edge as Hazlewood finds more swing from a good length",0
8,9,Jason Roy,298438,Josh Hazlewood,288284,"Hazlewood to Roy, 1 run blocked down to third man, a controlled edge to keep the scoreboard ticking",1st innings,1.3,run,10,1,10/0,"Hazlewood to Roy, 1 run",,"blocked down to third man, a controlled edge to keep the scoreboard ticking",0
9,10,Jonny Bairstow,297433,Josh Hazlewood,288284,"Hazlewood to Bairstow, no run left alone on a good length outside off, excellent pace and bounce, gathered at head height by Paine",1st innings,1.4,no run,10,0,10/0,"Hazlewood to Bairstow, no run",,"left alone on a good length outside off, excellent pace and bounce, gathered at head height by Paine",0
10,11,Jonny Bairstow,297433,Josh Hazlewood,288284,"Hazlewood to Bairstow, no run beats the edge once more, wider line, and Bairstow keeps his bat inside the line, just",1st innings,1.5,no run,10,0,10/0,"Hazlewood to Bairstow, no run",,"beats the edge once more, wider line, and Bairstow keeps his bat inside the line, just",0
11,12,Jonny Bairstow,297433,Josh Hazlewood,288284,"Hazlewood to Bairstow, no run wider line, no stroke offered",1st innings,1.6,no run,10,0,10/0,"Hazlewood to Bairstow, no run",,"wider line, no stroke offered",0
12,13,Jason Roy,298438,Mitchell Starc,311592,"Starc to Roy, no run tight line from over the wicket, blocked back down the pitch on the front foot",1st innings,2.1,no run,10,0,10/0,"Starc to Roy, no run",,"tight line from over the wicket, blocked back down the pitch on the front foot",0
