,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Andrew Strauss,20387,Kemar Roach,230553,"Roach to Strauss, no run short and wide outside off stump and it carries through nicely to Thomas. Strauss is relieved to flag one through early",1st innings,Matt Prior,18675,,,0.1,no run,0,0,0/0,"Roach to Strauss, no run",,short and wide outside off stump and it carries through nicely to Thomas. Strauss is relieved to flag one through early,0
1,2,Andrew Strauss,20387,Kemar Roach,230553,"Roach to Strauss, no run good carry again here outside off, closer to Strauss this time as he left alone",1st innings,Matt Prior,18675,,,0.2,no run,0,0,0/0,"Roach to Strauss, no run",,"good carry again here outside off, closer to Strauss this time as he left alone",0
2,3,Andrew Strauss,20387,Kemar Roach,230553,"Roach to Strauss, no run back of a length on off stump this time, slowly raises through to Strauss who places  a bat in the way",1st innings,Matt Prior,18675,,,0.3,no run,0,0,0/0,"Roach to Strauss, no run",,"back of a length on off stump this time, slowly raises through to Strauss who places  a bat in the way",0
3,4,Andrew Strauss,20387,Kemar Roach,230553,"Roach to Strauss, no run for dot balls in a row as Strauss lets another one go",1st innings,Matt Prior,18675,,,0.4,no run,0,0,0/0,"Roach to Strauss, no run",,for dot balls in a row as Strauss lets another one go,0
4,5,Andrew Strauss,20387,Kemar Roach,230553,"Roach to Strauss, no run full for the first time today, Roach has a very good yorker, pushed with a toe-end to mid-off",1st innings,Matt Prior,18675,,,0.5,no run,0,0,0/0,"Roach to Strauss, no run",,"full for the first time today, Roach has a very good yorker, pushed with a toe-end to mid-off",0
5,6,Andrew Strauss,20387,Kemar Roach,230553,"Roach to Strauss, no run and the over ends as it begun, with Strauss leaving alone. Good start for West Indies then",1st innings,Matt Prior,18675,,,0.6,no run,0,0,0/0,"Roach to Strauss, no run",,"and the over ends as it begun, with Strauss leaving alone. Good start for West Indies then",0
6,7,Matt Prior,18675,Sulieman Benn,51248,"Benn to Prior, no run tossed up around off stump, Prior eases into defence",1st innings,Andrew Strauss,20387,Kemar Roach,230553,1.1,no run,0,0,0/0,"Benn to Prior, no run",,"tossed up around off stump, Prior eases into defence",0
7,8,Matt Prior,18675,Sulieman Benn,51248,"Benn to Prior, no run hint of turn already and Prior is cagey in defence again, England are pinned down already",1st innings,Andrew Strauss,20387,Kemar Roach,230553,1.2,no run,0,0,0/0,"Benn to Prior, no run",,"hint of turn already and Prior is cagey in defence again, England are pinned down already",0
8,9,Matt Prior,18675,Sulieman Benn,51248,"Benn to Prior, no run ooh, this finds an edge as Prior tries to drive, squirts to point",1st innings,Andrew Strauss,20387,Kemar Roach,230553,1.3,no run,0,0,0/0,"Benn to Prior, no run",,"ooh, this finds an edge as Prior tries to drive, squirts to point",0
9,10,Matt Prior,18675,Sulieman Benn,51248,"Benn to Prior, FOUR runs runs! Finally it's runs. Four of them. The outfield is quicker than Roach! Prior leant into a fluid drive and once it beat cover it was always four",1st innings,Andrew Strauss,20387,Kemar Roach,230553,1.4,four,4,4,4/0,"Benn to Prior, FOUR runs",,runs! Finally it's runs. Four of them. The outfield is quicker than Roach! Prior leant into a fluid drive and once it beat cover it was always four,0
10,11,Matt Prior,18675,Sulieman Benn,51248,"Benn to Prior, no run good recovery from Benn, just did Prior in the flight a touch and he lunged forward to block",1st innings,Andrew Strauss,20387,Kemar Roach,230553,1.5,no run,4,0,4/0,"Benn to Prior, no run",,"good recovery from Benn, just did Prior in the flight a touch and he lunged forward to block",0
