,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Tim Paine,7252,James Anderson,8608,"Anderson to Paine, no run full and straight to begin with, Paine defends",1st innings,0.1,no run,0,0,0/0,"Anderson to Paine, no run",,"full and straight to begin with, Paine defends",0
1,1,Tim Paine,7252,James Anderson,8608,"Anderson to Paine, 1 wide oops, this one goes down leg and doesn't swing back - it's called a wide",1st innings,0.1,wide,1,1,1/0,"Anderson to Paine, 1 wide",,"oops, this one goes down leg and doesn't swing back - it's called a wide",0
2,2,Tim Paine,7252,James Anderson,8608,"Anderson to Paine, 1 run another one swings down leg but this time Paine clips it through square to get off the mark",1st innings,0.2,run,2,1,2/0,"Anderson to Paine, 1 run",,another one swings down leg but this time Paine clips it through square to get off the mark,0
3,3,Brad Haddin,5560,James Anderson,8608,"Anderson to Haddin, no run good ball, swinging away from Haddin, and it goes through to Steve Davies, who has the gloves on instead of Matt Prior",1st innings,0.3,no run,2,0,2/0,"Anderson to Haddin, no run",,"good ball, swinging away from Haddin, and it goes through to Steve Davies, who has the gloves on instead of Matt Prior",0
4,4,Brad Haddin,5560,James Anderson,8608,"Anderson to Haddin, no run <b>dropped</b> at second slip! Anderson draws a genuine edge from Haddin, Yardy dives across to his left, across in front of Strauss, but grasses the chance. That should have been taken, but it was probably the skipper's catch",1st innings,0.4,no run,2,0,2/0,"Anderson to Haddin, no run",,"<b>dropped</b> at second slip! Anderson draws a genuine edge from Haddin, Yardy dives across to his left, across in front of Strauss, but grasses the chance. That should have been taken, but it was probably the skipper's catch",0
5,5,Brad Haddin,5560,James Anderson,8608,"Anderson to Haddin, no run left alone outside off",1st innings,0.5,no run,2,0,2/0,"Anderson to Haddin, no run",,left alone outside off,0
6,6,Brad Haddin,5560,James Anderson,8608,"Anderson to Haddin, 1 run banged in at the hips and Haddin gets off the mark with a single worked to square leg",1st innings,0.6,run,3,1,3/0,"Anderson to Haddin, 1 run",,banged in at the hips and Haddin gets off the mark with a single worked to square leg,0
7,7,Brad Haddin,5560,Liam Plunkett,19264,"Plunkett to Haddin, 1 run Plunkett begins with a straight ball and Haddin flicks it through midwicket",1st innings,1.1,run,4,1,4/0,"Plunkett to Haddin, 1 run",,Plunkett begins with a straight ball and Haddin flicks it through midwicket,0
8,8,Tim Paine,7252,Liam Plunkett,19264,"Plunkett to Paine, 3 runs good placement from Paine as Plunkett goes a touch too straight again, Paine just clips it into the gap between midwicket and mid-on, not trying to hit it too hard",1st innings,1.2,run,7,3,7/0,"Plunkett to Paine, 3 runs",,"good placement from Paine as Plunkett goes a touch too straight again, Paine just clips it into the gap between midwicket and mid-on, not trying to hit it too hard",0
9,9,Brad Haddin,5560,Liam Plunkett,19264,"Plunkett to Haddin, 2 runs fullish and wide of off, Haddin jams the bat down to drive square through point",1st innings,1.3,run,9,2,9/0,"Plunkett to Haddin, 2 runs",,"fullish and wide of off, Haddin jams the bat down to drive square through point",0
10,9,Brad Haddin,5560,Liam Plunkett,19264,"Plunkett to Haddin, 1 wide wrong line, well down leg side",1st innings,1.3,wide,10,1,10/0,"Plunkett to Haddin, 1 wide",,"wrong line, well down leg side",0
11,10,Brad Haddin,5560,Liam Plunkett,19264,"Plunkett to Haddin, no run better line now as Plunkett goes just outside off and angles it back in a touch, it's left alone",1st innings,1.4,no run,10,0,10/0,"Plunkett to Haddin, no run",,"better line now as Plunkett goes just outside off and angles it back in a touch, it's left alone",0
