,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Ed Joyce,24249,Umar Gul,43524,"Umar Gul to Joyce, no run full delivery on a good length hit back to bowler",1st innings,0.1,no run,0,0,0/0,"Umar Gul to Joyce, no run",,full delivery on a good length hit back to bowler,0
1,2,Ed Joyce,24249,Umar Gul,43524,"Umar Gul to Joyce, no run shorter delivery, Joyce gets behind the line and defends forward",1st innings,0.2,no run,0,0,0/0,"Umar Gul to Joyce, no run",,"shorter delivery, Joyce gets behind the line and defends forward",0
2,3,Ed Joyce,24249,Umar Gul,43524,"Umar Gul to Joyce, no run outside off stump and left well by Joyce",1st innings,0.3,no run,0,0,0/0,"Umar Gul to Joyce, no run",,outside off stump and left well by Joyce,0
3,4,Ed Joyce,24249,Umar Gul,43524,"Umar Gul to Joyce, no run wide outside of stump again and left well alone",1st innings,0.4,no run,0,0,0/0,"Umar Gul to Joyce, no run",,wide outside of stump again and left well alone,0
4,4,Ed Joyce,24249,Umar Gul,43524,"Umar Gul to Joyce, 1 wide strays too far down legside and its the first run of the day",1st innings,0.4,wide,1,1,1/0,"Umar Gul to Joyce, 1 wide",,strays too far down legside and its the first run of the day,0
5,5,Ed Joyce,24249,Umar Gul,43524,"Umar Gul to Joyce, no run fuller delivery which Joyce goes forward to and hits to mid-off",1st innings,0.5,no run,1,0,1/0,"Umar Gul to Joyce, no run",,fuller delivery which Joyce goes forward to and hits to mid-off,0
6,6,Ed Joyce,24249,Umar Gul,43524,"Umar Gul to Joyce, no run short delivery outside off stump which doesnt trouble the batsman",1st innings,1.0,no run,1,0,1/0,"Umar Gul to Joyce, no run",,short delivery outside off stump which doesnt trouble the batsman,0
7,7,Paul Stirling,303427,Junaid Khan,259551,"Junaid Khan to Stirling, no run wide outside off stump to start from Junaid which Stirling leaves",1st innings,1.1,no run,1,0,1/0,"Junaid Khan to Stirling, no run",,wide outside off stump to start from Junaid which Stirling leaves,0
8,8,Paul Stirling,303427,Junaid Khan,259551,"Junaid Khan to Stirling, 1 run shorter delivery outside off stump which is cut away",1st innings,1.2,run,2,1,2/0,"Junaid Khan to Stirling, 1 run",,shorter delivery outside off stump which is cut away,0
9,9,Ed Joyce,24249,Junaid Khan,259551,"Junaid Khan to Joyce, no run straighter delivery hits Joyce high on the pad and there is a muted shout. Too high though",1st innings,1.3,no run,2,0,2/0,"Junaid Khan to Joyce, no run",,straighter delivery hits Joyce high on the pad and there is a muted shout. Too high though,0
10,10,Ed Joyce,24249,Junaid Khan,259551,"Junaid Khan to Joyce, no run outside off stump and left well alone. The Irish batsmen seem less in a rush today",1st innings,1.4,no run,2,0,2/0,"Junaid Khan to Joyce, no run",,outside off stump and left well alone. The Irish batsmen seem less in a rush today,0
11,11,Ed Joyce,24249,Junaid Khan,259551,"Junaid Khan to Joyce, 1 run good length delivery driven to mid-on",1st innings,1.5,run,3,1,3/0,"Junaid Khan to Joyce, 1 run",,good length delivery driven to mid-on,0
