,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Tamim Iqbal,56194,Tim Southee,232364,"Southee to Tamim Iqbal, no run goes back and defends",1st innings,0.1,no run,0,0,0/0,"Southee to Tamim Iqbal, no run",,goes back and defends,0
1,2,Tamim Iqbal,56194,Tim Southee,232364,"Southee to Tamim Iqbal, 1 run worked off the hips into the leg side to open his account",1st innings,0.2,run,1,1,1/0,"Southee to Tamim Iqbal, 1 run",,worked off the hips into the leg side to open his account,0
2,3,Anamul Haque,380354,Tim Southee,232364,"Southee to Anamul Haque, no run Anamul is slow in getting forward to a pitched-up delivery on off before prodding it to cover",1st innings,0.3,no run,1,0,1/0,"Southee to Anamul Haque, no run",,Anamul is slow in getting forward to a pitched-up delivery on off before prodding it to cover,0
3,4,Anamul Haque,380354,Tim Southee,232364,"Southee to Anamul Haque, no run beaten outside off as the length is a touch shorter and there is considerable movement and bounce away from Anamul's flailing blade",1st innings,0.4,no run,1,0,1/0,"Southee to Anamul Haque, no run",,beaten outside off as the length is a touch shorter and there is considerable movement and bounce away from Anamul's flailing blade,0
4,5,Anamul Haque,380354,Tim Southee,232364,"Southee to Anamul Haque, no run gets forward on off and defends firmly this time",1st innings,0.5,no run,1,0,1/0,"Southee to Anamul Haque, no run",,gets forward on off and defends firmly this time,0
5,6,Anamul Haque,380354,Tim Southee,232364,"Southee to Anamul Haque, 1 run gets forward and slices it down to third man",1st innings,1.0,run,2,1,2/0,"Southee to Anamul Haque, 1 run",,gets forward and slices it down to third man,0
6,7,Anamul Haque,380354,Mitchell McClenaghan,319439,"McClenaghan to Anamul Haque, 2 runs short outside off and cut firmly in front of point",1st innings,1.1,run,4,2,4/0,"McClenaghan to Anamul Haque, 2 runs",,short outside off and cut firmly in front of point,0
7,8,Anamul Haque,380354,Mitchell McClenaghan,319439,"McClenaghan to Anamul Haque, no run full and swinging down leg as it strikes the pad outside leg",1st innings,1.2,no run,4,0,4/0,"McClenaghan to Anamul Haque, no run",,full and swinging down leg as it strikes the pad outside leg,0
8,8,Anamul Haque,380354,Mitchell McClenaghan,319439,"McClenaghan to Anamul Haque, 1 wide pushed wide of off and called",1st innings,1.2,wide,5,1,5/0,"McClenaghan to Anamul Haque, 1 wide",,pushed wide of off and called,0
9,9,Anamul Haque,380354,Mitchell McClenaghan,319439,"McClenaghan to Anamul Haque, FOUR runs beautifully stroked on bent knee through the covers and races away",1st innings,1.3,four,9,4,9/0,"McClenaghan to Anamul Haque, FOUR runs",,beautifully stroked on bent knee through the covers and races away,0
10,10,Anamul Haque,380354,Mitchell McClenaghan,319439,"McClenaghan to Anamul Haque, no run squeezed out off the pads to leg",1st innings,1.4,no run,9,0,9/0,"McClenaghan to Anamul Haque, no run",,squeezed out off the pads to leg,0
11,11,Anamul Haque,380354,Mitchell McClenaghan,319439,"McClenaghan to Anamul Haque, no run shorter length on leg, he goes forward and is beaten and strikes him on the back pad",1st innings,1.5,no run,9,0,9/0,"McClenaghan to Anamul Haque, no run",,"shorter length on leg, he goes forward and is beaten and strikes him on the back pad",0
12,12,Anamul Haque,380354,Mitchell McClenaghan,319439,"McClenaghan to Anamul Haque, no run banged in on off and easily ducks underneath",1st innings,2.0,no run,9,0,9/0,"McClenaghan to Anamul Haque, no run",,banged in on off and easily ducks underneath,0
13,13,Tamim Iqbal,56194,Tim Southee,232364,"Southee to Tamim Iqbal, no run full and nipping in and takes the inside edge before it strikes the pad",1st innings,2.1,no run,9,0,9/0,"Southee to Tamim Iqbal, no run",,full and nipping in and takes the inside edge before it strikes the pad,0
14,14,Tamim Iqbal,56194,Tim Southee,232364,"Southee to Tamim Iqbal, no run left alone outside off as it rears alarmingly from a good length and McCullum has to leap high with one hand to collect",1st innings,2.2,no run,9,0,9/0,"Southee to Tamim Iqbal, no run",,left alone outside off as it rears alarmingly from a good length and McCullum has to leap high with one hand to collect,0
15,15,Tamim Iqbal,56194,Tim Southee,232364,"Southee to Tamim Iqbal, no run defends from the crease on off",1st innings,2.3,no run,9,0,9/0,"Southee to Tamim Iqbal, no run",,defends from the crease on off,0
16,16,Tamim Iqbal,56194,Tim Southee,232364,"Southee to Tamim Iqbal, FOUR runs perfectly placed French cut as Tamim doesn't move the feet and lazily pushes the hands at one zipping back in and bouncing on middle, it races away fine",1st innings,2.4,four,13,4,13/0,"Southee to Tamim Iqbal, FOUR runs",,"perfectly placed French cut as Tamim doesn't move the feet and lazily pushes the hands at one zipping back in and bouncing on middle, it races away fine",0
17,17,Tamim Iqbal,56194,Tim Southee,232364,"Southee to Tamim Iqbal, no run fuller and again inside edges into pad as an appeal is stifled",1st innings,2.5,no run,13,0,13/0,"Southee to Tamim Iqbal, no run",,fuller and again inside edges into pad as an appeal is stifled,0
18,18,Tamim Iqbal,56194,Tim Southee,232364,"Southee to Tamim Iqbal, OUT this time he beats the bat and hits pad in front of the stumps! Again gets it to swing back and strike on middle and leg, umpire was confident in raising the gfinger",1st innings,3.0,out,13,0,13/1,"Southee to Tamim Iqbal, OUT",,"this time he beats the bat and hits pad in front of the stumps! Again gets it to swing back and strike on middle and leg, umpire was confident in raising the gfinger",1
19,19,Anamul Haque,380354,Mitchell McClenaghan,319439,"McClenaghan to Anamul Haque, no run hops back into the crease to defend a good length delivery on middle",1st innings,3.1,no run,13,0,13/1,"McClenaghan to Anamul Haque, no run",,hops back into the crease to defend a good length delivery on middle,1
20,20,Anamul Haque,380354,Mitchell McClenaghan,319439,"McClenaghan to Anamul Haque, FOUR runs short and wide outside off and he jumps to slap an uppercut over backward point and it races away to the fence",1st innings,3.2,four,17,4,17/1,"McClenaghan to Anamul Haque, FOUR runs",,short and wide outside off and he jumps to slap an uppercut over backward point and it races away to the fence,1
