,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Niroshan Dickwella,429754,Kagiso Rabada,550215,"Rabada to Dickwella, no run length ball on middle stump, stays on the back foot to block into the covers",1st innings,0.1,no run,0,0,0/0,"Rabada to Dickwella, no run",,"length ball on middle stump, stays on the back foot to block into the covers",0
1,2,Niroshan Dickwella,429754,Kagiso Rabada,550215,"Rabada to Dickwella, no run back of a length on off and middle, shuffles across and defends with soft hands, back down the pitch",1st innings,0.2,no run,0,0,0/0,"Rabada to Dickwella, no run",,"back of a length on off and middle, shuffles across and defends with soft hands, back down the pitch",0
2,3,Niroshan Dickwella,429754,Kagiso Rabada,550215,"Rabada to Dickwella, no run shortish on off stump, gets on his toes and defends into the covers",1st innings,0.3,no run,0,0,0/0,"Rabada to Dickwella, no run",,"shortish on off stump, gets on his toes and defends into the covers",0
3,4,Niroshan Dickwella,429754,Kagiso Rabada,550215,"Rabada to Dickwella, no run back of a length, slanting away from off stump, punched to cover point",1st innings,0.4,no run,0,0,0/0,"Rabada to Dickwella, no run",,"back of a length, slanting away from off stump, punched to cover point",0
4,5,Niroshan Dickwella,429754,Kagiso Rabada,550215,"Rabada to Dickwella, 2 runs full now, fullest ball of the over, on middle stump, and Dickwella flicks it against the angle, in the air but into the gap to the left of mid-on",1st innings,0.5,run,2,2,2/0,"Rabada to Dickwella, 2 runs",,"full now, fullest ball of the over, on middle stump, and Dickwella flicks it against the angle, in the air but into the gap to the left of mid-on",0
5,6,Niroshan Dickwella,429754,Kagiso Rabada,550215,"Rabada to Dickwella, no run low full-toss fairly wide of off stump, reaches out without too much footwork and slices it to backward point",1st innings,0.6,no run,2,0,2/0,"Rabada to Dickwella, no run",,"low full-toss fairly wide of off stump, reaches out without too much footwork and slices it to backward point",0
6,6,Upul Tharanga,50747,Junior Dala,545467,"Dala to Tharanga, 1 wide starts with a fast, short one angling across Tharanga and rising over off stump. Sways to avoid the line, and the umpires reckon it bounced over head height as well - it did indeed",1st innings,1.0,wide,3,1,3/0,"Dala to Tharanga, 1 wide",,"starts with a fast, short one angling across Tharanga and rising over off stump. Sways to avoid the line, and the umpires reckon it bounced over head height as well - it did indeed",0
7,7,Upul Tharanga,50747,Junior Dala,545467,"Dala to Tharanga, 1 run short again, this time attacking Tharanga's ribs. Gets on his toes and tucks it into the backward square leg region - it came off glove rather than bat",1st innings,1.1,run,4,1,4/0,"Dala to Tharanga, 1 run",,"short again, this time attacking Tharanga's ribs. Gets on his toes and tucks it into the backward square leg region - it came off glove rather than bat",0
8,8,Niroshan Dickwella,429754,Junior Dala,545467,"Dala to Dickwella, 1 run very full, on middle and off, driven towards mid-off",1st innings,1.2,run,5,1,5/0,"Dala to Dickwella, 1 run",,"very full, on middle and off, driven towards mid-off",0
9,9,Upul Tharanga,50747,Junior Dala,545467,"Dala to Tharanga, 1 leg bye drifts onto the pads and Tharanga misses the flick. Rolls off front pad to the left of square leg",1st innings,1.3,leg bye,6,1,6/0,"Dala to Tharanga, 1 leg bye",,drifts onto the pads and Tharanga misses the flick. Rolls off front pad to the left of square leg,0
