,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Niroshan Dickwella,429754,Chris Woakes,247235,"Woakes to Dickwella, no run whoosh, good first nut! Woakes cuts Dickwella in half as it shapes in past the inside edge, lucky not to get any bat on it",1st innings,0.1,no run,0,0,0/0,"Woakes to Dickwella, no run",,"whoosh, good first nut! Woakes cuts Dickwella in half as it shapes in past the inside edge, lucky not to get any bat on it",0
1,2,Niroshan Dickwella,429754,Chris Woakes,247235,"Woakes to Dickwella, no run shortish on the hips and tucked towards midwicket",1st innings,0.2,no run,0,0,0/0,"Woakes to Dickwella, no run",,shortish on the hips and tucked towards midwicket,0
2,3,Niroshan Dickwella,429754,Chris Woakes,247235,"Woakes to Dickwella, FOUR runs full outside off, taking the pace off but Dickwella rapidly cranks the speed gun back up with a full-blooded mow through the covers for four!",1st innings,0.3,four,4,4,4/0,"Woakes to Dickwella, FOUR runs",,"full outside off, taking the pace off but Dickwella rapidly cranks the speed gun back up with a full-blooded mow through the covers for four!",0
3,4,Niroshan Dickwella,429754,Chris Woakes,247235,"Woakes to Dickwella, no run back of a length, 85mph and zipping through as Dickwella pulls at it and fails to connect",1st innings,0.4,no run,4,0,4/0,"Woakes to Dickwella, no run",,"back of a length, 85mph and zipping through as Dickwella pulls at it and fails to connect",0
4,5,Niroshan Dickwella,429754,Chris Woakes,247235,"Woakes to Dickwella, FOUR runs full length, Dickwella steps down and makes room to thrash the ball through point this time, that's going to run away for four too",1st innings,0.5,four,8,4,8/0,"Woakes to Dickwella, FOUR runs",,"full length, Dickwella steps down and makes room to thrash the ball through point this time, that's going to run away for four too",0
5,6,Niroshan Dickwella,429754,Chris Woakes,247235,"Woakes to Dickwella, no run slower delivery, stabbed towards backward point from the crease",1st innings,0.6,no run,8,0,8/0,"Woakes to Dickwella, no run",,"slower delivery, stabbed towards backward point from the crease",0
6,7,Sadeera Samarawickrama,629076,Olly Stone,457279,"Stone to Samarawickrama, FOUR runs short of a length, chops down on it, gets a thick inside edge and that squirts fine for four first ball!",1st innings,1.1,four,12,4,12/0,"Stone to Samarawickrama, FOUR runs",,"short of a length, chops down on it, gets a thick inside edge and that squirts fine for four first ball!",0
7,8,Sadeera Samarawickrama,629076,Olly Stone,457279,"Stone to Samarawickrama, FOUR runs short and wide, Samarawickrama climbs into a lusty whack over the cordon, comes flying off the top edge, <b> almost all the way to third man!</b> One-bounce four",1st innings,1.2,four,16,4,16/0,"Stone to Samarawickrama, FOUR runs",,"short and wide, Samarawickrama climbs into a lusty whack over the cordon, comes flying off the top edge, <b> almost all the way to third man!</b> One-bounce four",0
8,9,Sadeera Samarawickrama,629076,Olly Stone,457279,"Stone to Samarawickrama, no run better line, 142kph/88mph and he lets this one through outside off",1st innings,1.3,no run,16,0,16/0,"Stone to Samarawickrama, no run",142kph,"better line, 142kph/88mph and he lets this one through outside off",0
9,10,Sadeera Samarawickrama,629076,Olly Stone,457279,"Stone to Samarawickrama, 1 run fired in straighter, tucked down into the leg side for a single",1st innings,1.4,run,17,1,17/0,"Stone to Samarawickrama, 1 run",,"fired in straighter, tucked down into the leg side for a single",0
