,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,Hashim Amla,43906,Mudassar Bukhari,245166,"Mudassar Bukhari to Amla, 1 wide ",1st innings,,,,,0.0,wide,1,1,1/0,"Mudassar Bukhari to Amla, 1 wide",,,0
1,1,Hashim Amla,43906,Mudassar Bukhari,245166,"Mudassar Bukhari to Amla, no run ",1st innings,,,,,0.1,no run,1,0,1/0,"Mudassar Bukhari to Amla, no run",,,0
2,2,Hashim Amla,43906,Mudassar Bukhari,245166,"Mudassar Bukhari to Amla, FOUR runs ",1st innings,,,,,0.2,four,5,4,5/0,"Mudassar Bukhari to Amla, FOUR runs",,,0
3,3,Hashim Amla,43906,Mudassar Bukhari,245166,"Mudassar Bukhari to Amla, 1 run ",1st innings,,,,,0.3,run,6,1,6/0,"Mudassar Bukhari to Amla, 1 run",,,0
4,4,Alviro Petersen,46934,Mudassar Bukhari,245166,"Mudassar Bukhari to Petersen, no run ",1st innings,Hashim Amla,43906,,,0.4,no run,6,0,6/0,"Mudassar Bukhari to Petersen, no run",,,0
5,5,Alviro Petersen,46934,Mudassar Bukhari,245166,"Mudassar Bukhari to Petersen, no run ",1st innings,Hashim Amla,43906,,,0.5,no run,6,0,6/0,"Mudassar Bukhari to Petersen, no run",,,0
6,6,Alviro Petersen,46934,Mudassar Bukhari,245166,"Mudassar Bukhari to Petersen, FOUR runs ",1st innings,Hashim Amla,43906,,,1.0,four,10,4,10/0,"Mudassar Bukhari to Petersen, FOUR runs",,,0
7,7,Hashim Amla,43906,Paul van Meekeren,348109,"van Meekeren to Amla, no run pushed away on the off side",1st innings,Alviro Petersen,46934,Mudassar Bukhari,245166,1.1,no run,10,0,10/0,"van Meekeren to Amla, no run",,pushed away on the off side,0
8,8,Hashim Amla,43906,Paul van Meekeren,348109,"van Meekeren to Amla, no run worked away square on the on side",1st innings,Alviro Petersen,46934,Mudassar Bukhari,245166,1.2,no run,10,0,10/0,"van Meekeren to Amla, no run",,worked away square on the on side,0
9,9,Hashim Amla,43906,Paul van Meekeren,348109,"van Meekeren to Amla, 1 run better delivery, played awkwardly and the ball rolls away on the off side for a single",1st innings,Alviro Petersen,46934,Mudassar Bukhari,245166,1.3,run,11,1,11/0,"van Meekeren to Amla, 1 run",,"better delivery, played awkwardly and the ball rolls away on the off side for a single",0
10,10,Alviro Petersen,46934,Paul van Meekeren,348109,"van Meekeren to Petersen, 1 run ",1st innings,Hashim Amla,43906,Mudassar Bukhari,245166,1.4,run,12,1,12/0,"van Meekeren to Petersen, 1 run",,,0
11,11,Hashim Amla,43906,Paul van Meekeren,348109,"van Meekeren to Amla, 1 run ",1st innings,Alviro Petersen,46934,Mudassar Bukhari,245166,1.5,run,13,1,13/0,"van Meekeren to Amla, 1 run",,,0
12,12,Alviro Petersen,46934,Paul van Meekeren,348109,"van Meekeren to Petersen, 1 run ",1st innings,Hashim Amla,43906,Mudassar Bukhari,245166,2.0,run,14,1,14/0,"van Meekeren to Petersen, 1 run",,,0
13,13,Alviro Petersen,46934,Mudassar Bukhari,245166,"Mudassar Bukhari to Petersen, no run ",1st innings,Hashim Amla,43906,Paul van Meekeren,348109,2.1,no run,14,0,14/0,"Mudassar Bukhari to Petersen, no run",,,0
14,14,Alviro Petersen,46934,Mudassar Bukhari,245166,"Mudassar Bukhari to Petersen, no run ",1st innings,Hashim Amla,43906,Paul van Meekeren,348109,2.2,no run,14,0,14/0,"Mudassar Bukhari to Petersen, no run",,,0
15,15,Alviro Petersen,46934,Mudassar Bukhari,245166,"Mudassar Bukhari to Petersen, no run ",1st innings,Hashim Amla,43906,Paul van Meekeren,348109,2.3,no run,14,0,14/0,"Mudassar Bukhari to Petersen, no run",,,0
16,16,Alviro Petersen,46934,Mudassar Bukhari,245166,"Mudassar Bukhari to Petersen, OUT edged to Borren in the slips who takes it knee high and wide. Great take. Netherlands strike early",1st innings,Hashim Amla,43906,Paul van Meekeren,348109,2.4,out,14,0,14/1,"Mudassar Bukhari to Petersen, OUT",,edged to Borren in the slips who takes it knee high and wide. Great take. Netherlands strike early,1
17,17,Colin Ingram,45705,Mudassar Bukhari,245166,"Mudassar Bukhari to Ingram, no run ",1st innings,Hashim Amla,43906,Paul van Meekeren,348109,2.5,no run,14,0,14/1,"Mudassar Bukhari to Ingram, no run",,,1
18,18,Colin Ingram,45705,Mudassar Bukhari,245166,"Mudassar Bukhari to Ingram, no run ",1st innings,Hashim Amla,43906,Paul van Meekeren,348109,3.0,no run,14,0,14/1,"Mudassar Bukhari to Ingram, no run",,,1
19,19,Hashim Amla,43906,Paul van Meekeren,348109,"van Meekeren to Amla, no run ",1st innings,Colin Ingram,45705,Mudassar Bukhari,245166,3.1,no run,14,0,14/1,"van Meekeren to Amla, no run",,,1
20,20,Hashim Amla,43906,Paul van Meekeren,348109,"van Meekeren to Amla, no run ",1st innings,Colin Ingram,45705,Mudassar Bukhari,245166,3.2,no run,14,0,14/1,"van Meekeren to Amla, no run",,,1
21,21,Hashim Amla,43906,Paul van Meekeren,348109,"van Meekeren to Amla, no run ",1st innings,Colin Ingram,45705,Mudassar Bukhari,245166,3.3,no run,14,0,14/1,"van Meekeren to Amla, no run",,,1
22,22,Hashim Amla,43906,Paul van Meekeren,348109,"van Meekeren to Amla, no run ",1st innings,Colin Ingram,45705,Mudassar Bukhari,245166,3.4,no run,14,0,14/1,"van Meekeren to Amla, no run",,,1
23,23,Hashim Amla,43906,Paul van Meekeren,348109,"van Meekeren to Amla, 1 leg bye ",1st innings,Colin Ingram,45705,Mudassar Bukhari,245166,3.5,leg bye,15,1,15/1,"van Meekeren to Amla, 1 leg bye",,,1
24,23,Colin Ingram,45705,Paul van Meekeren,348109,"van Meekeren to Ingram, 1 wide ",1st innings,Hashim Amla,43906,Mudassar Bukhari,245166,3.5,wide,16,1,16/1,"van Meekeren to Ingram, 1 wide",,,1
25,24,Colin Ingram,45705,Paul van Meekeren,348109,"van Meekeren to Ingram, no run ",1st innings,Hashim Amla,43906,Mudassar Bukhari,245166,4.0,no run,16,0,16/1,"van Meekeren to Ingram, no run",,,1
26,25,Hashim Amla,43906,Mudassar Bukhari,245166,"Mudassar Bukhari to Amla, 2 runs ",1st innings,Colin Ingram,45705,Paul van Meekeren,348109,4.1,run,18,2,18/1,"Mudassar Bukhari to Amla, 2 runs",,,1
27,26,Hashim Amla,43906,Mudassar Bukhari,245166,"Mudassar Bukhari to Amla, no run ",1st innings,Colin Ingram,45705,Paul van Meekeren,348109,4.2,no run,18,0,18/1,"Mudassar Bukhari to Amla, no run",,,1
28,27,Hashim Amla,43906,Mudassar Bukhari,245166,"Mudassar Bukhari to Amla, no run ",1st innings,Colin Ingram,45705,Paul van Meekeren,348109,4.3,no run,18,0,18/1,"Mudassar Bukhari to Amla, no run",,,1
