,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Dwayne Smith,53118,Morne Morkel,46538,"Morkel to Smith, no run first ball nips back and strikes the pad, probably too high, it was back pad though and Smith went nowhere with his feet",1st innings,0.1,no run,0,0,0/0,"Morkel to Smith, no run",,"first ball nips back and strikes the pad, probably too high, it was back pad though and Smith went nowhere with his feet",0
1,2,Dwayne Smith,53118,Morne Morkel,46538,"Morkel to Smith, FOUR runs fuller length but too much so and Smith handsomely clips it off his pads through midwicket, great timing",1st innings,0.2,four,4,4,4/0,"Morkel to Smith, FOUR runs",,"fuller length but too much so and Smith handsomely clips it off his pads through midwicket, great timing",0
2,3,Dwayne Smith,53118,Morne Morkel,46538,"Morkel to Smith, no run better length and more off stump, this is just blocked off the inner half of the bat to midwicket",1st innings,0.3,no run,4,0,4/0,"Morkel to Smith, no run",,"better length and more off stump, this is just blocked off the inner half of the bat to midwicket",0
3,4,Dwayne Smith,53118,Morne Morkel,46538,"Morkel to Smith, no run angled in and strikes and pad again, another appeal but this would have gone down leg",1st innings,0.4,no run,4,0,4/0,"Morkel to Smith, no run",,"angled in and strikes and pad again, another appeal but this would have gone down leg",0
4,5,Dwayne Smith,53118,Morne Morkel,46538,"Morkel to Smith, no run good length on off stump, squirted out to backward point",1st innings,0.5,no run,4,0,4/0,"Morkel to Smith, no run",,"good length on off stump, squirted out to backward point",0
5,6,Dwayne Smith,53118,Morne Morkel,46538,"Morkel to Smith, 1 run similar delivery, this time dabs in front of point and they take s sharp single",1st innings,0.6,run,5,1,5/0,"Morkel to Smith, 1 run",,"similar delivery, this time dabs in front of point and they take s sharp single",0
6,7,Dwayne Smith,53118,Vernon Philander,46945,"Philander to Smith, OUT good length, swings away a bit, takes a thin outside edge and <b>caught behind!</b> What a start for Philander, right on the mark, great length, Smith coming forward to play around middle and off stumps but it swung away just enough to take the outside edge and carried low to de Villiers who got down well to take the catch",1st innings,1.1,out,5,0,5/1,"Philander to Smith, OUT",,"good length, swings away a bit, takes a thin outside edge and <b>caught behind!</b> What a start for Philander, right on the mark, great length, Smith coming forward to play around middle and off stumps but it swung away just enough to take the outside edge and carried low to de Villiers who got down well to take the catch",1
7,8,Narsingh Deonarine,51659,Vernon Philander,46945,"Philander to Deonarine, no run lovely ball, just outside off, batsman groping for it gets beaten",1st innings,1.2,no run,5,0,5/1,"Philander to Deonarine, no run",,"lovely ball, just outside off, batsman groping for it gets beaten",1
8,9,Narsingh Deonarine,51659,Vernon Philander,46945,"Philander to Deonarine, no run straighter line, forward comes the batsman and squirts it out to point",1st innings,1.3,no run,5,0,5/1,"Philander to Deonarine, no run",,"straighter line, forward comes the batsman and squirts it out to point",1
9,10,Narsingh Deonarine,51659,Vernon Philander,46945,"Philander to Deonarine, no run foot outside off and left alone",1st innings,1.4,no run,5,0,5/1,"Philander to Deonarine, no run",,foot outside off and left alone,1
10,11,Narsingh Deonarine,51659,Vernon Philander,46945,"Philander to Deonarine, no run touch fuller, played firmly forward at and played out to point",1st innings,1.5,no run,5,0,5/1,"Philander to Deonarine, no run",,"touch fuller, played firmly forward at and played out to point",1
11,12,Narsingh Deonarine,51659,Vernon Philander,46945,"Philander to Deonarine, no run slightly tighter line, blocked around off stump",1st innings,1.6,no run,5,0,5/1,"Philander to Deonarine, no run",,"slightly tighter line, blocked around off stump",1
12,13,Chris Gayle,51880,Morne Morkel,46538,"Morkel to Gayle, 1 run back of a length around off stump, Gayle up on his toes to drop this into the covers and they take a sharp single",1st innings,2.1,run,6,1,6/1,"Morkel to Gayle, 1 run",,"back of a length around off stump, Gayle up on his toes to drop this into the covers and they take a sharp single",1
13,14,Narsingh Deonarine,51659,Morne Morkel,46538,"Morkel to Deonarine, no run similar ball, finds the fielder with this back foot dab",1st innings,2.2,no run,6,0,6/1,"Morkel to Deonarine, no run",,"similar ball, finds the fielder with this back foot dab",1
14,15,Narsingh Deonarine,51659,Morne Morkel,46538,"Morkel to Deonarine, no run well left, it wasn't that far from the off stump but sliding across the leftie who shouldered arms",1st innings,2.3,no run,6,0,6/1,"Morkel to Deonarine, no run",,"well left, it wasn't that far from the off stump but sliding across the leftie who shouldered arms",1
15,16,Narsingh Deonarine,51659,Morne Morkel,46538,"Morkel to Deonarine, no run touch wider and easier to leave this",1st innings,2.4,no run,6,0,6/1,"Morkel to Deonarine, no run",,touch wider and easier to leave this,1
16,17,Narsingh Deonarine,51659,Morne Morkel,46538,"Morkel to Deonarine, no run able to watch another go by outside off, make him play Morne",1st innings,2.5,no run,6,0,6/1,"Morkel to Deonarine, no run",,"able to watch another go by outside off, make him play Morne",1
17,18,Narsingh Deonarine,51659,Morne Morkel,46538,"Morkel to Deonarine, no run much better, a thick outside edge playing forward but down in front of second slip",1st innings,2.6,no run,6,0,6/1,"Morkel to Deonarine, no run",,"much better, a thick outside edge playing forward but down in front of second slip",1
18,19,Chris Gayle,51880,Vernon Philander,46945,"Philander to Gayle, no run foot wide of off stump, Gayle forward shouldering arms",1st innings,3.1,no run,6,0,6/1,"Philander to Gayle, no run",,"foot wide of off stump, Gayle forward shouldering arms",1
19,20,Chris Gayle,51880,Vernon Philander,46945,"Philander to Gayle, no run tighter line, blocked back to the bowler",1st innings,3.2,no run,6,0,6/1,"Philander to Gayle, no run",,"tighter line, blocked back to the bowler",1
20,21,Chris Gayle,51880,Vernon Philander,46945,"Philander to Gayle, no run length on a straighter line, punched from the crease back to the bowler",1st innings,3.3,no run,6,0,6/1,"Philander to Gayle, no run",,"length on a straighter line, punched from the crease back to the bowler",1
21,22,Chris Gayle,51880,Vernon Philander,46945,"Philander to Gayle, OUT fuller and touch wider, Gayle tries to drive this and <b>nicks it behind!</b> Loose drive from Gayle, beaten by a bit of away movement and it's a thin edge through to de Villiers. Huge wicket, classic bowling from Big Vern",1st innings,3.4,out,6,0,6/2,"Philander to Gayle, OUT",,"fuller and touch wider, Gayle tries to drive this and <b>nicks it behind!</b> Loose drive from Gayle, beaten by a bit of away movement and it's a thin edge through to de Villiers. Huge wicket, classic bowling from Big Vern",2
22,23,Marlon Samuels,52983,Vernon Philander,46945,"Philander to Samuels, no run off stump line, Samuels waits for it and runs it out towards backward point",1st innings,3.5,no run,6,0,6/2,"Philander to Samuels, no run",,"off stump line, Samuels waits for it and runs it out towards backward point",2
23,24,Marlon Samuels,52983,Vernon Philander,46945,"Philander to Samuels, FOUR runs touch overpitched and Samuels plays a glorious cover drive, timed the pants off this, smashed it past the fielder in the ring, no stopping that, right off the meat",1st innings,3.6,four,10,4,10/2,"Philander to Samuels, FOUR runs",,"touch overpitched and Samuels plays a glorious cover drive, timed the pants off this, smashed it past the fielder in the ring, no stopping that, right off the meat",2
24,25,Narsingh Deonarine,51659,Morne Morkel,46538,"Morkel to Deonarine, no run Full sliding across the lefite who shoudlers arms",1st innings,4.1,no run,10,0,10/2,"Morkel to Deonarine, no run",,Full sliding across the lefite who shoudlers arms,2
25,26,Narsingh Deonarine,51659,Morne Morkel,46538,"Morkel to Deonarine, FOUR runs touch wide and a nice punch off the back foot to finally get Deonarine away, timed wide of cover",1st innings,4.2,four,14,4,14/2,"Morkel to Deonarine, FOUR runs",,"touch wide and a nice punch off the back foot to finally get Deonarine away, timed wide of cover",2
26,27,Narsingh Deonarine,51659,Morne Morkel,46538,"Morkel to Deonarine, 4 leg byes shorter ball, the batsman gets into a pickle and gets hit on the body which runs just short of first slip and through the fielder",1st innings,4.3,leg bye,18,4,18/2,"Morkel to Deonarine, 4 leg byes",,"shorter ball, the batsman gets into a pickle and gets hit on the body which runs just short of first slip and through the fielder",2
27,28,Narsingh Deonarine,51659,Morne Morkel,46538,"Morkel to Deonarine, no run nastier short ball, very awkwardly fended off, hit on the shoulder in fact, ouch",1st innings,4.4,no run,18,0,18/2,"Morkel to Deonarine, no run",,"nastier short ball, very awkwardly fended off, hit on the shoulder in fact, ouch",2
28,29,Narsingh Deonarine,51659,Morne Morkel,46538,"Morkel to Deonarine, no run wider line and now left alone, batsman very grateful for that",1st innings,4.5,no run,18,0,18/2,"Morkel to Deonarine, no run",,"wider line and now left alone, batsman very grateful for that",2
29,30,Narsingh Deonarine,51659,Morne Morkel,46538,"Morkel to Deonarine, no run back on the off stump, blocked forward into the covers",1st innings,4.6,no run,18,0,18/2,"Morkel to Deonarine, no run",,"back on the off stump, blocked forward into the covers",2
30,31,Marlon Samuels,52983,Vernon Philander,46945,"Philander to Samuels, no run back of a length, Samuels keeps the bat inside the line as it goes through a foot outside off",1st innings,5.1,no run,18,0,18/2,"Philander to Samuels, no run",,"back of a length, Samuels keeps the bat inside the line as it goes through a foot outside off",2
31,32,Marlon Samuels,52983,Vernon Philander,46945,"Philander to Samuels, no run just a touch fuller, still left",1st innings,5.2,no run,18,0,18/2,"Philander to Samuels, no run",,"just a touch fuller, still left",2
