,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Quinton de Kock,379143,Mohammad Irfan,429981,"Mohammad Irfan to de Kock, 1 run full length on off stump as he  comes forward, keeps bat and pad together and pushes it into the covers. Amla calls for the single and de Kock and South Africa are off the mark",1st innings,Hashim Amla,43906,,,0.1,run,1,1,1/0,"Mohammad Irfan to de Kock, 1 run",,"full length on off stump as he  comes forward, keeps bat and pad together and pushes it into the covers. Amla calls for the single and de Kock and South Africa are off the mark",0
1,2,Hashim Amla,43906,Mohammad Irfan,429981,"Mohammad Irfan to Amla, no run good line and a hint of swing inward as Amla stays balanced and blocks it back to the bowler",1st innings,Quinton de Kock,379143,,,0.2,no run,1,0,1/0,"Mohammad Irfan to Amla, no run",,good line and a hint of swing inward as Amla stays balanced and blocks it back to the bowler,0
2,3,Hashim Amla,43906,Mohammad Irfan,429981,"Mohammad Irfan to Amla, FOUR runs oh, too full that time and on the pads. That's too easy for Amla. Clips it effortlessly through the gap between mid-on and midwicket and the ball just races away",1st innings,Quinton de Kock,379143,,,0.3,four,5,4,5/0,"Mohammad Irfan to Amla, FOUR runs",,"oh, too full that time and on the pads. That's too easy for Amla. Clips it effortlessly through the gap between mid-on and midwicket and the ball just races away",0
3,4,Hashim Amla,43906,Mohammad Irfan,429981,"Mohammad Irfan to Amla, no run exploits the angle across the right hander and gets his usual steep bounce as Amla shoulders arms and the keeper collects it chest high",1st innings,Quinton de Kock,379143,,,0.4,no run,5,0,5/0,"Mohammad Irfan to Amla, no run",,exploits the angle across the right hander and gets his usual steep bounce as Amla shoulders arms and the keeper collects it chest high,0
4,5,Hashim Amla,43906,Mohammad Irfan,429981,"Mohammad Irfan to Amla, no run back of a length ball on off stump as Amla gets back and across to play it beneath his eyes.",1st innings,Quinton de Kock,379143,,,0.5,no run,5,0,5/0,"Mohammad Irfan to Amla, no run",,back of a length ball on off stump as Amla gets back and across to play it beneath his eyes.,0
5,6,Hashim Amla,43906,Mohammad Irfan,429981,"Mohammad Irfan to Amla, no run another solid block off the back foot to end the first over. A little fuller from Irfan but he was homing in around off stump",1st innings,Quinton de Kock,379143,,,0.6,no run,5,0,5/0,"Mohammad Irfan to Amla, no run",,another solid block off the back foot to end the first over. A little fuller from Irfan but he was homing in around off stump,0
6,7,Quinton de Kock,379143,Sohail Tanvir,43265,"Sohail Tanvir to de Kock, no run full and just a tad outside off, de Kock nudges forward and pushes back down the pitch.",1st innings,Hashim Amla,43906,Mohammad Irfan,429981,1.1,no run,5,0,5/0,"Sohail Tanvir to de Kock, no run",,"full and just a tad outside off, de Kock nudges forward and pushes back down the pitch.",0
7,8,Quinton de Kock,379143,Sohail Tanvir,43265,"Sohail Tanvir to de Kock, no run muted appeal but there was an inside edge. good lines from the two left arm quicks here. Full and shaping in and de Kock moved forward to defend, but had a little gap between bat and pad. The ball deflects onto his pad. Didn't look too convincing there",1st innings,Hashim Amla,43906,Mohammad Irfan,429981,1.2,no run,5,0,5/0,"Sohail Tanvir to de Kock, no run",,"muted appeal but there was an inside edge. good lines from the two left arm quicks here. Full and shaping in and de Kock moved forward to defend, but had a little gap between bat and pad. The ball deflects onto his pad. Didn't look too convincing there",0
8,9,Quinton de Kock,379143,Sohail Tanvir,43265,"Sohail Tanvir to de Kock, 1 run full and pushed into his pads, de Kock stays in his crease and works it away in front of square on the leg side",1st innings,Hashim Amla,43906,Mohammad Irfan,429981,1.3,run,6,1,6/0,"Sohail Tanvir to de Kock, 1 run",,"full and pushed into his pads, de Kock stays in his crease and works it away in front of square on the leg side",0
9,10,Hashim Amla,43906,Sohail Tanvir,43265,"Sohail Tanvir to Amla, no run invites the drive and Amla obliges, going forward and presenting the full face of the bat. But it was a checked stroke so it goes only to mid-off",1st innings,Quinton de Kock,379143,Mohammad Irfan,429981,1.4,no run,6,0,6/0,"Sohail Tanvir to Amla, no run",,"invites the drive and Amla obliges, going forward and presenting the full face of the bat. But it was a checked stroke so it goes only to mid-off",0
