,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Rohit Sharma,34102,Joel Paris,501012,"Paris to RG Sharma, no run gentle delivery and a little bit of swing as well for Paris first up. Full length on off, coming back into Rohit who inside-edges onto his pads",1st innings,0.1,no run,0,0,0/0,"Paris to RG Sharma, no run",,"gentle delivery and a little bit of swing as well for Paris first up. Full length on off, coming back into Rohit who inside-edges onto his pads",0
1,2,Rohit Sharma,34102,Joel Paris,501012,"Paris to RG Sharma, no run 128 kph. Nice delivery, starts it a little wider on a fuller than good length. Rohit leaves",1st innings,0.2,no run,0,0,0/0,"Paris to RG Sharma, no run",,"128 kph. Nice delivery, starts it a little wider on a fuller than good length. Rohit leaves",0
2,3,Rohit Sharma,34102,Joel Paris,501012,"Paris to RG Sharma, 2 runs first runs for Rohit. Paris drifts straight and Rohit chips him over square leg for a couple. Did not bother keeping it down.",1st innings,0.3,run,2,2,2/0,"Paris to RG Sharma, 2 runs",,first runs for Rohit. Paris drifts straight and Rohit chips him over square leg for a couple. Did not bother keeping it down.,0
3,4,Rohit Sharma,34102,Joel Paris,501012,"Paris to RG Sharma, 1 run 131 kph. That one may not have seamed as much as Rohit expected. Full delivery on middle and off, Rohit looks to tuck to midwicket but gets a thick outside edge which rolls to third man",1st innings,0.4,run,3,1,3/0,"Paris to RG Sharma, 1 run",,"131 kph. That one may not have seamed as much as Rohit expected. Full delivery on middle and off, Rohit looks to tuck to midwicket but gets a thick outside edge which rolls to third man",0
4,5,Shikhar Dhawan,28235,Joel Paris,501012,"Paris to Dhawan, 2 runs poor delivery. Dhawan is off with a flayed cut through point. Very short and very wide outside off",1st innings,0.5,run,5,2,5/0,"Paris to Dhawan, 2 runs",,poor delivery. Dhawan is off with a flayed cut through point. Very short and very wide outside off,0
5,6,Shikhar Dhawan,28235,Joel Paris,501012,"Paris to Dhawan, no run nice end. Good length outside off, a hint of away shape. Dhawan watchfully defends",1st innings,0.6,no run,5,0,5/0,"Paris to Dhawan, no run",,"nice end. Good length outside off, a hint of away shape. Dhawan watchfully defends",0
6,7,Rohit Sharma,34102,Kane Richardson,272262,"Richardson to RG Sharma, no run fullish but very wide outside off, just inside the tramline. Rohit shoulders arms",1st innings,1.1,no run,5,0,5/0,"Richardson to RG Sharma, no run",,"fullish but very wide outside off, just inside the tramline. Rohit shoulders arms",0
7,8,Rohit Sharma,34102,Kane Richardson,272262,"Richardson to RG Sharma, no run drags his length back just a touch but the same line - very wide outside off. Rohit decides to let it go again",1st innings,1.2,no run,5,0,5/0,"Richardson to RG Sharma, no run",,drags his length back just a touch but the same line - very wide outside off. Rohit decides to let it go again,0
8,9,Rohit Sharma,34102,Kane Richardson,272262,"Richardson to RG Sharma, no run better from KR. Full, inviting the swing, and closer to off stump but left alone",1st innings,1.3,no run,5,0,5/0,"Richardson to RG Sharma, no run",,"better from KR. Full, inviting the swing, and closer to off stump but left alone",0
9,10,Rohit Sharma,34102,Kane Richardson,272262,"Richardson to RG Sharma, no run 137 kph. Full again, a fifth-stump line. Rohit looks to hit on the up to mid-off but inside-edges to square leg",1st innings,1.4,no run,5,0,5/0,"Richardson to RG Sharma, no run",,"137 kph. Full again, a fifth-stump line. Rohit looks to hit on the up to mid-off but inside-edges to square leg",0
