,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Shane Watson,8180,James Anderson,8608,"Anderson to Watson, no run what a leave! That didn't pitch too far outside off and swung in, Watson raised his bat out of the way to leave but that really didn't miss the off stump by much",1st innings,0.1,no run,0,0,0/0,"Anderson to Watson, no run",,"what a leave! That didn't pitch too far outside off and swung in, Watson raised his bat out of the way to leave but that really didn't miss the off stump by much",0
1,2,Shane Watson,8180,James Anderson,8608,"Anderson to Watson, 1 run this one goes the other way, squirting off the outer half of the bat down to third man, and Watto's away",1st innings,0.2,run,1,1,1/0,"Anderson to Watson, 1 run",,"this one goes the other way, squirting off the outer half of the bat down to third man, and Watto's away",0
2,3,Tim Paine,7252,James Anderson,8608,"Anderson to Paine, no run seems a good pitch this, good carry through to the keeper. Nice wheels from Anderson too, as Paine raises his bat up and watches one go by outside off",1st innings,0.3,no run,1,0,1/0,"Anderson to Paine, no run",,"seems a good pitch this, good carry through to the keeper. Nice wheels from Anderson too, as Paine raises his bat up and watches one go by outside off",0
3,4,Tim Paine,7252,James Anderson,8608,"Anderson to Paine, no run dead on target, zoning in on off stump, and Paine is forward and right behind it to defend. Good pace again from Anderson",1st innings,0.4,no run,1,0,1/0,"Anderson to Paine, no run",,"dead on target, zoning in on off stump, and Paine is forward and right behind it to defend. Good pace again from Anderson",0
4,5,Tim Paine,7252,James Anderson,8608,"Anderson to Paine, 1 run just too straight this time, and Paine works one off his pads down to fine leg",1st innings,0.5,run,2,1,2/0,"Anderson to Paine, 1 run",,"just too straight this time, and Paine works one off his pads down to fine leg",0
5,6,Shane Watson,8180,James Anderson,8608,"Anderson to Watson, no run good ball to finish the over, full and straight. Watson defends, and that's a good, tight first over from Anderson",1st innings,0.6,no run,2,0,2/0,"Anderson to Watson, no run",,"good ball to finish the over, full and straight. Watson defends, and that's a good, tight first over from Anderson",0
6,7,Tim Paine,7252,Tim Bresnan,9310,"Bresnan to Paine, no run there's the Bresnan we got to know in Bangladesh this winter, bang on target on off stump straight away and giving the batsman nothing",1st innings,1.1,no run,2,0,2/0,"Bresnan to Paine, no run",,"there's the Bresnan we got to know in Bangladesh this winter, bang on target on off stump straight away and giving the batsman nothing",0
7,8,Tim Paine,7252,Tim Bresnan,9310,"Bresnan to Paine, no run spits off a length! Paine is struck on the glove and immediately pulls it off the bat. That must've hurt. Good ball on a length on off stump, just reared up at him",1st innings,1.2,no run,2,0,2/0,"Bresnan to Paine, no run",,"spits off a length! Paine is struck on the glove and immediately pulls it off the bat. That must've hurt. Good ball on a length on off stump, just reared up at him",0
8,9,Tim Paine,7252,Tim Bresnan,9310,"Bresnan to Paine, no run metronomic from Bresnan so far, on a length on off and defended",1st innings,1.3,no run,2,0,2/0,"Bresnan to Paine, no run",,"metronomic from Bresnan so far, on a length on off and defended",0
9,10,Tim Paine,7252,Tim Bresnan,9310,"Bresnan to Paine, no run ah, Paine's lost his trust for this wicket. This was an identical ball to the last, on a length on off, but he didn't trust the bounce and defended awkwardly",1st innings,1.4,no run,2,0,2/0,"Bresnan to Paine, no run",,"ah, Paine's lost his trust for this wicket. This was an identical ball to the last, on a length on off, but he didn't trust the bounce and defended awkwardly",0
10,11,Tim Paine,7252,Tim Bresnan,9310,"Bresnan to Paine, no run a touch straighter, pushed to midwicket but no run",1st innings,1.5,no run,2,0,2/0,"Bresnan to Paine, no run",,"a touch straighter, pushed to midwicket but no run",0
11,12,Tim Paine,7252,Tim Bresnan,9310,"Bresnan to Paine, no run good finish, 'nice tidy line and length' says Holding on commentary, and I concur",1st innings,1.6,no run,2,0,2/0,"Bresnan to Paine, no run",,"good finish, 'nice tidy line and length' says Holding on commentary, and I concur",0
12,13,Shane Watson,8180,James Anderson,8608,"Anderson to Watson, 1 run flashing drive from Watson, but it's well cut off by a diving Eoin Morgan at cover - he's saved runs there",1st innings,2.1,run,3,1,3/0,"Anderson to Watson, 1 run",,"flashing drive from Watson, but it's well cut off by a diving Eoin Morgan at cover - he's saved runs there",0
13,14,Tim Paine,7252,James Anderson,8608,"Anderson to Paine, no run on a length and slightly wide of off. Not wide enough for a cut, though, and Paine leaves well alone",1st innings,2.2,no run,3,0,3/0,"Anderson to Paine, no run",,"on a length and slightly wide of off. Not wide enough for a cut, though, and Paine leaves well alone",0
14,15,Tim Paine,7252,James Anderson,8608,"Anderson to Paine, no run identical ball to the last, and Paine reacts with a confident leave once again",1st innings,2.3,no run,3,0,3/0,"Anderson to Paine, no run",,"identical ball to the last, and Paine reacts with a confident leave once again",0
15,16,Tim Paine,7252,James Anderson,8608,"Anderson to Paine, 2 runs shorter this time, and Paine swivels quickly into a pull. He went aerial but really didn't get a good connection on that, the ball lobs over midwicket though",1st innings,2.4,run,5,2,5/0,"Anderson to Paine, 2 runs",,"shorter this time, and Paine swivels quickly into a pull. He went aerial but really didn't get a good connection on that, the ball lobs over midwicket though",0
16,17,Tim Paine,7252,James Anderson,8608,"Anderson to Paine, 1 run on a length outside off, and Paine runs the ball of the face of the bat down to third man",1st innings,2.5,run,6,1,6/0,"Anderson to Paine, 1 run",,"on a length outside off, and Paine runs the ball of the face of the bat down to third man",0
17,18,Shane Watson,8180,James Anderson,8608,"Anderson to Watson, no run fuller, wider, and left alone",1st innings,2.6,no run,6,0,6/0,"Anderson to Watson, no run",,"fuller, wider, and left alone",0
18,19,Tim Paine,7252,Tim Bresnan,9310,"Bresnan to Paine, 2 runs first hint of width from Bresnan, and he's cut away towards point. The ball was hit very hard into the ground and bounced up and over the fielder there",1st innings,3.1,run,8,2,8/0,"Bresnan to Paine, 2 runs",,"first hint of width from Bresnan, and he's cut away towards point. The ball was hit very hard into the ground and bounced up and over the fielder there",0
19,20,Tim Paine,7252,Tim Bresnan,9310,"Bresnan to Paine, no run fuller, and driven firmly into the covers",1st innings,3.2,no run,8,0,8/0,"Bresnan to Paine, no run",,"fuller, and driven firmly into the covers",0
20,21,Tim Paine,7252,Tim Bresnan,9310,"Bresnan to Paine, FOUR runs first boundary, and it's a good one! Bresnan fired one down full and straight and Paine presented the full face of the bat to drive down the ground. He hit the ball in the air, but firmly and dead straight, so not really any chance for the caught-and-bowled",1st innings,3.3,four,12,4,12/0,"Bresnan to Paine, FOUR runs",,"first boundary, and it's a good one! Bresnan fired one down full and straight and Paine presented the full face of the bat to drive down the ground. He hit the ball in the air, but firmly and dead straight, so not really any chance for the caught-and-bowled",0
21,22,Tim Paine,7252,Tim Bresnan,9310,"Bresnan to Paine, no run Bresnan reverts to a better line and length, banging in a 'heavy ball' that jags up into the splice",1st innings,3.4,no run,12,0,12/0,"Bresnan to Paine, no run",,"Bresnan reverts to a better line and length, banging in a 'heavy ball' that jags up into the splice",0
22,23,Tim Paine,7252,Tim Bresnan,9310,"Bresnan to Paine, no run and same again, he seems to have found his radar again",1st innings,3.5,no run,12,0,12/0,"Bresnan to Paine, no run",,"and same again, he seems to have found his radar again",0
23,24,Tim Paine,7252,Tim Bresnan,9310,"Bresnan to Paine, no run and again! Nice stuff from Bresnan, he's found a good length on this pitch and doesn't give any width either",1st innings,3.6,no run,12,0,12/0,"Bresnan to Paine, no run",,"and again! Nice stuff from Bresnan, he's found a good length on this pitch and doesn't give any width either",0
24,25,Shane Watson,8180,James Anderson,8608,"Anderson to Watson, 1 run on a length, and jammed down to third man off an open face",1st innings,4.1,run,13,1,13/0,"Anderson to Watson, 1 run",,"on a length, and jammed down to third man off an open face",0
25,26,Tim Paine,7252,James Anderson,8608,"Anderson to Paine, 1 run slightly shorter, Paine rises with the ball and sends it down to third man",1st innings,4.2,run,14,1,14/0,"Anderson to Paine, 1 run",,"slightly shorter, Paine rises with the ball and sends it down to third man",0
