,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Gautam Gambhir,28763,Kemar Roach,230553,"Roach to Gambhir, 1 run aha, slowness already. Gambhir is looking to dab it for a single, but the ball arives late and takes the inside edge. It hits the pad, and they still take the single even as the ball doesn't even roll off the pitch",1st innings,0.1,run,1,1,1/0,"Roach to Gambhir, 1 run",,"aha, slowness already. Gambhir is looking to dab it for a single, but the ball arives late and takes the inside edge. It hits the pad, and they still take the single even as the ball doesn't even roll off the pitch",0
1,2,Ajinkya Rahane,277916,Kemar Roach,230553,"Roach to Rahane, OUT Rahane gets a golden duck on return to international cricket. This time it's the lack of bounce. Short of a length, starts outside off, sneaks under his defence, and hits him midway between shin and knee. Dead plumb, as this is moving in from outside off and hitting middle",1st innings,0.2,out,1,0,1/1,"Roach to Rahane, OUT",,"Rahane gets a golden duck on return to international cricket. This time it's the lack of bounce. Short of a length, starts outside off, sneaks under his defence, and hits him midway between shin and knee. Dead plumb, as this is moving in from outside off and hitting middle",1
2,3,Parthiv Patel,32242,Kemar Roach,230553,"Roach to Patel, OUT Slowness and lowness. Chennai is up to it again. Roach on a hat-trick. Patel is looking to dab it for the single that gets him off the mark. It's short of a length, angling away. Patel is early into the shot, and the ball stays low for good measure. The inside edge is taken, and the stumps are disturbed",1st innings,0.3,out,1,0,1/2,"Roach to Patel, OUT",,"Slowness and lowness. Chennai is up to it again. Roach on a hat-trick. Patel is looking to dab it for the single that gets him off the mark. It's short of a length, angling away. Patel is early into the shot, and the ball stays low for good measure. The inside edge is taken, and the stumps are disturbed",2
3,4,Manoj Tiwary,35565,Kemar Roach,230553,"Roach to Tiwary, no run he stays short of a length and straight, but Tiwary is well forward to counter any low bounce, and defends solidly",1st innings,0.4,no run,1,0,1/2,"Roach to Tiwary, no run",,"he stays short of a length and straight, but Tiwary is well forward to counter any low bounce, and defends solidly",2
4,5,Manoj Tiwary,35565,Kemar Roach,230553,"Roach to Tiwary, 1 run Tiwary is frozen. This is dug in short, and he is slow to react. He half-ducks, hoping it bounces over, but this pitch doesn't have that much bounce. The ball hits the gloves, and lobs up for a single to leg",1st innings,0.5,run,2,1,2/2,"Roach to Tiwary, 1 run",,"Tiwary is frozen. This is dug in short, and he is slow to react. He half-ducks, hoping it bounces over, but this pitch doesn't have that much bounce. The ball hits the gloves, and lobs up for a single to leg",2
5,6,Gautam Gambhir,28763,Kemar Roach,230553,"Roach to Gambhir, no run short of a length, angling across, pushed to point",1st innings,0.6,no run,2,0,2/2,"Roach to Gambhir, no run",,"short of a length, angling across, pushed to point",2
6,7,Manoj Tiwary,35565,Andre Russell,276298,"Russell to Tiwary, no run length ball outside off, Tiwary is well forward in defence again",1st innings,1.1,no run,2,0,2/2,"Russell to Tiwary, no run",,"length ball outside off, Tiwary is well forward in defence again",2
7,8,Manoj Tiwary,35565,Andre Russell,276298,"Russell to Tiwary, FOUR runs Tiwary is pushing forward to almost every ball, and push-drives this length ball between Russell and mid-off. All along the ground",1st innings,1.2,four,6,4,6/2,"Russell to Tiwary, FOUR runs",,"Tiwary is pushing forward to almost every ball, and push-drives this length ball between Russell and mid-off. All along the ground",2
8,9,Manoj Tiwary,35565,Andre Russell,276298,"Russell to Tiwary, no run lovely fielding. This is driven on the up, inside out, and seems like it will burst past mid-off. Powell, though, dives full length to his left to save four runs",1st innings,1.3,no run,6,0,6/2,"Russell to Tiwary, no run",,"lovely fielding. This is driven on the up, inside out, and seems like it will burst past mid-off. Powell, though, dives full length to his left to save four runs",2
9,10,Manoj Tiwary,35565,Andre Russell,276298,"Russell to Tiwary, no run short of a length now, defended off the front foot by Tiwary",1st innings,1.4,no run,6,0,6/2,"Russell to Tiwary, no run",,"short of a length now, defended off the front foot by Tiwary",2
10,11,Manoj Tiwary,35565,Andre Russell,276298,"Russell to Tiwary, 1 run guides this between point and cover-point with an open face",1st innings,1.5,run,7,1,7/2,"Russell to Tiwary, 1 run",,guides this between point and cover-point with an open face,2
11,12,Gautam Gambhir,28763,Andre Russell,276298,"Russell to Gambhir, no run length ball, angling into the pads, flicked away, but can't beat square leg",1st innings,1.6,no run,7,0,7/2,"Russell to Gambhir, no run",,"length ball, angling into the pads, flicked away, but can't beat square leg",2
12,13,Manoj Tiwary,35565,Kemar Roach,230553,"Roach to Tiwary, 1 run length ball outside off, pushed between cover and square cover for a single",1st innings,2.1,run,8,1,8/2,"Roach to Tiwary, 1 run",,"length ball outside off, pushed between cover and square cover for a single",2
13,14,Gautam Gambhir,28763,Kemar Roach,230553,"Roach to Gambhir, 1 run short of a length, angling away, steered away to third man for one",1st innings,2.2,run,9,1,9/2,"Roach to Gambhir, 1 run",,"short of a length, angling away, steered away to third man for one",2
14,15,Manoj Tiwary,35565,Kemar Roach,230553,"Roach to Tiwary, no run short of a length, just outside off, Tiwary is behind it in defence",1st innings,2.3,no run,9,0,9/2,"Roach to Tiwary, no run",,"short of a length, just outside off, Tiwary is behind it in defence",2
15,16,Manoj Tiwary,35565,Kemar Roach,230553,"Roach to Tiwary, 1 run pushed away from the body, to the left of Pollard at point who seems to have hurt his left hand while diving",1st innings,2.4,run,10,1,10/2,"Roach to Tiwary, 1 run",,"pushed away from the body, to the left of Pollard at point who seems to have hurt his left hand while diving",2
16,17,Gautam Gambhir,28763,Kemar Roach,230553,"Roach to Gambhir, no run digs this half way, gets it to bounce only rib high. Well down the leg side, beating his attempt at a weakish shot. Not called a wide because Tony Hill thinks it has touched the arm sleeve on the way",1st innings,2.5,no run,10,0,10/2,"Roach to Gambhir, no run",,"digs this half way, gets it to bounce only rib high. Well down the leg side, beating his attempt at a weakish shot. Not called a wide because Tony Hill thinks it has touched the arm sleeve on the way",2
17,18,Gautam Gambhir,28763,Kemar Roach,230553,"Roach to Gambhir, 1 run short of a length, into the body, tucked away for a single past square leg",1st innings,2.6,run,11,1,11/2,"Roach to Gambhir, 1 run",,"short of a length, into the body, tucked away for a single past square leg",2
18,19,Gautam Gambhir,28763,Andre Russell,276298,"Russell to Gambhir, 1 run worked away off the pads for a single",1st innings,3.1,run,12,1,12/2,"Russell to Gambhir, 1 run",,worked away off the pads for a single,2
19,20,Manoj Tiwary,35565,Andre Russell,276298,"Russell to Tiwary, 1 run stays low, but angling too far down leg, and is worked away for a single",1st innings,3.2,run,13,1,13/2,"Russell to Tiwary, 1 run",,"stays low, but angling too far down leg, and is worked away for a single",2
20,21,Gautam Gambhir,28763,Andre Russell,276298,"Russell to Gambhir, no run looks to drive, away from the body, can't do so on such a slow pitch. Ends up pushing this to cover",1st innings,3.3,no run,13,0,13/2,"Russell to Gambhir, no run",,"looks to drive, away from the body, can't do so on such a slow pitch. Ends up pushing this to cover",2
21,22,Gautam Gambhir,28763,Andre Russell,276298,"Russell to Gambhir, 1 run slower ball, too full, pushed for an easy single into the covers",1st innings,3.4,run,14,1,14/2,"Russell to Gambhir, 1 run",,"slower ball, too full, pushed for an easy single into the covers",2
22,23,Manoj Tiwary,35565,Andre Russell,276298,"Russell to Tiwary, no run short of a length, outside off, gets behind it to defend it to cover",1st innings,3.5,no run,14,0,14/2,"Russell to Tiwary, no run",,"short of a length, outside off, gets behind it to defend it to cover",2
23,24,Manoj Tiwary,35565,Andre Russell,276298,"Russell to Tiwary, no run slower ball, on the pads, plays the flick with soft hands, finds square leg",1st innings,3.6,no run,14,0,14/2,"Russell to Tiwary, no run",,"slower ball, on the pads, plays the flick with soft hands, finds square leg",2
24,25,Gautam Gambhir,28763,Kemar Roach,230553,"Roach to Gambhir, 1 run short of a length, on the pads, tucked away for an easy single",1st innings,4.1,run,15,1,15/2,"Roach to Gambhir, 1 run",,"short of a length, on the pads, tucked away for an easy single",2
25,26,Manoj Tiwary,35565,Kemar Roach,230553,"Roach to Tiwary, 1 run short of a length, holds its line around off, squares him up a touch, and the thick edge goes past the two slips",1st innings,4.2,run,16,1,16/2,"Roach to Tiwary, 1 run",,"short of a length, holds its line around off, squares him up a touch, and the thick edge goes past the two slips",2
26,27,Gautam Gambhir,28763,Kemar Roach,230553,"Roach to Gambhir, no run length ball, around off, pushed to cover, no single available",1st innings,4.3,no run,16,0,16/2,"Roach to Gambhir, no run",,"length ball, around off, pushed to cover, no single available",2
27,28,Gautam Gambhir,28763,Kemar Roach,230553,"Roach to Gambhir, no run appeal for lbw as this length ball hits him in front of stumps. Since there is no swing, this can't have pitched inside the line of the stumps",1st innings,4.4,no run,16,0,16/2,"Roach to Gambhir, no run",,"appeal for lbw as this length ball hits him in front of stumps. Since there is no swing, this can't have pitched inside the line of the stumps",2
28,29,Gautam Gambhir,28763,Kemar Roach,230553,"Roach to Gambhir, no run short of a length, on the pads, can't beat the man at square leg",1st innings,4.5,no run,16,0,16/2,"Roach to Gambhir, no run",,"short of a length, on the pads, can't beat the man at square leg",2
29,29,Gautam Gambhir,28763,Kemar Roach,230553,"Roach to Gambhir, (no ball) 2 runs beats square leg this time, and gets a couple of runs. What's more, this is a no-ball",1st innings,4.5,run,19,3,19/2,"Roach to Gambhir, (no ball) 2 runs",,"beats square leg this time, and gets a couple of runs. What's more, this is a no-ball",2
