,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Imam-ul-Haq,568276,Chris Woakes,247235,"Woakes to Imam-ul-Haq, 1 run Woakes starts slightly short and leg side, worked off the hip square for the opening run",1st innings,0.1,run,1,1,1/0,"Woakes to Imam-ul-Haq, 1 run",,"Woakes starts slightly short and leg side, worked off the hip square for the opening run",0
1,2,Fakhar Zaman,512191,Chris Woakes,247235,"Woakes to Fakhar Zaman, no run back of a length outside off, 85mph and Fakhar Zaman stabs towards point",1st innings,0.2,no run,1,0,1/0,"Woakes to Fakhar Zaman, no run",,"back of a length outside off, 85mph and Fakhar Zaman stabs towards point",0
2,3,Fakhar Zaman,512191,Chris Woakes,247235,"Woakes to Fakhar Zaman, 1 run shortish and swatted down to fine leg on the pull",1st innings,0.3,run,2,1,2/0,"Woakes to Fakhar Zaman, 1 run",,shortish and swatted down to fine leg on the pull,0
3,4,Imam-ul-Haq,568276,Chris Woakes,247235,"Woakes to Imam-ul-Haq, no run tucks him up back in the crease, blocked off an inside edge",1st innings,0.4,no run,2,0,2/0,"Woakes to Imam-ul-Haq, no run",,"tucks him up back in the crease, blocked off an inside edge",0
4,5,Imam-ul-Haq,568276,Chris Woakes,247235,"Woakes to Imam-ul-Haq, 1 run short of a length, Imam camps on the back foot and nudges another single fine",1st innings,0.5,run,3,1,3/0,"Woakes to Imam-ul-Haq, 1 run",,"short of a length, Imam camps on the back foot and nudges another single fine",0
5,6,Fakhar Zaman,512191,Chris Woakes,247235,"Woakes to Fakhar Zaman, 2 runs tucked off the legs again, there's a big gap square with England positioning three slips, and they pinch a couple more to end an uneventful first over",1st innings,0.6,run,5,2,5/0,"Woakes to Fakhar Zaman, 2 runs",,"tucked off the legs again, there's a big gap square with England positioning three slips, and they pinch a couple more to end an uneventful first over",0
6,7,Imam-ul-Haq,568276,Jofra Archer,669855,"Archer to Imam-ul-Haq, no run Archer glides to the crease and hits a length at 89mph, Imam taps to leg",1st innings,1.1,no run,5,0,5/0,"Archer to Imam-ul-Haq, no run",,"Archer glides to the crease and hits a length at 89mph, Imam taps to leg",0
7,8,Imam-ul-Haq,568276,Jofra Archer,669855,"Archer to Imam-ul-Haq, no run <b>squared him up magnificently!</b> Finds that intermediate length, the batsman sticking when he should be coming forward, climbs past the outside edge at 90mph! Tasty",1st innings,1.2,no run,5,0,5/0,"Archer to Imam-ul-Haq, no run",,"<b>squared him up magnificently!</b> Finds that intermediate length, the batsman sticking when he should be coming forward, climbs past the outside edge at 90mph! Tasty",0
8,9,Imam-ul-Haq,568276,Jofra Archer,669855,"Archer to Imam-ul-Haq, no run touch short, this decks away and <b>beats the groping Imam again!</b> Moved appreciably, that one",1st innings,1.3,no run,5,0,5/0,"Archer to Imam-ul-Haq, no run",,"touch short, this decks away and <b>beats the groping Imam again!</b> Moved appreciably, that one",0
9,10,Imam-ul-Haq,568276,Jofra Archer,669855,"Archer to Imam-ul-Haq, no run three in a row! <b>Movement and wheels, 93mph this time! </b>Imam can only close his eyes and prod out in front of him",1st innings,1.4,no run,5,0,5/0,"Archer to Imam-ul-Haq, no run",,"three in a row! <b>Movement and wheels, 93mph this time! </b>Imam can only close his eyes and prod out in front of him",0
10,11,Imam-ul-Haq,568276,Jofra Archer,669855,"Archer to Imam-ul-Haq, no run banged in short and Imam clambers down underneath it, sharpish",1st innings,1.5,no run,5,0,5/0,"Archer to Imam-ul-Haq, no run",,"banged in short and Imam clambers down underneath it, sharpish",0
11,12,Imam-ul-Haq,568276,Jofra Archer,669855,"Archer to Imam-ul-Haq, no run length ball on off stump, manages to line this one up and block into the off side",1st innings,1.6,no run,5,0,5/0,"Archer to Imam-ul-Haq, no run",,"length ball on off stump, manages to line this one up and block into the off side",0
12,13,Fakhar Zaman,512191,Chris Woakes,247235,"Woakes to Fakhar Zaman, no run nips away as Fakhar presses out and sees the ball whistle through",1st innings,2.1,no run,5,0,5/0,"Woakes to Fakhar Zaman, no run",,nips away as Fakhar presses out and sees the ball whistle through,0
13,14,Fakhar Zaman,512191,Chris Woakes,247235,"Woakes to Fakhar Zaman, no run shortish, on the leg side and tapped down",1st innings,2.2,no run,5,0,5/0,"Woakes to Fakhar Zaman, no run",,"shortish, on the leg side and tapped down",0
14,15,Fakhar Zaman,512191,Chris Woakes,247235,"Woakes to Fakhar Zaman, 1 leg bye back of a length, 86mph from Woakes and Fakhar does get some on it this time",1st innings,2.3,leg bye,6,1,6/0,"Woakes to Fakhar Zaman, 1 leg bye",,"back of a length, 86mph from Woakes and Fakhar does get some on it this time",0
15,16,Imam-ul-Haq,568276,Chris Woakes,247235,"Woakes to Imam-ul-Haq, no run full outside off and hinting at some inswing, Imam steps out and bunts to mid-off",1st innings,2.4,no run,6,0,6/0,"Woakes to Imam-ul-Haq, no run",,"full outside off and hinting at some inswing, Imam steps out and bunts to mid-off",0
16,17,Imam-ul-Haq,568276,Chris Woakes,247235,"Woakes to Imam-ul-Haq, no run dug in short, again Imam elects to duck",1st innings,2.5,no run,6,0,6/0,"Woakes to Imam-ul-Haq, no run",,"dug in short, again Imam elects to duck",0
17,18,Imam-ul-Haq,568276,Chris Woakes,247235,"Woakes to Imam-ul-Haq, FOUR runs banged in at 82mph and Imam takes it on, <b>nonchalantly whacked through backward square on the pull!</b> Soundly struck for Pakistan's first boundary",1st innings,2.6,four,10,4,10/0,"Woakes to Imam-ul-Haq, FOUR runs",,"banged in at 82mph and Imam takes it on, <b>nonchalantly whacked through backward square on the pull!</b> Soundly struck for Pakistan's first boundary",0
18,19,Fakhar Zaman,512191,Jofra Archer,669855,"Archer to Fakhar Zaman, no run length ball, 88mph and a touch leg side as Fakhar jabs it towards midwicket",1st innings,3.1,no run,10,0,10/0,"Archer to Fakhar Zaman, no run",,"length ball, 88mph and a touch leg side as Fakhar jabs it towards midwicket",0
19,20,Fakhar Zaman,512191,Jofra Archer,669855,"Archer to Fakhar Zaman, no run slightly short, seaming away at <b>93mph</b> and Buttler has to dive to take it... nothing doing from the batsman",1st innings,3.2,no run,10,0,10/0,"Archer to Fakhar Zaman, no run",,"slightly short, seaming away at <b>93mph</b> and Buttler has to dive to take it... nothing doing from the batsman",0
20,21,Fakhar Zaman,512191,Jofra Archer,669855,"Archer to Fakhar Zaman, no run cheers from the crowd as midwicket catches a bump ball... still no run off Archer",1st innings,3.3,no run,10,0,10/0,"Archer to Fakhar Zaman, no run",,cheers from the crowd as midwicket catches a bump ball... still no run off Archer,0
21,22,Fakhar Zaman,512191,Jofra Archer,669855,"Archer to Fakhar Zaman, no run length angled across, 92mph and left alone",1st innings,3.4,no run,10,0,10/0,"Archer to Fakhar Zaman, no run",,"length angled across, 92mph and left alone",0
