,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Hashim Amla,43906,Mohammad Irfan,429981,"Mohammad Irfan to Amla, 1 leg bye shortish on leg stump, tries to whip it fine, gets a leg-bye, bowled at 137kmph",1st innings,0.1,leg bye,1,1,1/0,"Mohammad Irfan to Amla, 1 leg bye",,"shortish on leg stump, tries to whip it fine, gets a leg-bye, bowled at 137kmph",0
1,2,Graeme Smith,47270,Mohammad Irfan,429981,"Mohammad Irfan to Smith, no run nipped back in from short of a good length, struck Smith in the midsection there as it came back in, god bounce for the big man",1st innings,0.2,no run,1,0,1/0,"Mohammad Irfan to Smith, no run",,"nipped back in from short of a good length, struck Smith in the midsection there as it came back in, god bounce for the big man",0
2,3,Graeme Smith,47270,Mohammad Irfan,429981,"Mohammad Irfan to Smith, 1 run <b>Mix-up</b>, but Amla is safe, the throw should have gone to the non-striker's end, Amla called for a single after Smith knocked it towards point, Hafeez picked it up but Smith was slow to react to Amla's call, Hafeez threw to the wrong end, though",1st innings,0.3,run,2,1,2/0,"Mohammad Irfan to Smith, 1 run",,"<b>Mix-up</b>, but Amla is safe, the throw should have gone to the non-striker's end, Amla called for a single after Smith knocked it towards point, Hafeez picked it up but Smith was slow to react to Amla's call, Hafeez threw to the wrong end, though",0
3,4,Hashim Amla,43906,Mohammad Irfan,429981,"Mohammad Irfan to Amla, no run slightly short of a good length, Amla gets on the back foot and pushes it back to the bowler",1st innings,0.4,no run,2,0,2/0,"Mohammad Irfan to Amla, no run",,"slightly short of a good length, Amla gets on the back foot and pushes it back to the bowler",0
4,5,Hashim Amla,43906,Mohammad Irfan,429981,"Mohammad Irfan to Amla, 1 run pitched on a length this time, pushes it wide of mid-on where Gul dives to keep them down to a single",1st innings,0.5,run,3,1,3/0,"Mohammad Irfan to Amla, 1 run",,"pitched on a length this time, pushes it wide of mid-on where Gul dives to keep them down to a single",0
5,6,Graeme Smith,47270,Mohammad Irfan,429981,"Mohammad Irfan to Smith, no run goodish length on the off, gets on the back foot and pushes it towards the bowler",1st innings,0.6,no run,3,0,3/0,"Mohammad Irfan to Smith, no run",,"goodish length on the off, gets on the back foot and pushes it towards the bowler",0
6,7,Hashim Amla,43906,Junaid Khan,259551,"Junaid Khan to Amla, FOUR runs drops it short and Amla seizes the length early, rocks on the back foot and pulls it away hard past midwicket for a boundary",1st innings,1.1,four,7,4,7/0,"Junaid Khan to Amla, FOUR runs",,"drops it short and Amla seizes the length early, rocks on the back foot and pulls it away hard past midwicket for a boundary",0
7,8,Hashim Amla,43906,Junaid Khan,259551,"Junaid Khan to Amla, no run short of a good length, rocks on the back foot and pushes it back towards the bowler",1st innings,1.2,no run,7,0,7/0,"Junaid Khan to Amla, no run",,"short of a good length, rocks on the back foot and pushes it back towards the bowler",0
8,9,Hashim Amla,43906,Junaid Khan,259551,"Junaid Khan to Amla, no run goodish length outside off and he lets that one through to the keeper, holds its line",1st innings,1.3,no run,7,0,7/0,"Junaid Khan to Amla, no run",,"goodish length outside off and he lets that one through to the keeper, holds its line",0
9,10,Hashim Amla,43906,Junaid Khan,259551,"Junaid Khan to Amla, no run nipped back in from middle, struck very high on the pads, on the thigh in fact, as Amla tried to whip that square, an appeal from Junaid turned down",1st innings,1.4,no run,7,0,7/0,"Junaid Khan to Amla, no run",,"nipped back in from middle, struck very high on the pads, on the thigh in fact, as Amla tried to whip that square, an appeal from Junaid turned down",0
