,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Brendan Taylor,55814,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Taylor, 2 leg byes down the leg side and plays it fine, but it is off the pad, for couple of  leg byes.",1st innings,Chamu Chibhabha,55354,,,0.1,leg bye,2,2,2/0,"Mashrafe Mortaza to Taylor, 2 leg byes",,"down the leg side and plays it fine, but it is off the pad, for couple of  leg byes.",0
1,2,Brendan Taylor,55814,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Taylor, no run good length delivery and defended watchfully to the off side.",1st innings,Chamu Chibhabha,55354,,,0.2,no run,2,0,2/0,"Mashrafe Mortaza to Taylor, no run",,good length delivery and defended watchfully to the off side.,0
2,3,Brendan Taylor,55814,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Taylor, FOUR runs on the pads and he flicks it nicely through square leg to the fence for the first boundary of the innings.",1st innings,Chamu Chibhabha,55354,,,0.3,four,6,4,6/0,"Mashrafe Mortaza to Taylor, FOUR runs",,on the pads and he flicks it nicely through square leg to the fence for the first boundary of the innings.,0
3,4,Brendan Taylor,55814,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Taylor, no run good length delivery pitches and straightens, gets the leading edge and goes square of the wicket on the off side.",1st innings,Chamu Chibhabha,55354,,,0.4,no run,6,0,6/0,"Mashrafe Mortaza to Taylor, no run",,"good length delivery pitches and straightens, gets the leading edge and goes square of the wicket on the off side.",0
4,5,Brendan Taylor,55814,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Taylor, 1 leg bye again on the pads, hits high on the thigh and goes behind square leg.",1st innings,Chamu Chibhabha,55354,,,0.5,leg bye,7,1,7/0,"Mashrafe Mortaza to Taylor, 1 leg bye",,"again on the pads, hits high on the thigh and goes behind square leg.",0
5,6,Chamu Chibhabha,55354,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Chibhabha, 1 run pitches and comes in, tucks it to long leg for a single.",1st innings,Brendan Taylor,55814,,,0.6,run,8,1,8/0,"Mashrafe Mortaza to Chibhabha, 1 run",,"pitches and comes in, tucks it to long leg for a single.",0
6,6,Chamu Chibhabha,55354,Shafiul Islam,288305,"Shafiul Islam to Chibhabha, 1 wide short and wide outside the off stump and Chibhabha checks his shot, went for it and gets beaten.",1st innings,Brendan Taylor,55814,Mashrafe Mortaza,56007,1.0,wide,9,1,9/0,"Shafiul Islam to Chibhabha, 1 wide",,"short and wide outside the off stump and Chibhabha checks his shot, went for it and gets beaten.",0
7,7,Chamu Chibhabha,55354,Shafiul Islam,288305,"Shafiul Islam to Chibhabha, no run back of a length delivery and Chibhabha gets behind the delivery and defends to the off side.",1st innings,Brendan Taylor,55814,Mashrafe Mortaza,56007,1.1,no run,9,0,9/0,"Shafiul Islam to Chibhabha, no run",,back of a length delivery and Chibhabha gets behind the delivery and defends to the off side.,0
8,7,Chamu Chibhabha,55354,Shafiul Islam,288305,"Shafiul Islam to Chibhabha, 1 wide again too wide outside the off stump, left alone.",1st innings,Brendan Taylor,55814,Mashrafe Mortaza,56007,1.1,wide,10,1,10/0,"Shafiul Islam to Chibhabha, 1 wide",,"again too wide outside the off stump, left alone.",0
9,8,Chamu Chibhabha,55354,Shafiul Islam,288305,"Shafiul Islam to Chibhabha, no run back of a length delivery and Chibhabha turns it to the onside.",1st innings,Brendan Taylor,55814,Mashrafe Mortaza,56007,1.2,no run,10,0,10/0,"Shafiul Islam to Chibhabha, no run",,back of a length delivery and Chibhabha turns it to the onside.,0
10,9,Chamu Chibhabha,55354,Shafiul Islam,288305,"Shafiul Islam to Chibhabha, no run stays in the crease and pushes to mid-on.",1st innings,Brendan Taylor,55814,Mashrafe Mortaza,56007,1.3,no run,10,0,10/0,"Shafiul Islam to Chibhabha, no run",,stays in the crease and pushes to mid-on.,0
11,10,Chamu Chibhabha,55354,Shafiul Islam,288305,"Shafiul Islam to Chibhabha, no run outside the off stump and left alone through to the keeper.",1st innings,Brendan Taylor,55814,Mashrafe Mortaza,56007,1.4,no run,10,0,10/0,"Shafiul Islam to Chibhabha, no run",,outside the off stump and left alone through to the keeper.,0
12,11,Chamu Chibhabha,55354,Shafiul Islam,288305,"Shafiul Islam to Chibhabha, OUT short ball and Bangladesh get the first breakthrough. Chibhabha goes for the pull and gets a top edge behind the wicket on the off side, Mushfiqur Rahim calls for it and settles under it to take the catch.",1st innings,Brendan Taylor,55814,Mashrafe Mortaza,56007,1.5,out,10,0,10/1,"Shafiul Islam to Chibhabha, OUT",,"short ball and Bangladesh get the first breakthrough. Chibhabha goes for the pull and gets a top edge behind the wicket on the off side, Mushfiqur Rahim calls for it and settles under it to take the catch.",1
13,12,Brendan Taylor,55814,Shafiul Islam,288305,"Shafiul Islam to Taylor, 2 runs works it through midwicket for couple of runs.",1st innings,Regis Chakabva,293831,Mashrafe Mortaza,56007,1.6,run,12,2,12/1,"Shafiul Islam to Taylor, 2 runs",,works it through midwicket for couple of runs.,1
14,13,Regis Chakabva,293831,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Chakabva, no run on the middle and leg, worked to the onside.",1st innings,Brendan Taylor,55814,Shafiul Islam,288305,2.1,no run,12,0,12/1,"Mashrafe Mortaza to Chakabva, no run",,"on the middle and leg, worked to the onside.",1
