,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Johnson Charles,333066,Bhuvneshwar Kumar,326016,"Kumar to Charles, no run starts good length, angles it in just outside off, it straightens, and is played out softly",1st innings,0.1,no run,0,0,0/0,"Kumar to Charles, no run",,"starts good length, angles it in just outside off, it straightens, and is played out softly",0
1,2,Johnson Charles,333066,Bhuvneshwar Kumar,326016,"Kumar to Charles, no run beaten second ball, Charles comes forward and looks to thump it away from the body through covers, but is beaten by the away swing and bounce",1st innings,0.2,no run,0,0,0/0,"Kumar to Charles, no run",,"beaten second ball, Charles comes forward and looks to thump it away from the body through covers, but is beaten by the away swing and bounce",0
2,3,Johnson Charles,333066,Bhuvneshwar Kumar,326016,"Kumar to Charles, no run outside edge flies to Rohit Sharma at third slip, but falls inches short, Charles had to play at this one, full on off and middle, and swerving away sharply to take the edge",1st innings,0.3,no run,0,0,0/0,"Kumar to Charles, no run",,"outside edge flies to Rohit Sharma at third slip, but falls inches short, Charles had to play at this one, full on off and middle, and swerving away sharply to take the edge",0
3,4,Johnson Charles,333066,Bhuvneshwar Kumar,326016,"Kumar to Charles, no run beaten yet again, with a gentle outswinger",1st innings,0.4,no run,0,0,0/0,"Kumar to Charles, no run",,"beaten yet again, with a gentle outswinger",0
4,5,Johnson Charles,333066,Bhuvneshwar Kumar,326016,"Kumar to Charles, FOUR runs this time he gets bat to ball, the connection is good even as it straightens, and it disappears between extra cover and mid off",1st innings,0.5,four,4,4,4/0,"Kumar to Charles, FOUR runs",,"this time he gets bat to ball, the connection is good even as it straightens, and it disappears between extra cover and mid off",0
5,6,Johnson Charles,333066,Bhuvneshwar Kumar,326016,"Kumar to Charles, no run Kohli's saved a certain four with a big dive to his right at point, it was shortish and wide, Charles cut hard, Kohli managed to parry it away on the bounce",1st innings,0.6,no run,4,0,4/0,"Kumar to Charles, no run",,"Kohli's saved a certain four with a big dive to his right at point, it was shortish and wide, Charles cut hard, Kohli managed to parry it away on the bounce",0
6,7,Kieran Powell,252932,Mohit Sharma,537119,"MM Sharma to Powell, no run right on middle stump, pitched up, played out to the off side",1st innings,1.1,no run,4,0,4/0,"MM Sharma to Powell, no run",,"right on middle stump, pitched up, played out to the off side",0
7,8,Kieran Powell,252932,Mohit Sharma,537119,"MM Sharma to Powell, 3 runs straightish line again from Mohit, no movement, and it is picked off the pad in front of square leg",1st innings,1.2,run,7,3,7/0,"MM Sharma to Powell, 3 runs",,"straightish line again from Mohit, no movement, and it is picked off the pad in front of square leg",0
8,9,Johnson Charles,333066,Mohit Sharma,537119,"MM Sharma to Charles, no run sprays it short and wide outside off stump, though there is some late away movement, it is a wasted delivery",1st innings,1.3,no run,7,0,7/0,"MM Sharma to Charles, no run",,"sprays it short and wide outside off stump, though there is some late away movement, it is a wasted delivery",0
9,10,Johnson Charles,333066,Mohit Sharma,537119,"MM Sharma to Charles, 1 run gets it on a good length outside off, no movement again from this line, it is nudged tentatively to midwicket",1st innings,1.4,run,8,1,8/0,"MM Sharma to Charles, 1 run",,"gets it on a good length outside off, no movement again from this line, it is nudged tentatively to midwicket",0
10,11,Kieran Powell,252932,Mohit Sharma,537119,"MM Sharma to Powell, no run beats the outside edge now, slants it across close to off stump and gets it to lift past the prod",1st innings,1.5,no run,8,0,8/0,"MM Sharma to Powell, no run",,"beats the outside edge now, slants it across close to off stump and gets it to lift past the prod",0
11,12,Kieran Powell,252932,Mohit Sharma,537119,"MM Sharma to Powell, no run beaten once more, similar line, similar lift, similar prod, same result",1st innings,1.6,no run,8,0,8/0,"MM Sharma to Powell, no run",,"beaten once more, similar line, similar lift, similar prod, same result",0
