,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Virender Sehwag,35263,Dale Steyn,47492,"Steyn to Sehwag, 1 run first ball is wide outside off and Sehwag crashes it to third man",1st innings,Sachin Tendulkar,35320,,,0.1,run,1,1,1/0,"Steyn to Sehwag, 1 run",,first ball is wide outside off and Sehwag crashes it to third man,0
1,2,Sachin Tendulkar,35320,Dale Steyn,47492,"Steyn to Tendulkar, no run better length, just outside off and straightening, left alone",1st innings,Virender Sehwag,35263,,,0.2,no run,1,0,1/0,"Steyn to Tendulkar, no run",,"better length, just outside off and straightening, left alone",0
2,3,Sachin Tendulkar,35320,Dale Steyn,47492,"Steyn to Tendulkar, no run pitched up, some swing this time, he again shoulders arms",1st innings,Virender Sehwag,35263,,,0.3,no run,1,0,1/0,"Steyn to Tendulkar, no run",,"pitched up, some swing this time, he again shoulders arms",0
3,4,Sachin Tendulkar,35320,Dale Steyn,47492,"Steyn to Tendulkar, no run wider, tempting him to drive, the ball moves away and once again Tendulkar shoulders arms",1st innings,Virender Sehwag,35263,,,0.4,no run,1,0,1/0,"Steyn to Tendulkar, no run",,"wider, tempting him to drive, the ball moves away and once again Tendulkar shoulders arms",0
4,5,Sachin Tendulkar,35320,Dale Steyn,47492,"Steyn to Tendulkar, FOUR runs now he plays a shot to one even wider, just opening the face of the bat and crashing the ball in front of square for four",1st innings,Virender Sehwag,35263,,,0.5,four,5,4,5/0,"Steyn to Tendulkar, FOUR runs",,"now he plays a shot to one even wider, just opening the face of the bat and crashing the ball in front of square for four",0
5,6,Sachin Tendulkar,35320,Dale Steyn,47492,"Steyn to Tendulkar, no run hits a good length just outside off and shapes past the bat as he raises it above his head to leave",1st innings,Virender Sehwag,35263,,,0.6,no run,5,0,5/0,"Steyn to Tendulkar, no run",,hits a good length just outside off and shapes past the bat as he raises it above his head to leave,0
6,7,Virender Sehwag,35263,Wayne Parnell,265564,"Parnell to Sehwag, no run good length first up, some cut back in, watchfully defended",1st innings,Sachin Tendulkar,35320,Dale Steyn,47492,1.1,no run,5,0,5/0,"Parnell to Sehwag, no run",,"good length first up, some cut back in, watchfully defended",0
7,8,Virender Sehwag,35263,Wayne Parnell,265564,"Parnell to Sehwag, FOUR runs short and wide and flayed with power over backward point",1st innings,Sachin Tendulkar,35320,Dale Steyn,47492,1.2,four,9,4,9/0,"Parnell to Sehwag, FOUR runs",,short and wide and flayed with power over backward point,0
8,9,Virender Sehwag,35263,Wayne Parnell,265564,"Parnell to Sehwag, no run good ball! Pitches just back of a length outside off and cuts in sharply, Sehwag stands there and flashes but is beaten by the sharp movement back in",1st innings,Sachin Tendulkar,35320,Dale Steyn,47492,1.3,no run,9,0,9/0,"Parnell to Sehwag, no run",,"good ball! Pitches just back of a length outside off and cuts in sharply, Sehwag stands there and flashes but is beaten by the sharp movement back in",0
9,9,Virender Sehwag,35263,Wayne Parnell,265564,"Parnell to Sehwag, 1 wide that's too wide, sprayed down the pads, well taken",1st innings,Sachin Tendulkar,35320,Dale Steyn,47492,1.3,wide,10,1,10/0,"Parnell to Sehwag, 1 wide",,"that's too wide, sprayed down the pads, well taken",0
