,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Matthew Wade,230193,Tillakaratne Dilshan,48472,"Dilshan to Wade, no run flat on a good length outside off, Wade lets it go",1st innings,0.1,no run,0,0,0/0,"Dilshan to Wade, no run",,"flat on a good length outside off, Wade lets it go",0
1,2,Matthew Wade,230193,Tillakaratne Dilshan,48472,"Dilshan to Wade, 2 runs fuller length on off stump, Wade drives towards cover where Tharanga fumbles",1st innings,0.2,run,2,2,2/0,"Dilshan to Wade, 2 runs",,"fuller length on off stump, Wade drives towards cover where Tharanga fumbles",0
2,3,Matthew Wade,230193,Tillakaratne Dilshan,48472,"Dilshan to Wade, no run defended on the leg side",1st innings,0.3,no run,2,0,2/0,"Dilshan to Wade, no run",,defended on the leg side,0
3,4,Matthew Wade,230193,Tillakaratne Dilshan,48472,"Dilshan to Wade, no run Wade tries to turn the ball towards leg but gets a leading edge on the off side",1st innings,0.4,no run,2,0,2/0,"Dilshan to Wade, no run",,Wade tries to turn the ball towards leg but gets a leading edge on the off side,0
4,5,Matthew Wade,230193,Tillakaratne Dilshan,48472,"Dilshan to Wade, FOUR runs shot, the length was a bit short outside off, Wade went back and punched it through the gap at point",1st innings,0.5,four,6,4,6/0,"Dilshan to Wade, FOUR runs",,"shot, the length was a bit short outside off, Wade went back and punched it through the gap at point",0
5,6,Matthew Wade,230193,Tillakaratne Dilshan,48472,"Dilshan to Wade, no run Warner strides forward and blocks",1st innings,0.6,no run,6,0,6/0,"Dilshan to Wade, no run",,Warner strides forward and blocks,0
6,7,David Warner,219889,Nuwan Kulasekara,49535,"Kulasekara to Warner, 1 run good length around off stump, Warner opens the face to play behind point and runs",1st innings,1.1,run,7,1,7/0,"Kulasekara to Warner, 1 run",,"good length around off stump, Warner opens the face to play behind point and runs",0
7,8,Matthew Wade,230193,Nuwan Kulasekara,49535,"Kulasekara to Wade, no run good length and straight, Wade moves across his crease and defends on the leg side",1st innings,1.2,no run,7,0,7/0,"Kulasekara to Wade, no run",,"good length and straight, Wade moves across his crease and defends on the leg side",0
8,9,Matthew Wade,230193,Nuwan Kulasekara,49535,"Kulasekara to Wade, 2 byes a sloppy start in the field from Sri Lanka, Sangakkara fails to collect cleanly as he dives to his right after the batsman let it go. The bounce was low, though, it didn't carry to Sanga",1st innings,1.3,bye,9,2,9/0,"Kulasekara to Wade, 2 byes",,"a sloppy start in the field from Sri Lanka, Sangakkara fails to collect cleanly as he dives to his right after the batsman let it go. The bounce was low, though, it didn't carry to Sanga",0
9,10,Matthew Wade,230193,Nuwan Kulasekara,49535,"Kulasekara to Wade, FOUR runs short and wide outside off stump, Wade uses the room to hit the ball hard through cover off the back foot",1st innings,1.4,four,13,4,13/0,"Kulasekara to Wade, FOUR runs",,"short and wide outside off stump, Wade uses the room to hit the ball hard through cover off the back foot",0
