,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Jaskaran Malhotra,430105,Nosaina Pokana,646181,"Pokana to Malhotra, no run ",1st innings,,,,,0.1,no run,0,0,0/0,"Pokana to Malhotra, no run",,,0
1,2,Jaskaran Malhotra,430105,Nosaina Pokana,646181,"Pokana to Malhotra, no run ",1st innings,,,,,0.2,no run,0,0,0/0,"Pokana to Malhotra, no run",,,0
2,3,Jaskaran Malhotra,430105,Nosaina Pokana,646181,"Pokana to Malhotra, 2 runs ",1st innings,,,,,0.3,run,2,2,2/0,"Pokana to Malhotra, 2 runs",,,0
3,4,Jaskaran Malhotra,430105,Nosaina Pokana,646181,"Pokana to Malhotra, 1 run ",1st innings,,,,,0.4,run,3,1,3/0,"Pokana to Malhotra, 1 run",,,0
4,5,Xavier Marshall,52626,Nosaina Pokana,646181,"Pokana to Marshall, no run ",1st innings,Jaskaran Malhotra,430105,,,0.5,no run,3,0,3/0,"Pokana to Marshall, no run",,,0
5,5,Xavier Marshall,52626,Nosaina Pokana,646181,"Pokana to Marshall, 1 wide ",1st innings,Jaskaran Malhotra,430105,,,0.5,wide,4,1,4/0,"Pokana to Marshall, 1 wide",,,0
6,6,Xavier Marshall,52626,Nosaina Pokana,646181,"Pokana to Marshall, no run ",1st innings,Jaskaran Malhotra,430105,,,1.0,no run,4,0,4/0,"Pokana to Marshall, no run",,,0
7,6,Jaskaran Malhotra,430105,Norman Vanua,524253,"Vanua to Malhotra, 1 wide ",1st innings,Xavier Marshall,52626,Nosaina Pokana,646181,1.0,wide,5,1,5/0,"Vanua to Malhotra, 1 wide",,,0
8,6,Jaskaran Malhotra,430105,Norman Vanua,524253,"Vanua to Malhotra, 1 no ball ",1st innings,Xavier Marshall,52626,Nosaina Pokana,646181,1.0,no ball,6,1,6/0,"Vanua to Malhotra, 1 no ball",,,0
9,7,Jaskaran Malhotra,430105,Norman Vanua,524253,"Vanua to Malhotra, no run ",1st innings,Xavier Marshall,52626,Nosaina Pokana,646181,1.1,no run,6,0,6/0,"Vanua to Malhotra, no run",,,0
10,8,Jaskaran Malhotra,430105,Norman Vanua,524253,"Vanua to Malhotra, no run ",1st innings,Xavier Marshall,52626,Nosaina Pokana,646181,1.2,no run,6,0,6/0,"Vanua to Malhotra, no run",,,0
11,9,Jaskaran Malhotra,430105,Norman Vanua,524253,"Vanua to Malhotra, OUT ",1st innings,Xavier Marshall,52626,Nosaina Pokana,646181,1.3,out,6,0,6/1,"Vanua to Malhotra, OUT",,,1
12,10,Steven Taylor,348133,Norman Vanua,524253,"Vanua to Taylor, no run ",1st innings,Xavier Marshall,52626,Nosaina Pokana,646181,1.4,no run,6,0,6/1,"Vanua to Taylor, no run",,,1
13,11,Steven Taylor,348133,Norman Vanua,524253,"Vanua to Taylor, no run ",1st innings,Xavier Marshall,52626,Nosaina Pokana,646181,1.5,no run,6,0,6/1,"Vanua to Taylor, no run",,,1
