,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Xavier Marshall,52626,Nosaina Pokana,646181,"Pokana to Marshall, no run ",1st innings,,,,,0.1,no run,0,0,0/0,"Pokana to Marshall, no run",,,0
1,2,Xavier Marshall,52626,Nosaina Pokana,646181,"Pokana to Marshall, no run ",1st innings,,,,,0.2,no run,0,0,0/0,"Pokana to Marshall, no run",,,0
2,3,Xavier Marshall,52626,Nosaina Pokana,646181,"Pokana to Marshall, 1 leg bye ",1st innings,,,,,0.3,leg bye,1,1,1/0,"Pokana to Marshall, 1 leg bye",,,0
3,4,Jaskaran Malhotra,430105,Nosaina Pokana,646181,"Pokana to Malhotra, no run ",1st innings,Xavier Marshall,52626,,,0.4,no run,1,0,1/0,"Pokana to Malhotra, no run",,,0
4,5,Jaskaran Malhotra,430105,Nosaina Pokana,646181,"Pokana to Malhotra, no run ",1st innings,Xavier Marshall,52626,,,0.5,no run,1,0,1/0,"Pokana to Malhotra, no run",,,0
5,6,Jaskaran Malhotra,430105,Nosaina Pokana,646181,"Pokana to Malhotra, no run ",1st innings,Xavier Marshall,52626,,,1.0,no run,1,0,1/0,"Pokana to Malhotra, no run",,,0
6,6,Xavier Marshall,52626,Norman Vanua,524253,"Vanua to Marshall, 1 no ball ",1st innings,Jaskaran Malhotra,430105,Nosaina Pokana,646181,1.0,no ball,2,1,2/0,"Vanua to Marshall, 1 no ball",,,0
7,7,Xavier Marshall,52626,Norman Vanua,524253,"Vanua to Marshall, 1 bye ",1st innings,Jaskaran Malhotra,430105,Nosaina Pokana,646181,1.1,bye,3,1,3/0,"Vanua to Marshall, 1 bye",,,0
8,8,Jaskaran Malhotra,430105,Norman Vanua,524253,"Vanua to Malhotra, FOUR runs ",1st innings,Xavier Marshall,52626,Nosaina Pokana,646181,1.2,four,7,4,7/0,"Vanua to Malhotra, FOUR runs",,,0
9,9,Jaskaran Malhotra,430105,Norman Vanua,524253,"Vanua to Malhotra, no run ",1st innings,Xavier Marshall,52626,Nosaina Pokana,646181,1.3,no run,7,0,7/0,"Vanua to Malhotra, no run",,,0
10,10,Jaskaran Malhotra,430105,Norman Vanua,524253,"Vanua to Malhotra, 1 run ",1st innings,Xavier Marshall,52626,Nosaina Pokana,646181,1.4,run,8,1,8/0,"Vanua to Malhotra, 1 run",,,0
11,11,Xavier Marshall,52626,Norman Vanua,524253,"Vanua to Marshall, 1 run ",1st innings,Jaskaran Malhotra,430105,Nosaina Pokana,646181,1.5,run,9,1,9/0,"Vanua to Marshall, 1 run",,,0
12,12,Jaskaran Malhotra,430105,Norman Vanua,524253,"Vanua to Malhotra, FOUR runs ",1st innings,Xavier Marshall,52626,Nosaina Pokana,646181,2.0,four,13,4,13/0,"Vanua to Malhotra, FOUR runs",,,0
13,13,Xavier Marshall,52626,Nosaina Pokana,646181,"Pokana to Marshall, no run ",1st innings,Jaskaran Malhotra,430105,Norman Vanua,524253,2.1,no run,13,0,13/0,"Pokana to Marshall, no run",,,0
14,14,Xavier Marshall,52626,Nosaina Pokana,646181,"Pokana to Marshall, no run ",1st innings,Jaskaran Malhotra,430105,Norman Vanua,524253,2.2,no run,13,0,13/0,"Pokana to Marshall, no run",,,0
15,15,Xavier Marshall,52626,Nosaina Pokana,646181,"Pokana to Marshall, no run ",1st innings,Jaskaran Malhotra,430105,Norman Vanua,524253,2.3,no run,13,0,13/0,"Pokana to Marshall, no run",,,0
16,16,Xavier Marshall,52626,Nosaina Pokana,646181,"Pokana to Marshall, 2 runs ",1st innings,Jaskaran Malhotra,430105,Norman Vanua,524253,2.4,run,15,2,15/0,"Pokana to Marshall, 2 runs",,,0
17,17,Xavier Marshall,52626,Nosaina Pokana,646181,"Pokana to Marshall, no run ",1st innings,Jaskaran Malhotra,430105,Norman Vanua,524253,2.5,no run,15,0,15/0,"Pokana to Marshall, no run",,,0
18,18,Xavier Marshall,52626,Nosaina Pokana,646181,"Pokana to Marshall, 1 run ",1st innings,Jaskaran Malhotra,430105,Norman Vanua,524253,3.0,run,16,1,16/0,"Pokana to Marshall, 1 run",,,0
19,19,Xavier Marshall,52626,Norman Vanua,524253,"Vanua to Marshall, no run ",1st innings,Jaskaran Malhotra,430105,Nosaina Pokana,646181,3.1,no run,16,0,16/0,"Vanua to Marshall, no run",,,0
20,20,Xavier Marshall,52626,Norman Vanua,524253,"Vanua to Marshall, 1 run ",1st innings,Jaskaran Malhotra,430105,Nosaina Pokana,646181,3.2,run,17,1,17/0,"Vanua to Marshall, 1 run",,,0
21,21,Jaskaran Malhotra,430105,Norman Vanua,524253,"Vanua to Malhotra, no run ",1st innings,Xavier Marshall,52626,Nosaina Pokana,646181,3.3,no run,17,0,17/0,"Vanua to Malhotra, no run",,,0
22,22,Jaskaran Malhotra,430105,Norman Vanua,524253,"Vanua to Malhotra, FOUR runs ",1st innings,Xavier Marshall,52626,Nosaina Pokana,646181,3.4,four,21,4,21/0,"Vanua to Malhotra, FOUR runs",,,0
23,23,Jaskaran Malhotra,430105,Norman Vanua,524253,"Vanua to Malhotra, no run ",1st innings,Xavier Marshall,52626,Nosaina Pokana,646181,3.5,no run,21,0,21/0,"Vanua to Malhotra, no run",,,0
24,24,Jaskaran Malhotra,430105,Norman Vanua,524253,"Vanua to Malhotra, no run ",1st innings,Xavier Marshall,52626,Nosaina Pokana,646181,4.0,no run,21,0,21/0,"Vanua to Malhotra, no run",,,0
25,25,Xavier Marshall,52626,Nosaina Pokana,646181,"Pokana to Marshall, no run ",1st innings,Jaskaran Malhotra,430105,Norman Vanua,524253,4.1,no run,21,0,21/0,"Pokana to Marshall, no run",,,0
26,26,Xavier Marshall,52626,Nosaina Pokana,646181,"Pokana to Marshall, no run ",1st innings,Jaskaran Malhotra,430105,Norman Vanua,524253,4.2,no run,21,0,21/0,"Pokana to Marshall, no run",,,0
27,27,Xavier Marshall,52626,Nosaina Pokana,646181,"Pokana to Marshall, no run ",1st innings,Jaskaran Malhotra,430105,Norman Vanua,524253,4.3,no run,21,0,21/0,"Pokana to Marshall, no run",,,0
28,28,Xavier Marshall,52626,Nosaina Pokana,646181,"Pokana to Marshall, 1 run pitched up and he lifts it up straight to mid off and DROPPED!",1st innings,Jaskaran Malhotra,430105,Norman Vanua,524253,4.4,run,22,1,22/0,"Pokana to Marshall, 1 run",,pitched up and he lifts it up straight to mid off and DROPPED!,0
