,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Devon Smith,52962,Umar Gul,43524,"Umar Gul to Smith, FOUR runs Whack! Smith sets the ball rolling in the first Quarter-final with a cracking square cut. Two slips in place and Smith spanks it past point. It was shortish and outside off and Smith loves to cut",1st innings,Chris Gayle,51880,,,0.1,four,4,4,4/0,"Umar Gul to Smith, FOUR runs",,Whack! Smith sets the ball rolling in the first Quarter-final with a cracking square cut. Two slips in place and Smith spanks it past point. It was shortish and outside off and Smith loves to cut,0
1,2,Devon Smith,52962,Umar Gul,43524,"Umar Gul to Smith, no run bowls this straighter and Smith respects the line and length by tapping it back to the bowler",1st innings,Chris Gayle,51880,,,0.2,no run,4,0,4/0,"Umar Gul to Smith, no run",,bowls this straighter and Smith respects the line and length by tapping it back to the bowler,0
2,3,Devon Smith,52962,Umar Gul,43524,"Umar Gul to Smith, no run <B>shout for lbw</b> but it  pitched outside leg. It was full in length, landed just outside leg and straightened to hit the pad in front of the leg stump.",1st innings,Chris Gayle,51880,,,0.3,no run,4,0,4/0,"Umar Gul to Smith, no run",,"<B>shout for lbw</b> but it  pitched outside leg. It was full in length, landed just outside leg and straightened to hit the pad in front of the leg stump.",0
3,4,Devon Smith,52962,Umar Gul,43524,"Umar Gul to Smith, no run lovely delivery. Just a bad ball first up but tight after that. This one straightens just outside off, Smith had a waft outside the line, he wasn't expecting the ball to straighten at all. The ball went through bat and pad gap to the keeper",1st innings,Chris Gayle,51880,,,0.4,no run,4,0,4/0,"Umar Gul to Smith, no run",,"lovely delivery. Just a bad ball first up but tight after that. This one straightens just outside off, Smith had a waft outside the line, he wasn't expecting the ball to straighten at all. The ball went through bat and pad gap to the keeper",0
4,5,Devon Smith,52962,Umar Gul,43524,"Umar Gul to Smith, no run takes this one away but Smith had his off stump covered and shouldered arms.",1st innings,Chris Gayle,51880,,,0.5,no run,4,0,4/0,"Umar Gul to Smith, no run",,takes this one away but Smith had his off stump covered and shouldered arms.,0
5,6,Devon Smith,52962,Umar Gul,43524,"Umar Gul to Smith, no run another one that straightens and whenever Gul has done that Smith has been in trouble. This one probably seams back a bit from the middle stump line and moves past the defensive prod to hit the thigh pad.",1st innings,Chris Gayle,51880,,,0.6,no run,4,0,4/0,"Umar Gul to Smith, no run",,another one that straightens and whenever Gul has done that Smith has been in trouble. This one probably seams back a bit from the middle stump line and moves past the defensive prod to hit the thigh pad.,0
6,7,Chris Gayle,51880,Mohammad Hafeez,41434,"Mohammad Hafeez to Gayle, no run from round the stumps on the off stump line, Gayle gets forward to push it to the on side. Inside edge there.",1st innings,Devon Smith,52962,Umar Gul,43524,1.1,no run,4,0,4/0,"Mohammad Hafeez to Gayle, no run",,"from round the stumps on the off stump line, Gayle gets forward to push it to the on side. Inside edge there.",0
7,8,Chris Gayle,51880,Mohammad Hafeez,41434,"Mohammad Hafeez to Gayle, no run <B>Shout for lbw</b> Pad first or bat first? It came in with the arm and Gayle was late in picking it. He just about managed to stab it to his pad",1st innings,Devon Smith,52962,Umar Gul,43524,1.2,no run,4,0,4/0,"Mohammad Hafeez to Gayle, no run",,<B>Shout for lbw</b> Pad first or bat first? It came in with the arm and Gayle was late in picking it. He just about managed to stab it to his pad,0
8,8,Chris Gayle,51880,Mohammad Hafeez,41434,"Mohammad Hafeez to Gayle, 1 wide this one slips down leg for a wide",1st innings,Devon Smith,52962,Umar Gul,43524,1.2,wide,5,1,5/0,"Mohammad Hafeez to Gayle, 1 wide",,this one slips down leg for a wide,0
9,9,Chris Gayle,51880,Mohammad Hafeez,41434,"Mohammad Hafeez to Gayle, no run on the middle, again looking for that lbw, and Gayle gets the bat in front of the pad to defend",1st innings,Devon Smith,52962,Umar Gul,43524,1.3,no run,5,0,5/0,"Mohammad Hafeez to Gayle, no run",,"on the middle, again looking for that lbw, and Gayle gets the bat in front of the pad to defend",0
10,10,Chris Gayle,51880,Mohammad Hafeez,41434,"Mohammad Hafeez to Gayle, no run around the off stump, pushed away to short midwicket",1st innings,Devon Smith,52962,Umar Gul,43524,1.4,no run,5,0,5/0,"Mohammad Hafeez to Gayle, no run",,"around the off stump, pushed away to short midwicket",0
11,11,Chris Gayle,51880,Mohammad Hafeez,41434,"Mohammad Hafeez to Gayle, FOUR runs Smack! The first ball that Hafeez flighted and Gayle pounces immediately. It was around off stump and he dragged it to wide midwicket boundary.",1st innings,Devon Smith,52962,Umar Gul,43524,1.5,four,9,4,9/0,"Mohammad Hafeez to Gayle, FOUR runs",,Smack! The first ball that Hafeez flighted and Gayle pounces immediately. It was around off stump and he dragged it to wide midwicket boundary.,0
12,12,Chris Gayle,51880,Mohammad Hafeez,41434,"Mohammad Hafeez to Gayle, no run leans well forward to defend this one to the leg side",1st innings,Devon Smith,52962,Umar Gul,43524,1.6,no run,9,0,9/0,"Mohammad Hafeez to Gayle, no run",,leans well forward to defend this one to the leg side,0
13,13,Devon Smith,52962,Umar Gul,43524,"Umar Gul to Smith, no run lands around middle and off and cuts away sharply. Smith was on the back foot and poked out at it. he didn't quite get close to it, though.",1st innings,Chris Gayle,51880,Mohammad Hafeez,41434,2.1,no run,9,0,9/0,"Umar Gul to Smith, no run",,"lands around middle and off and cuts away sharply. Smith was on the back foot and poked out at it. he didn't quite get close to it, though.",0
14,14,Devon Smith,52962,Umar Gul,43524,"Umar Gul to Smith, 1 run this one cuts across from outside leg and Smith gets back to deflect it to midwicket for a single",1st innings,Chris Gayle,51880,Mohammad Hafeez,41434,2.2,run,10,1,10/0,"Umar Gul to Smith, 1 run",,this one cuts across from outside leg and Smith gets back to deflect it to midwicket for a single,0
15,15,Chris Gayle,51880,Umar Gul,43524,"Umar Gul to Gayle, FOUR runs Walloped! The Gayle charge is on. He rushed down the track, got outside the leg in the process and smashed this length delivery on the up and over mid-off.",1st innings,Devon Smith,52962,Mohammad Hafeez,41434,2.3,four,14,4,14/0,"Umar Gul to Gayle, FOUR runs",,"Walloped! The Gayle charge is on. He rushed down the track, got outside the leg in the process and smashed this length delivery on the up and over mid-off.",0
16,16,Chris Gayle,51880,Umar Gul,43524,"Umar Gul to Gayle, no run Ah! lovely stuff from Gul who goes for the yorker on the off stump line and Gayle digs it out back down the track.",1st innings,Devon Smith,52962,Mohammad Hafeez,41434,2.4,no run,14,0,14/0,"Umar Gul to Gayle, no run",,Ah! lovely stuff from Gul who goes for the yorker on the off stump line and Gayle digs it out back down the track.,0
17,17,Chris Gayle,51880,Umar Gul,43524,"Umar Gul to Gayle, OUT Gul takes out Gayle. And he jumps in joy. It was a full length delivery around off; Gayle backed outside leg and went for his powerful lofted hit. He didn't get the elevation and the ball screamed to right of mid-off where who else but Shahid Afridi pouches it. Now then.. huge pressure on this West Indies team. How will they respond?",1st innings,Devon Smith,52962,Mohammad Hafeez,41434,2.5,out,14,0,14/1,"Umar Gul to Gayle, OUT",,Gul takes out Gayle. And he jumps in joy. It was a full length delivery around off; Gayle backed outside leg and went for his powerful lofted hit. He didn't get the elevation and the ball screamed to right of mid-off where who else but Shahid Afridi pouches it. Now then.. huge pressure on this West Indies team. How will they respond?,1
18,18,Ramnaresh Sarwan,52969,Umar Gul,43524,"Umar Gul to Sarwan, no run lovely probing delivery in the corridor outside off, Sarwan gets forward and across, covers his off stump and shoulders arms",1st innings,Devon Smith,52962,Mohammad Hafeez,41434,2.6,no run,14,0,14/1,"Umar Gul to Sarwan, no run",,"lovely probing delivery in the corridor outside off, Sarwan gets forward and across, covers his off stump and shoulders arms",1
19,19,Devon Smith,52962,Mohammad Hafeez,41434,"Mohammad Hafeez to Smith, no run gets back to push to cover",1st innings,Ramnaresh Sarwan,52969,Umar Gul,43524,3.1,no run,14,0,14/1,"Mohammad Hafeez to Smith, no run",,gets back to push to cover,1
20,20,Devon Smith,52962,Mohammad Hafeez,41434,"Mohammad Hafeez to Smith, no run gets back to try clipping this one to the leg but it rolls off the pad",1st innings,Ramnaresh Sarwan,52969,Umar Gul,43524,3.2,no run,14,0,14/1,"Mohammad Hafeez to Smith, no run",,gets back to try clipping this one to the leg but it rolls off the pad,1
21,21,Devon Smith,52962,Mohammad Hafeez,41434,"Mohammad Hafeez to Smith, no run turns away from the off stump, first sign of spin, pushed back to the bowler",1st innings,Ramnaresh Sarwan,52969,Umar Gul,43524,3.3,no run,14,0,14/1,"Mohammad Hafeez to Smith, no run",,"turns away from the off stump, first sign of spin, pushed back to the bowler",1
22,22,Devon Smith,52962,Mohammad Hafeez,41434,"Mohammad Hafeez to Smith, 1 run leans forward to push it to mid-on for a quick single",1st innings,Ramnaresh Sarwan,52969,Umar Gul,43524,3.4,run,15,1,15/1,"Mohammad Hafeez to Smith, 1 run",,leans forward to push it to mid-on for a quick single,1
23,23,Ramnaresh Sarwan,52969,Mohammad Hafeez,41434,"Mohammad Hafeez to Sarwan, no run on the leg stump, nudged to short fine-leg",1st innings,Devon Smith,52962,Umar Gul,43524,3.5,no run,15,0,15/1,"Mohammad Hafeez to Sarwan, no run",,"on the leg stump, nudged to short fine-leg",1
24,24,Ramnaresh Sarwan,52969,Mohammad Hafeez,41434,"Mohammad Hafeez to Sarwan, no run quicker, around the off stump line, defended to cover",1st innings,Devon Smith,52962,Umar Gul,43524,3.6,no run,15,0,15/1,"Mohammad Hafeez to Sarwan, no run",,"quicker, around the off stump line, defended to cover",1
25,25,Devon Smith,52962,Umar Gul,43524,"Umar Gul to Smith, 1 run short and outside of stump, Smith cuts it hard to point where there is a slight fumble. It was hit very powerfully.",1st innings,Ramnaresh Sarwan,52969,Mohammad Hafeez,41434,4.1,run,16,1,16/1,"Umar Gul to Smith, 1 run",,"short and outside of stump, Smith cuts it hard to point where there is a slight fumble. It was hit very powerfully.",1
26,26,Ramnaresh Sarwan,52969,Umar Gul,43524,"Umar Gul to Sarwan, no run in the zone outside off and Sarwan lets it go through to Akmal",1st innings,Devon Smith,52962,Mohammad Hafeez,41434,4.2,no run,16,0,16/1,"Umar Gul to Sarwan, no run",,in the zone outside off and Sarwan lets it go through to Akmal,1
27,27,Ramnaresh Sarwan,52969,Umar Gul,43524,"Umar Gul to Sarwan, no run fuller in length, probing to see if Sarwan is late in getting forward; he is but manages to push this one away to the on side of the pitch",1st innings,Devon Smith,52962,Mohammad Hafeez,41434,4.3,no run,16,0,16/1,"Umar Gul to Sarwan, no run",,"fuller in length, probing to see if Sarwan is late in getting forward; he is but manages to push this one away to the on side of the pitch",1
28,28,Ramnaresh Sarwan,52969,Umar Gul,43524,"Umar Gul to Sarwan, no run <B>Shout for a catch by Kamran</b>. It was in the zone outside off and Sarwan went for a big cut shot. Kamran screamed out. They don't get for a review. No noise as the ball went past the bat",1st innings,Devon Smith,52962,Mohammad Hafeez,41434,4.4,no run,16,0,16/1,"Umar Gul to Sarwan, no run",,<B>Shout for a catch by Kamran</b>. It was in the zone outside off and Sarwan went for a big cut shot. Kamran screamed out. They don't get for a review. No noise as the ball went past the bat,1
29,29,Ramnaresh Sarwan,52969,Umar Gul,43524,"Umar Gul to Sarwan, no run Gul continues to impress. This one lands on a good length just outside off and sort of holds its line. Sarwan shoulders arms again. Will he get on to cut back in",1st innings,Devon Smith,52962,Mohammad Hafeez,41434,4.5,no run,16,0,16/1,"Umar Gul to Sarwan, no run",,Gul continues to impress. This one lands on a good length just outside off and sort of holds its line. Sarwan shoulders arms again. Will he get on to cut back in,1
30,30,Ramnaresh Sarwan,52969,Umar Gul,43524,"Umar Gul to Sarwan, no run full in length around off stump, Sarwan mistimes his drive to mid-off",1st innings,Devon Smith,52962,Mohammad Hafeez,41434,4.6,no run,16,0,16/1,"Umar Gul to Sarwan, no run",,"full in length around off stump, Sarwan mistimes his drive to mid-off",1
31,31,Devon Smith,52962,Mohammad Hafeez,41434,"Mohammad Hafeez to Smith, OUT West Indies are wobbling here. If they don't take care, they would land in complete chaos soon. This one came in with the arm, as most Hafeez deliveries do, but West Indies are yet to figure him out. Smith was caught at the crease and he poked outside the line. Pretty clueless and the ball nailed him in front of the middle. Looked dead plumb.",1st innings,Ramnaresh Sarwan,52969,Umar Gul,43524,5.1,out,16,0,16/2,"Mohammad Hafeez to Smith, OUT",,"West Indies are wobbling here. If they don't take care, they would land in complete chaos soon. This one came in with the arm, as most Hafeez deliveries do, but West Indies are yet to figure him out. Smith was caught at the crease and he poked outside the line. Pretty clueless and the ball nailed him in front of the middle. Looked dead plumb.",2
32,32,Darren Bravo,277472,Mohammad Hafeez,41434,"Mohammad Hafeez to Bravo, no run Almost out! It was full in length on the off stump line, Bravo was caught off guard. He was shaping to get back and cut. Yeah cut! It was too full and he managed to get back in line to stab it away",1st innings,Ramnaresh Sarwan,52969,Umar Gul,43524,5.2,no run,16,0,16/2,"Mohammad Hafeez to Bravo, no run",,"Almost out! It was full in length on the off stump line, Bravo was caught off guard. He was shaping to get back and cut. Yeah cut! It was too full and he managed to get back in line to stab it away",2
33,33,Darren Bravo,277472,Mohammad Hafeez,41434,"Mohammad Hafeez to Bravo, no run leans forward to defend to the on side",1st innings,Ramnaresh Sarwan,52969,Umar Gul,43524,5.3,no run,16,0,16/2,"Mohammad Hafeez to Bravo, no run",,leans forward to defend to the on side,2
34,34,Darren Bravo,277472,Mohammad Hafeez,41434,"Mohammad Hafeez to Bravo, OUT Bravo has been given out lbw and Windies go for review. Another one of those straighter ones from Hafeez. It landed full on a length on the off stump line and drifted in towards the leg stump line. Bravo was pushing way outside the line. Again, no clue about Hafeez's strength. That would have hit the leg stump. He is gone and West Indies are in disarray now.",1st innings,Ramnaresh Sarwan,52969,Umar Gul,43524,5.4,out,16,0,16/3,"Mohammad Hafeez to Bravo, OUT",,"Bravo has been given out lbw and Windies go for review. Another one of those straighter ones from Hafeez. It landed full on a length on the off stump line and drifted in towards the leg stump line. Bravo was pushing way outside the line. Again, no clue about Hafeez's strength. That would have hit the leg stump. He is gone and West Indies are in disarray now.",3
35,35,Shivnarine Chanderpaul,51469,Mohammad Hafeez,41434,"Mohammad Hafeez to Chanderpaul, no run That's the way to play it. he gets the bat in front of the pad to defend it down the track",1st innings,Ramnaresh Sarwan,52969,Umar Gul,43524,5.5,no run,16,0,16/3,"Mohammad Hafeez to Chanderpaul, no run",,That's the way to play it. he gets the bat in front of the pad to defend it down the track,3
36,36,Shivnarine Chanderpaul,51469,Mohammad Hafeez,41434,"Mohammad Hafeez to Chanderpaul, no run turns this to Gul at short fine-leg region",1st innings,Ramnaresh Sarwan,52969,Umar Gul,43524,5.6,no run,16,0,16/3,"Mohammad Hafeez to Chanderpaul, no run",,turns this to Gul at short fine-leg region,3
37,37,Ramnaresh Sarwan,52969,Umar Gul,43524,"Umar Gul to Sarwan, no run leans forward to drive this to the off side",1st innings,Shivnarine Chanderpaul,51469,Mohammad Hafeez,41434,6.1,no run,16,0,16/3,"Umar Gul to Sarwan, no run",,leans forward to drive this to the off side,3
38,38,Ramnaresh Sarwan,52969,Umar Gul,43524,"Umar Gul to Sarwan, no run on the middle stump line, pushed out to the on side",1st innings,Shivnarine Chanderpaul,51469,Mohammad Hafeez,41434,6.2,no run,16,0,16/3,"Umar Gul to Sarwan, no run",,"on the middle stump line, pushed out to the on side",3
39,39,Ramnaresh Sarwan,52969,Umar Gul,43524,"Umar Gul to Sarwan, 1 run That old problem of Sarwan. He does get squared up when the ball straightens on the off stump line. For a top-order batsman, I am always surprised how much he gets squared up by that delivery. Edges this one to third man",1st innings,Shivnarine Chanderpaul,51469,Mohammad Hafeez,41434,6.3,run,17,1,17/3,"Umar Gul to Sarwan, 1 run",,"That old problem of Sarwan. He does get squared up when the ball straightens on the off stump line. For a top-order batsman, I am always surprised how much he gets squared up by that delivery. Edges this one to third man",3
