,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Kyle Coetzer,25446,Mohammad Naveed,533862,"Mohammad Naveed to Coetzer, 1 run ",1st innings,,,,,0.1,run,1,1,1/0,"Mohammad Naveed to Coetzer, 1 run",,,0
1,2,Michael Jones,1093091,Mohammad Naveed,533862,"Mohammad Naveed to Jones, no run ",1st innings,Kyle Coetzer,25446,,,0.2,no run,1,0,1/0,"Mohammad Naveed to Jones, no run",,,0
2,3,Michael Jones,1093091,Mohammad Naveed,533862,"Mohammad Naveed to Jones, no run ",1st innings,Kyle Coetzer,25446,,,0.3,no run,1,0,1/0,"Mohammad Naveed to Jones, no run",,,0
3,4,Michael Jones,1093091,Mohammad Naveed,533862,"Mohammad Naveed to Jones, no run ",1st innings,Kyle Coetzer,25446,,,0.4,no run,1,0,1/0,"Mohammad Naveed to Jones, no run",,,0
4,5,Michael Jones,1093091,Mohammad Naveed,533862,"Mohammad Naveed to Jones, no run ",1st innings,Kyle Coetzer,25446,,,0.5,no run,1,0,1/0,"Mohammad Naveed to Jones, no run",,,0
5,6,Michael Jones,1093091,Mohammad Naveed,533862,"Mohammad Naveed to Jones, 3 runs ",1st innings,Kyle Coetzer,25446,,,1.0,run,4,3,4/0,"Mohammad Naveed to Jones, 3 runs",,,0
6,7,Michael Jones,1093091,Zahoor Khan,384525,"Zahoor Khan to Jones, 2 runs ",1st innings,Kyle Coetzer,25446,Mohammad Naveed,533862,1.1,run,6,2,6/0,"Zahoor Khan to Jones, 2 runs",,,0
7,8,Michael Jones,1093091,Zahoor Khan,384525,"Zahoor Khan to Jones, no run ",1st innings,Kyle Coetzer,25446,Mohammad Naveed,533862,1.2,no run,6,0,6/0,"Zahoor Khan to Jones, no run",,,0
8,9,Michael Jones,1093091,Zahoor Khan,384525,"Zahoor Khan to Jones, FOUR runs ",1st innings,Kyle Coetzer,25446,Mohammad Naveed,533862,1.3,four,10,4,10/0,"Zahoor Khan to Jones, FOUR runs",,,0
9,10,Michael Jones,1093091,Zahoor Khan,384525,"Zahoor Khan to Jones, 1 run ",1st innings,Kyle Coetzer,25446,Mohammad Naveed,533862,1.4,run,11,1,11/0,"Zahoor Khan to Jones, 1 run",,,0
10,11,Kyle Coetzer,25446,Zahoor Khan,384525,"Zahoor Khan to Coetzer, 1 run ",1st innings,Michael Jones,1093091,Mohammad Naveed,533862,1.5,run,12,1,12/0,"Zahoor Khan to Coetzer, 1 run",,,0
11,12,Michael Jones,1093091,Zahoor Khan,384525,"Zahoor Khan to Jones, no run ",1st innings,Kyle Coetzer,25446,Mohammad Naveed,533862,2.0,no run,12,0,12/0,"Zahoor Khan to Jones, no run",,,0
12,13,Kyle Coetzer,25446,Mohammad Naveed,533862,"Mohammad Naveed to Coetzer, no run ",1st innings,Michael Jones,1093091,Zahoor Khan,384525,2.1,no run,12,0,12/0,"Mohammad Naveed to Coetzer, no run",,,0
13,14,Kyle Coetzer,25446,Mohammad Naveed,533862,"Mohammad Naveed to Coetzer, no run ",1st innings,Michael Jones,1093091,Zahoor Khan,384525,2.2,no run,12,0,12/0,"Mohammad Naveed to Coetzer, no run",,,0
14,15,Kyle Coetzer,25446,Mohammad Naveed,533862,"Mohammad Naveed to Coetzer, no run ",1st innings,Michael Jones,1093091,Zahoor Khan,384525,2.3,no run,12,0,12/0,"Mohammad Naveed to Coetzer, no run",,,0
15,16,Kyle Coetzer,25446,Mohammad Naveed,533862,"Mohammad Naveed to Coetzer, no run ",1st innings,Michael Jones,1093091,Zahoor Khan,384525,2.4,no run,12,0,12/0,"Mohammad Naveed to Coetzer, no run",,,0
16,17,Kyle Coetzer,25446,Mohammad Naveed,533862,"Mohammad Naveed to Coetzer, FOUR runs ",1st innings,Michael Jones,1093091,Zahoor Khan,384525,2.5,four,16,4,16/0,"Mohammad Naveed to Coetzer, FOUR runs",,,0
17,18,Kyle Coetzer,25446,Mohammad Naveed,533862,"Mohammad Naveed to Coetzer, no run ",1st innings,Michael Jones,1093091,Zahoor Khan,384525,3.0,no run,16,0,16/0,"Mohammad Naveed to Coetzer, no run",,,0
18,19,Michael Jones,1093091,Zahoor Khan,384525,"Zahoor Khan to Jones, no run ",1st innings,Kyle Coetzer,25446,Mohammad Naveed,533862,3.1,no run,16,0,16/0,"Zahoor Khan to Jones, no run",,,0
19,20,Michael Jones,1093091,Zahoor Khan,384525,"Zahoor Khan to Jones, 1 run ",1st innings,Kyle Coetzer,25446,Mohammad Naveed,533862,3.2,run,17,1,17/0,"Zahoor Khan to Jones, 1 run",,,0
20,21,Kyle Coetzer,25446,Zahoor Khan,384525,"Zahoor Khan to Coetzer, FOUR runs ",1st innings,Michael Jones,1093091,Mohammad Naveed,533862,3.3,four,21,4,21/0,"Zahoor Khan to Coetzer, FOUR runs",,,0
21,22,Kyle Coetzer,25446,Zahoor Khan,384525,"Zahoor Khan to Coetzer, FOUR runs ",1st innings,Michael Jones,1093091,Mohammad Naveed,533862,3.4,four,25,4,25/0,"Zahoor Khan to Coetzer, FOUR runs",,,0
22,23,Kyle Coetzer,25446,Zahoor Khan,384525,"Zahoor Khan to Coetzer, no run ",1st innings,Michael Jones,1093091,Mohammad Naveed,533862,3.5,no run,25,0,25/0,"Zahoor Khan to Coetzer, no run",,,0
23,24,Kyle Coetzer,25446,Zahoor Khan,384525,"Zahoor Khan to Coetzer, FOUR runs ",1st innings,Michael Jones,1093091,Mohammad Naveed,533862,4.0,four,29,4,29/0,"Zahoor Khan to Coetzer, FOUR runs",,,0
24,25,Michael Jones,1093091,Mohammad Naveed,533862,"Mohammad Naveed to Jones, no run ",1st innings,Kyle Coetzer,25446,Zahoor Khan,384525,4.1,no run,29,0,29/0,"Mohammad Naveed to Jones, no run",,,0
25,26,Michael Jones,1093091,Mohammad Naveed,533862,"Mohammad Naveed to Jones, 1 run ",1st innings,Kyle Coetzer,25446,Zahoor Khan,384525,4.2,run,30,1,30/0,"Mohammad Naveed to Jones, 1 run",,,0
26,27,Kyle Coetzer,25446,Mohammad Naveed,533862,"Mohammad Naveed to Coetzer, no run ",1st innings,Michael Jones,1093091,Zahoor Khan,384525,4.3,no run,30,0,30/0,"Mohammad Naveed to Coetzer, no run",,,0
27,28,Kyle Coetzer,25446,Mohammad Naveed,533862,"Mohammad Naveed to Coetzer, no run ",1st innings,Michael Jones,1093091,Zahoor Khan,384525,4.4,no run,30,0,30/0,"Mohammad Naveed to Coetzer, no run",,,0
