,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Hashim Amla,43906,Josh Hazlewood,288284,"Hazlewood to Amla, no run back of a length on off stump, Hash is able to blunt it at his feet",1st innings,Quinton de Kock,379143,,,0.1,no run,0,0,0/0,"Hazlewood to Amla, no run",,"back of a length on off stump, Hash is able to blunt it at his feet",0
1,2,Hashim Amla,43906,Josh Hazlewood,288284,"Hazlewood to Amla, no run howzzat? the shortish delivery jerks back at Amla, who was looking to back his hands and bat away. But the ball jumps off his arm guard and elbow over to the second slip. Australia do well not to review",1st innings,Quinton de Kock,379143,,,0.2,no run,0,0,0/0,"Hazlewood to Amla, no run",,"howzzat? the shortish delivery jerks back at Amla, who was looking to back his hands and bat away. But the ball jumps off his arm guard and elbow over to the second slip. Australia do well not to review",0
2,3,Hashim Amla,43906,Josh Hazlewood,288284,"Hazlewood to Amla, no run back of a length on off stump, defended stoutly",1st innings,Quinton de Kock,379143,,,0.3,no run,0,0,0/0,"Hazlewood to Amla, no run",,"back of a length on off stump, defended stoutly",0
3,4,Hashim Amla,43906,Josh Hazlewood,288284,"Hazlewood to Amla, FOUR runs Amla relishes the sight of a fuller ball, and it seems quite happy to see Amla too judging by the amount of width on it. Hit through the line, without too much footwork, and yet it races away past mid-off's left",1st innings,Quinton de Kock,379143,,,0.4,four,4,4,4/0,"Hazlewood to Amla, FOUR runs",,"Amla relishes the sight of a fuller ball, and it seems quite happy to see Amla too judging by the amount of width on it. Hit through the line, without too much footwork, and yet it races away past mid-off's left",0
4,5,Hashim Amla,43906,Josh Hazlewood,288284,"Hazlewood to Amla, no run good length ball outside off, allowed through to the keeper",1st innings,Quinton de Kock,379143,,,0.5,no run,4,0,4/0,"Hazlewood to Amla, no run",,"good length ball outside off, allowed through to the keeper",0
5,6,Hashim Amla,43906,Josh Hazlewood,288284,"Hazlewood to Amla, 2 runs not there! Can't bowl full and straight to Amla who pulls out those sublime wrists and sends the ball scuttling away through midwicket",1st innings,Quinton de Kock,379143,,,0.6,run,6,2,6/0,"Hazlewood to Amla, 2 runs",,not there! Can't bowl full and straight to Amla who pulls out those sublime wrists and sends the ball scuttling away through midwicket,0
6,7,Quinton de Kock,379143,Mitchell Starc,311592,"Starc to de Kock, FOUR runs beaut! This was at 143 kph from Starc and de Kock was nowhewre near ready for it. Suddenly realises a yorker is threatening his off stump and just about manages an inside edge to the fine leg boundary. Verrrry lucky",1st innings,Hashim Amla,43906,Josh Hazlewood,288284,1.1,four,10,4,10/0,"Starc to de Kock, FOUR runs",,beaut! This was at 143 kph from Starc and de Kock was nowhewre near ready for it. Suddenly realises a yorker is threatening his off stump and just about manages an inside edge to the fine leg boundary. Verrrry lucky,0
7,8,Quinton de Kock,379143,Mitchell Starc,311592,"Starc to de Kock, no run good length ball on off stump, carefully defended",1st innings,Hashim Amla,43906,Josh Hazlewood,288284,1.2,no run,10,0,10/0,"Starc to de Kock, no run",,"good length ball on off stump, carefully defended",0
8,9,Quinton de Kock,379143,Mitchell Starc,311592,"Starc to de Kock, no run fuller and drew him to play away from the body as de Kock tries to push into the covers. Closes the face as he checks his stroke",1st innings,Hashim Amla,43906,Josh Hazlewood,288284,1.3,no run,10,0,10/0,"Starc to de Kock, no run",,fuller and drew him to play away from the body as de Kock tries to push into the covers. Closes the face as he checks his stroke,0
9,10,Quinton de Kock,379143,Mitchell Starc,311592,"Starc to de Kock, no run another inside edge as Starc manages a bit of awayswing at 144 kph. De Kock provides gap between bat and pad as he looks to drive on the up. Should get that front foot across a bit more if he wants to time that shot",1st innings,Hashim Amla,43906,Josh Hazlewood,288284,1.4,no run,10,0,10/0,"Starc to de Kock, no run",,another inside edge as Starc manages a bit of awayswing at 144 kph. De Kock provides gap between bat and pad as he looks to drive on the up. Should get that front foot across a bit more if he wants to time that shot,0
