,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Rohit Sharma,34102,Sheldon Cottrell,495551,"Cottrell to Sharma, no run <b>beat him</b>. Rohit is a little stuck in the crease and he reaches out with his hands, the ball hits the deck and moves away and leaves the outside edge behind",1st innings,0.1,no run,0,0,0/0,"Cottrell to Sharma, no run",,"<b>beat him</b>. Rohit is a little stuck in the crease and he reaches out with his hands, the ball hits the deck and moves away and leaves the outside edge behind",0
1,1,Rohit Sharma,34102,Sheldon Cottrell,495551,"Cottrell to Sharma, 1 wide continues with the angle across the right-hander, Rohit does better and just leaves now",1st innings,0.1,wide,1,1,1/0,"Cottrell to Sharma, 1 wide",,"continues with the angle across the right-hander, Rohit does better and just leaves now",0
2,2,Rohit Sharma,34102,Sheldon Cottrell,495551,"Cottrell to Sharma, no run <b>swings into the right-hander</b> and Rohit does well, not committing that front foot forward, allowing himself the best chance to reach the ball and flick to midwicket",1st innings,0.2,no run,1,0,1/0,"Cottrell to Sharma, no run",,"<b>swings into the right-hander</b> and Rohit does well, not committing that front foot forward, allowing himself the best chance to reach the ball and flick to midwicket",0
3,3,Rohit Sharma,34102,Sheldon Cottrell,495551,"Cottrell to Sharma, no run full and outside off, with a hint of inswing again, Rohit steps forward and blocks",1st innings,0.3,no run,1,0,1/0,"Cottrell to Sharma, no run",,"full and outside off, with a hint of inswing again, Rohit steps forward and blocks",0
4,4,Rohit Sharma,34102,Sheldon Cottrell,495551,"Cottrell to Sharma, no run back of a length on off stump, Rohit guides it to point",1st innings,0.4,no run,1,0,1/0,"Cottrell to Sharma, no run",,"back of a length on off stump, Rohit guides it to point",0
5,5,Rohit Sharma,34102,Sheldon Cottrell,495551,"Cottrell to Sharma, 2 runs punches it through the covers. Rohit stands tall against a short ball that gives him the room to free the arms and he picks the gap to the right of Lewis",1st innings,0.5,run,3,2,3/0,"Cottrell to Sharma, 2 runs",,punches it through the covers. Rohit stands tall against a short ball that gives him the room to free the arms and he picks the gap to the right of Lewis,0
6,6,Rohit Sharma,34102,Sheldon Cottrell,495551,"Cottrell to Sharma, no run digs it in again, and though the ball is still outside off, it comes up towards his chest and Rohit has to be a lot more circumspect",1st innings,0.6,no run,3,0,3/0,"Cottrell to Sharma, no run",,"digs it in again, and though the ball is still outside off, it comes up towards his chest and Rohit has to be a lot more circumspect",0
7,7,KL Rahul,422108,Jason Holder,391485,"Holder to Rahul, 1 run chops the back of a length ball outside off to third man",1st innings,1.1,run,4,1,4/0,"Holder to Rahul, 1 run",,chops the back of a length ball outside off to third man,0
8,8,Rohit Sharma,34102,Jason Holder,391485,"Holder to Sharma, 1 run <b>rises on the batsman</b> and Rohit has to sway back to keep control of his glide to third man. Excellent bowling from Holder, using all his height to get help off this hard pitch",1st innings,1.2,run,5,1,5/0,"Holder to Sharma, 1 run",,"<b>rises on the batsman</b> and Rohit has to sway back to keep control of his glide to third man. Excellent bowling from Holder, using all his height to get help off this hard pitch",0
9,9,KL Rahul,422108,Jason Holder,391485,"Holder to Rahul, no run he's displeased after missing out a straight forward flick off his pads. Rare blip in line from Holder. Rare blip from finding an easy boundary for Rahul",1st innings,1.3,no run,5,0,5/0,"Holder to Rahul, no run",,he's displeased after missing out a straight forward flick off his pads. Rare blip in line from Holder. Rare blip from finding an easy boundary for Rahul,0
10,10,KL Rahul,422108,Jason Holder,391485,"Holder to Rahul, 1 run wait, wait, wait someone says, but Rahul has placed this dab well enough to the right of point to collect the single. He even points it out while he keeps running across",1st innings,1.4,run,6,1,6/0,"Holder to Rahul, 1 run",,"wait, wait, wait someone says, but Rahul has placed this dab well enough to the right of point to collect the single. He even points it out while he keeps running across",0
11,11,Rohit Sharma,34102,Jason Holder,391485,"Holder to Sharma, 1 leg bye pitches it up full, but Rohit doesn't seem to expect it at that length, he's slow on the flick. The ball takes the pad and goes to square leg.",1st innings,1.5,leg bye,7,1,7/0,"Holder to Sharma, 1 leg bye",,"pitches it up full, but Rohit doesn't seem to expect it at that length, he's slow on the flick. The ball takes the pad and goes to square leg.",0
12,12,KL Rahul,422108,Jason Holder,391485,"Holder to Rahul, no run lets a back of a length ball outside off go through",1st innings,1.6,no run,7,0,7/0,"Holder to Rahul, no run",,lets a back of a length ball outside off go through,0
13,13,Rohit Sharma,34102,Sheldon Cottrell,495551,"Cottrell to Sharma, FOUR runs <b>pulls it away</B>. He's very good with that shot, starting from picking up the length sooooo early. The swivel is almost immediate. He knows fine leg is inside the circle. So he just helps it over the guy",1st innings,2.1,four,11,4,11/0,"Cottrell to Sharma, FOUR runs",,"<b>pulls it away</B>. He's very good with that shot, starting from picking up the length sooooo early. The swivel is almost immediate. He knows fine leg is inside the circle. So he just helps it over the guy",0
