,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Martin Guptill,226492,Zaheer Khan,30102,"Khan to Guptill, no run swing right away, Guptill flicks it off the pads to square leg",1st innings,Brendon McCullum,37737,,,0.1,no run,0,0,0/0,"Khan to Guptill, no run",,"swing right away, Guptill flicks it off the pads to square leg",0
1,1,Martin Guptill,226492,Zaheer Khan,30102,"Khan to Guptill, 1 wide swings down the leg side, called a wide",1st innings,Brendon McCullum,37737,,,0.1,wide,1,1,1/0,"Khan to Guptill, 1 wide",,"swings down the leg side, called a wide",0
2,2,Martin Guptill,226492,Zaheer Khan,30102,"Khan to Guptill, no run more swing, Guptill plays around his front leg, driving it to mid-on",1st innings,Brendon McCullum,37737,,,0.2,no run,1,0,1/0,"Khan to Guptill, no run",,"more swing, Guptill plays around his front leg, driving it to mid-on",0
3,3,Martin Guptill,226492,Zaheer Khan,30102,"Khan to Guptill, 1 run clipped away off the pads, gets a single wide of square leg",1st innings,Brendon McCullum,37737,,,0.3,run,2,1,2/0,"Khan to Guptill, 1 run",,"clipped away off the pads, gets a single wide of square leg",0
4,4,Brendon McCullum,37737,Zaheer Khan,30102,"Khan to BB McCullum, no run gets right behind this angled delivery and defends",1st innings,Martin Guptill,226492,,,0.4,no run,2,0,2/0,"Khan to BB McCullum, no run",,gets right behind this angled delivery and defends,0
5,4,Brendon McCullum,37737,Zaheer Khan,30102,"Khan to BB McCullum, 5 wides too much wing down the leg side for a diving Parthiv Patel",1st innings,Martin Guptill,226492,,,0.4,wide,7,5,7/0,"Khan to BB McCullum, 5 wides",,too much wing down the leg side for a diving Parthiv Patel,0
6,5,Brendon McCullum,37737,Zaheer Khan,30102,"Khan to BB McCullum, no run moves a long way across, Zaheer gets the swing, and an inside edge perhaps saves him",1st innings,Martin Guptill,226492,,,0.5,no run,7,0,7/0,"Khan to BB McCullum, no run",,"moves a long way across, Zaheer gets the swing, and an inside edge perhaps saves him",0
7,6,Brendon McCullum,37737,Zaheer Khan,30102,"Khan to BB McCullum, no run angled across him, left alone",1st innings,Martin Guptill,226492,,,0.6,no run,7,0,7/0,"Khan to BB McCullum, no run",,"angled across him, left alone",0
8,6,Martin Guptill,226492,Praveen Kumar,30732,"Kumar to Guptill, 1 wide starts off with a big wide down the leg side. looking for too much outswing perhaps",1st innings,Brendon McCullum,37737,Zaheer Khan,30102,1.0,wide,8,1,8/0,"Kumar to Guptill, 1 wide",,starts off with a big wide down the leg side. looking for too much outswing perhaps,0
9,7,Martin Guptill,226492,Praveen Kumar,30732,"Kumar to Guptill, FOUR runs in swinger this time, too straight, and Guptill clips it away nicely through midwicket",1st innings,Brendon McCullum,37737,Zaheer Khan,30102,1.1,four,12,4,12/0,"Kumar to Guptill, FOUR runs",,"in swinger this time, too straight, and Guptill clips it away nicely through midwicket",0
10,8,Martin Guptill,226492,Praveen Kumar,30732,"Kumar to Guptill, FOUR runs poor start from Praveen, but credit to Guptill for latching into those opportunities. PL tries the outswinger this time, but he starts too straight again, and Guptill directs it wide of midwicket again",1st innings,Brendon McCullum,37737,Zaheer Khan,30102,1.2,four,16,4,16/0,"Kumar to Guptill, FOUR runs",,"poor start from Praveen, but credit to Guptill for latching into those opportunities. PL tries the outswinger this time, but he starts too straight again, and Guptill directs it wide of midwicket again",0
11,9,Martin Guptill,226492,Praveen Kumar,30732,"Kumar to Guptill, no run better line, around off, defended back to him",1st innings,Brendon McCullum,37737,Zaheer Khan,30102,1.3,no run,16,0,16/0,"Kumar to Guptill, no run",,"better line, around off, defended back to him",0
12,10,Martin Guptill,226492,Praveen Kumar,30732,"Kumar to Guptill, 1 run stays around off again, gets a thick inside edge that evades the stumps",1st innings,Brendon McCullum,37737,Zaheer Khan,30102,1.4,run,17,1,17/0,"Kumar to Guptill, 1 run",,"stays around off again, gets a thick inside edge that evades the stumps",0
