,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Stephan Myburgh,233712,Mirwais Ashraf,387420,"Mirwais Ashraf to Myburgh, FOUR runs ",1st innings,,,,,0.1,four,4,4,4/0,"Mirwais Ashraf to Myburgh, FOUR runs",,,0
1,2,Stephan Myburgh,233712,Mirwais Ashraf,387420,"Mirwais Ashraf to Myburgh, no run ",1st innings,,,,,0.2,no run,4,0,4/0,"Mirwais Ashraf to Myburgh, no run",,,0
2,3,Stephan Myburgh,233712,Mirwais Ashraf,387420,"Mirwais Ashraf to Myburgh, no run ",1st innings,,,,,0.3,no run,4,0,4/0,"Mirwais Ashraf to Myburgh, no run",,,0
3,4,Stephan Myburgh,233712,Mirwais Ashraf,387420,"Mirwais Ashraf to Myburgh, no run ",1st innings,,,,,0.4,no run,4,0,4/0,"Mirwais Ashraf to Myburgh, no run",,,0
4,5,Stephan Myburgh,233712,Mirwais Ashraf,387420,"Mirwais Ashraf to Myburgh, no run ",1st innings,,,,,0.5,no run,4,0,4/0,"Mirwais Ashraf to Myburgh, no run",,,0
5,6,Stephan Myburgh,233712,Mirwais Ashraf,387420,"Mirwais Ashraf to Myburgh, no run ",1st innings,Michael Swart,308794,,,1.0,no run,4,0,4/0,"Mirwais Ashraf to Myburgh, no run",,,0
6,7,Michael Swart,308794,Izatullah Dawlatzai,402247,"Izatullah Dawlatzai to Swart, no run ",1st innings,Stephan Myburgh,233712,Mirwais Ashraf,387420,1.1,no run,4,0,4/0,"Izatullah Dawlatzai to Swart, no run",,,0
7,8,Michael Swart,308794,Izatullah Dawlatzai,402247,"Izatullah Dawlatzai to Swart, no run ",1st innings,Stephan Myburgh,233712,Mirwais Ashraf,387420,1.2,no run,4,0,4/0,"Izatullah Dawlatzai to Swart, no run",,,0
8,9,Michael Swart,308794,Izatullah Dawlatzai,402247,"Izatullah Dawlatzai to Swart, no run ",1st innings,Stephan Myburgh,233712,Mirwais Ashraf,387420,1.3,no run,4,0,4/0,"Izatullah Dawlatzai to Swart, no run",,,0
9,10,Michael Swart,308794,Izatullah Dawlatzai,402247,"Izatullah Dawlatzai to Swart, no run ",1st innings,Stephan Myburgh,233712,Mirwais Ashraf,387420,1.4,no run,4,0,4/0,"Izatullah Dawlatzai to Swart, no run",,,0
10,11,Michael Swart,308794,Izatullah Dawlatzai,402247,"Izatullah Dawlatzai to Swart, no run ",1st innings,Stephan Myburgh,233712,Mirwais Ashraf,387420,1.5,no run,4,0,4/0,"Izatullah Dawlatzai to Swart, no run",,,0
11,12,Michael Swart,308794,Izatullah Dawlatzai,402247,"Izatullah Dawlatzai to Swart, no run ",1st innings,Stephan Myburgh,233712,Mirwais Ashraf,387420,2.0,no run,4,0,4/0,"Izatullah Dawlatzai to Swart, no run",,,0
12,13,Stephan Myburgh,233712,Mirwais Ashraf,387420,"Mirwais Ashraf to Myburgh, 1 run ",1st innings,Michael Swart,308794,Izatullah Dawlatzai,402247,2.1,run,5,1,5/0,"Mirwais Ashraf to Myburgh, 1 run",,,0
