,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Amjad Ali,39745,Dawlat Zadran,516561,"Dawlat Zadran to Amjad Ali, FOUR runs ",1st innings,0.1,four,4,4,4/0,"Dawlat Zadran to Amjad Ali, FOUR runs",,,0
1,2,Amjad Ali,39745,Dawlat Zadran,516561,"Dawlat Zadran to Amjad Ali, no run ",1st innings,0.2,no run,4,0,4/0,"Dawlat Zadran to Amjad Ali, no run",,,0
2,3,Amjad Ali,39745,Dawlat Zadran,516561,"Dawlat Zadran to Amjad Ali, 1 leg bye ",1st innings,0.3,leg bye,5,1,5/0,"Dawlat Zadran to Amjad Ali, 1 leg bye",,,0
3,4,Andri Berenger,384817,Dawlat Zadran,516561,"Dawlat Zadran to Berenger, no run ",1st innings,0.4,no run,5,0,5/0,"Dawlat Zadran to Berenger, no run",,,0
4,5,Andri Berenger,384817,Dawlat Zadran,516561,"Dawlat Zadran to Berenger, no run ",1st innings,0.5,no run,5,0,5/0,"Dawlat Zadran to Berenger, no run",,,0
5,6,Andri Berenger,384817,Dawlat Zadran,516561,"Dawlat Zadran to Berenger, no run ",1st innings,1.0,no run,5,0,5/0,"Dawlat Zadran to Berenger, no run",,,0
6,7,Amjad Ali,39745,,,"? to Amjad Ali, FOUR runs ",1st innings,1.1,four,9,4,9/0,"? to Amjad Ali, FOUR runs",,,0
7,8,Amjad Ali,39745,,,"? to Amjad Ali, no run ",1st innings,1.2,no run,9,0,9/0,"? to Amjad Ali, no run",,,0
8,8,Amjad Ali,39745,,,"? to Amjad Ali, 1 no ball ",1st innings,1.2,no ball,10,1,10/0,"? to Amjad Ali, 1 no ball",,,0
9,9,Amjad Ali,39745,,,"? to Amjad Ali, FOUR runs ",1st innings,1.3,four,14,4,14/0,"? to Amjad Ali, FOUR runs",,,0
10,10,Amjad Ali,39745,,,"? to Amjad Ali, no run ",1st innings,1.4,no run,14,0,14/0,"? to Amjad Ali, no run",,,0
11,11,Amjad Ali,39745,,,"? to Amjad Ali, FOUR runs ",1st innings,1.5,four,18,4,18/0,"? to Amjad Ali, FOUR runs",,,0
12,12,Amjad Ali,39745,,,"? to Amjad Ali, no run ",1st innings,2.0,no run,18,0,18/0,"? to Amjad Ali, no run",,,0
13,13,Andri Berenger,384817,Dawlat Zadran,516561,"Dawlat Zadran to Berenger, no run ",1st innings,2.1,no run,18,0,18/0,"Dawlat Zadran to Berenger, no run",,,0
14,14,Andri Berenger,384817,Dawlat Zadran,516561,"Dawlat Zadran to Berenger, FOUR runs ",1st innings,2.2,four,22,4,22/0,"Dawlat Zadran to Berenger, FOUR runs",,,0
15,15,Andri Berenger,384817,Dawlat Zadran,516561,"Dawlat Zadran to Berenger, no run ",1st innings,2.3,no run,22,0,22/0,"Dawlat Zadran to Berenger, no run",,,0
16,16,Andri Berenger,384817,Dawlat Zadran,516561,"Dawlat Zadran to Berenger, no run ",1st innings,2.4,no run,22,0,22/0,"Dawlat Zadran to Berenger, no run",,,0
