,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Tony Ura,302845,Alasdair Evans,399259,"Evans to Ura, 3 runs full delivery, onto the frontfoot and drives it past the bowler for three runs",1st innings,,,,,0.1,run,3,3,3/0,"Evans to Ura, 3 runs",,"full delivery, onto the frontfoot and drives it past the bowler for three runs",0
1,2,Kiplin Doriga,646173,Alasdair Evans,399259,"Evans to Doriga, no run onto the backfoot and does a defense",1st innings,Tony Ura,302845,,,0.2,no run,3,0,3/0,"Evans to Doriga, no run",,onto the backfoot and does a defense,0
2,3,Kiplin Doriga,646173,Alasdair Evans,399259,"Evans to Doriga, no run outside off and lets it through to the keeper",1st innings,Tony Ura,302845,,,0.3,no run,3,0,3/0,"Evans to Doriga, no run",,outside off and lets it through to the keeper,0
3,4,Kiplin Doriga,646173,Alasdair Evans,399259,"Evans to Doriga, no run outside off again and lets it through to the keeper",1st innings,Tony Ura,302845,,,0.4,no run,3,0,3/0,"Evans to Doriga, no run",,outside off again and lets it through to the keeper,0
4,5,Kiplin Doriga,646173,Alasdair Evans,399259,"Evans to Doriga, no run onto the frontfoot and does a defense",1st innings,Tony Ura,302845,,,0.5,no run,3,0,3/0,"Evans to Doriga, no run",,onto the frontfoot and does a defense,0
5,6,Kiplin Doriga,646173,Alasdair Evans,399259,"Evans to Doriga, no run outside off and left alone once again",1st innings,Tony Ura,302845,,,1.0,no run,3,0,3/0,"Evans to Doriga, no run",,outside off and left alone once again,0
6,7,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, no run outside off, goes for a drive but gets beaten and almost edged it",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,1.1,no run,3,0,3/0,"Sharif to Ura, no run",,"outside off, goes for a drive but gets beaten and almost edged it",0
7,8,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, no run outside off, lets it through to the keeper",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,1.2,no run,3,0,3/0,"Sharif to Ura, no run",,"outside off, lets it through to the keeper",0
8,9,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, no run onto the frontfoot and drives it to cover fielder",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,1.3,no run,3,0,3/0,"Sharif to Ura, no run",,onto the frontfoot and drives it to cover fielder,0
9,10,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, no run onto the backfoot and does a defense",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,1.4,no run,3,0,3/0,"Sharif to Ura, no run",,onto the backfoot and does a defense,0
10,11,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, no run onto the frontfoot and does a defense ",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,1.5,no run,3,0,3/0,"Sharif to Ura, no run",,onto the frontfoot and does a defense ,0
11,12,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, no run outside off goes for a drive but beaten again ",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,2.0,no run,3,0,3/0,"Sharif to Ura, no run",,outside off goes for a drive but beaten again ,0
12,13,Kiplin Doriga,646173,Alasdair Evans,399259,"Evans to Doriga, no run outside off, lets it through to the keeper",1st innings,Tony Ura,302845,Safyaan Sharif,414970,2.1,no run,3,0,3/0,"Evans to Doriga, no run",,"outside off, lets it through to the keeper",0
13,14,Kiplin Doriga,646173,Alasdair Evans,399259,"Evans to Doriga, no run onto the frontfoot and does a defense",1st innings,Tony Ura,302845,Safyaan Sharif,414970,2.2,no run,3,0,3/0,"Evans to Doriga, no run",,onto the frontfoot and does a defense,0
14,15,Kiplin Doriga,646173,Alasdair Evans,399259,"Evans to Doriga, no run onto the backfoot and blocks it",1st innings,Tony Ura,302845,Safyaan Sharif,414970,2.3,no run,3,0,3/0,"Evans to Doriga, no run",,onto the backfoot and blocks it,0
15,16,Kiplin Doriga,646173,Alasdair Evans,399259,"Evans to Doriga, 1 run outside off, guides it down to thirdman for a run",1st innings,Tony Ura,302845,Safyaan Sharif,414970,2.4,run,4,1,4/0,"Evans to Doriga, 1 run",,"outside off, guides it down to thirdman for a run",0
16,17,Tony Ura,302845,Alasdair Evans,399259,"Evans to Ura, no run onto the backfoot and lets it go ti the keeper",1st innings,Kiplin Doriga,646173,Safyaan Sharif,414970,2.5,no run,4,0,4/0,"Evans to Ura, no run",,onto the backfoot and lets it go ti the keeper,0
17,18,Tony Ura,302845,Alasdair Evans,399259,"Evans to Ura, 2 runs full and straight on middle, driven past the bowler for a couple",1st innings,Kiplin Doriga,646173,Safyaan Sharif,414970,3.0,run,6,2,6/0,"Evans to Ura, 2 runs",,"full and straight on middle, driven past the bowler for a couple",0
18,19,Kiplin Doriga,646173,Safyaan Sharif,414970,"Sharif to Doriga, no run outside off good length, lets it through to the keeper, they have a plan today and are following it",1st innings,Tony Ura,302845,Alasdair Evans,399259,3.1,no run,6,0,6/0,"Sharif to Doriga, no run",,"outside off good length, lets it through to the keeper, they have a plan today and are following it",0
19,20,Kiplin Doriga,646173,Safyaan Sharif,414970,"Sharif to Doriga, no run good length outside off, looks to drive but beaten",1st innings,Tony Ura,302845,Alasdair Evans,399259,3.2,no run,6,0,6/0,"Sharif to Doriga, no run",,"good length outside off, looks to drive but beaten",0
20,21,Kiplin Doriga,646173,Safyaan Sharif,414970,"Sharif to Doriga, no run onto the frontfoot and does a defense",1st innings,Tony Ura,302845,Alasdair Evans,399259,3.3,no run,6,0,6/0,"Sharif to Doriga, no run",,onto the frontfoot and does a defense,0
21,22,Kiplin Doriga,646173,Safyaan Sharif,414970,"Sharif to Doriga, no run outside off, onto the backfoot and pushes it to the point fielder",1st innings,Tony Ura,302845,Alasdair Evans,399259,3.4,no run,6,0,6/0,"Sharif to Doriga, no run",,"outside off, onto the backfoot and pushes it to the point fielder",0
22,23,Kiplin Doriga,646173,Safyaan Sharif,414970,"Sharif to Doriga, no run good length on middle, onto the backfoot and blocks it",1st innings,Tony Ura,302845,Alasdair Evans,399259,3.5,no run,6,0,6/0,"Sharif to Doriga, no run",,"good length on middle, onto the backfoot and blocks it",0
23,24,Kiplin Doriga,646173,Safyaan Sharif,414970,"Sharif to Doriga, no run outside off, goes for a push towards cover but beaten and just goes past the top of off-stump",1st innings,Tony Ura,302845,Alasdair Evans,399259,4.0,no run,6,0,6/0,"Sharif to Doriga, no run",,"outside off, goes for a push towards cover but beaten and just goes past the top of off-stump",0
24,25,Tony Ura,302845,Alasdair Evans,399259,"Evans to Ura, no run outside off, onto the backfoot nicely and pushes it to the cover fielder ",1st innings,Kiplin Doriga,646173,Safyaan Sharif,414970,4.1,no run,6,0,6/0,"Evans to Ura, no run",,"outside off, onto the backfoot nicely and pushes it to the cover fielder ",0
25,26,Tony Ura,302845,Alasdair Evans,399259,"Evans to Ura, no run onto the pads, nudges it but to the short square leg fielder",1st innings,Kiplin Doriga,646173,Safyaan Sharif,414970,4.2,no run,6,0,6/0,"Evans to Ura, no run",,"onto the pads, nudges it but to the short square leg fielder",0
26,27,Tony Ura,302845,Alasdair Evans,399259,"Evans to Ura, no run onto the backfoot and pushes it back to the bowler",1st innings,Kiplin Doriga,646173,Safyaan Sharif,414970,4.3,no run,6,0,6/0,"Evans to Ura, no run",,onto the backfoot and pushes it back to the bowler,0
27,28,Tony Ura,302845,Alasdair Evans,399259,"Evans to Ura, 1 run onto the backfoot and pushes it between mid-on and short square leg for a run",1st innings,Kiplin Doriga,646173,Safyaan Sharif,414970,4.4,run,7,1,7/0,"Evans to Ura, 1 run",,onto the backfoot and pushes it between mid-on and short square leg for a run,0
28,29,Kiplin Doriga,646173,Alasdair Evans,399259,"Evans to Doriga, no run onto the frontfoot and does a defense into covers ",1st innings,Tony Ura,302845,Safyaan Sharif,414970,4.5,no run,7,0,7/0,"Evans to Doriga, no run",,onto the frontfoot and does a defense into covers ,0
29,30,Kiplin Doriga,646173,Alasdair Evans,399259,"Evans to Doriga, no run onto the frontfoot and drives it to the cover fielder ",1st innings,Tony Ura,302845,Safyaan Sharif,414970,5.0,no run,7,0,7/0,"Evans to Doriga, no run",,onto the frontfoot and drives it to the cover fielder ,0
30,31,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, no run good length on middle, takes a step down and does a defense",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,5.1,no run,7,0,7/0,"Sharif to Ura, no run",,"good length on middle, takes a step down and does a defense",0
31,32,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, no run good lenght on off, onto the backfoot and pushed to cover",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,5.2,no run,7,0,7/0,"Sharif to Ura, no run",,"good lenght on off, onto the backfoot and pushed to cover",0
32,33,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, no run outside off, onto the backfoot and pushed to point",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,5.3,no run,7,0,7/0,"Sharif to Ura, no run",,"outside off, onto the backfoot and pushed to point",0
33,34,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, 2 runs outside off, pushes it past the point fielder for a couple",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,5.4,run,9,2,9/0,"Sharif to Ura, 2 runs",,"outside off, pushes it past the point fielder for a couple",0
34,35,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, no run full on middle, driven back to the bowler",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,5.5,no run,9,0,9/0,"Sharif to Ura, no run",,"full on middle, driven back to the bowler",0
35,36,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, 1 run onto the backfoot and pushed down to fine leg for a run",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,6.0,run,10,1,10/0,"Sharif to Ura, 1 run",,onto the backfoot and pushed down to fine leg for a run,0
36,37,Tony Ura,302845,Alasdair Evans,399259,"Evans to Ura, no run onto the backfoot and does a defense",1st innings,Kiplin Doriga,646173,Safyaan Sharif,414970,6.1,no run,10,0,10/0,"Evans to Ura, no run",,onto the backfoot and does a defense,0
37,38,Tony Ura,302845,Alasdair Evans,399259,"Evans to Ura, 1 run full outside off, pushes it into covers for a run",1st innings,Kiplin Doriga,646173,Safyaan Sharif,414970,6.2,run,11,1,11/0,"Evans to Ura, 1 run",,"full outside off, pushes it into covers for a run",0
38,39,Kiplin Doriga,646173,Alasdair Evans,399259,"Evans to Doriga, no run outside off, cuts it firmly but to the point fielder ",1st innings,Tony Ura,302845,Safyaan Sharif,414970,6.3,no run,11,0,11/0,"Evans to Doriga, no run",,"outside off, cuts it firmly but to the point fielder ",0
39,40,Kiplin Doriga,646173,Alasdair Evans,399259,"Evans to Doriga, FOUR runs outside off, cuts it again but away from the point fielder for a boundary, that went like a bullet past the fielder for a boundary",1st innings,Tony Ura,302845,Safyaan Sharif,414970,6.4,four,15,4,15/0,"Evans to Doriga, FOUR runs",,"outside off, cuts it again but away from the point fielder for a boundary, that went like a bullet past the fielder for a boundary",0
40,41,Kiplin Doriga,646173,Alasdair Evans,399259,"Evans to Doriga, 2 runs full on middle, lofts it over the bowler for a couple",1st innings,Tony Ura,302845,Safyaan Sharif,414970,6.5,run,17,2,17/0,"Evans to Doriga, 2 runs",,"full on middle, lofts it over the bowler for a couple",0
41,42,Kiplin Doriga,646173,Alasdair Evans,399259,"Evans to Doriga, no run onto the backfoot and does a defense",1st innings,Tony Ura,302845,Safyaan Sharif,414970,7.0,no run,17,0,17/0,"Evans to Doriga, no run",,onto the backfoot and does a defense,0
42,43,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, no run onto the frontfoot and does a defense",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,7.1,no run,17,0,17/0,"Sharif to Ura, no run",,onto the frontfoot and does a defense,0
43,44,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, no run outside off, pushes it to the point fielder, who does well to stop it",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,7.2,no run,17,0,17/0,"Sharif to Ura, no run",,"outside off, pushes it to the point fielder, who does well to stop it",0
44,45,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, no run onto the frontfoot and does a defense",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,7.3,no run,17,0,17/0,"Sharif to Ura, no run",,onto the frontfoot and does a defense,0
45,45,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, 1 wide down the leg side and given as a wide ",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,7.3,wide,18,1,18/0,"Sharif to Ura, 1 wide",,down the leg side and given as a wide ,0
46,46,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, 2 runs full outside off, reaches it and drives it nicely into covers for a couple",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,7.4,run,20,2,20/0,"Sharif to Ura, 2 runs",,"full outside off, reaches it and drives it nicely into covers for a couple",0
47,47,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, no run outside off and elts it through to the keeper",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,7.5,no run,20,0,20/0,"Sharif to Ura, no run",,outside off and elts it through to the keeper,0
48,48,Tony Ura,302845,Safyaan Sharif,414970,"Sharif to Ura, no run onto the backfoot and blocks it",1st innings,Kiplin Doriga,646173,Alasdair Evans,399259,8.0,no run,20,0,20/0,"Sharif to Ura, no run",,onto the backfoot and blocks it,0
49,49,Kiplin Doriga,646173,Mark Watt,659081,"Watt to Doriga, no run floated on the legs, nudges it but to the short mid-wicket fielder",1st innings,Tony Ura,302845,Safyaan Sharif,414970,8.1,no run,20,0,20/0,"Watt to Doriga, no run",,"floated on the legs, nudges it but to the short mid-wicket fielder",0
