,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,KL Rahul,422108,Sheldon Cottrell,495551,"Cottrell to Rahul, no run fuller length, swinging into the batsman on off stump, solid forward defensive by Rahul",1st innings,0.1,no run,0,0,0/0,"Cottrell to Rahul, no run",,"fuller length, swinging into the batsman on off stump, solid forward defensive by Rahul",0
1,2,KL Rahul,422108,Sheldon Cottrell,495551,"Cottrell to Rahul, 3 runs back of a length on off, Rahul goes on the back foot to punch pleasingly through cover. Fabian Allen hares after it and pulls it in with a slide",1st innings,0.2,run,3,3,3/0,"Cottrell to Rahul, 3 runs",,"back of a length on off, Rahul goes on the back foot to punch pleasingly through cover. Fabian Allen hares after it and pulls it in with a slide",0
2,3,Rohit Sharma,34102,Sheldon Cottrell,495551,"Cottrell to Sharma, no run fuller, angling across Rohit, who is happy to let it go",1st innings,0.3,no run,3,0,3/0,"Cottrell to Sharma, no run",,"fuller, angling across Rohit, who is happy to let it go",0
3,4,Rohit Sharma,34102,Sheldon Cottrell,495551,"Cottrell to Sharma, no run oooh, that nipped back in and was close to off stump. Just short of a length in that teasing line outside off, Rohit lets it go again",1st innings,0.4,no run,3,0,3/0,"Cottrell to Sharma, no run",,"oooh, that nipped back in and was close to off stump. Just short of a length in that teasing line outside off, Rohit lets it go again",0
4,5,Rohit Sharma,34102,Sheldon Cottrell,495551,"Cottrell to Sharma, 1 run back of a length on the hips and paddled off his hips past backward square leg. Didn't try to hit it hard, just stroked it",1st innings,0.5,run,4,1,4/0,"Cottrell to Sharma, 1 run",,"back of a length on the hips and paddled off his hips past backward square leg. Didn't try to hit it hard, just stroked it",0
5,6,KL Rahul,422108,Sheldon Cottrell,495551,"Cottrell to Rahul, no run back of a length again, bounced a bit higher than Rahul expected perhaps, and he jabs it down from just above his waist",1st innings,0.6,no run,4,0,4/0,"Cottrell to Rahul, no run",,"back of a length again, bounced a bit higher than Rahul expected perhaps, and he jabs it down from just above his waist",0
6,7,Rohit Sharma,34102,Kemar Roach,230553,"Roach to Sharma, 1 run length ball, angling into him, tapped towards mid-on",1st innings,1.1,run,5,1,5/0,"Roach to Sharma, 1 run",,"length ball, angling into him, tapped towards mid-on",0
7,8,KL Rahul,422108,Kemar Roach,230553,"Roach to Rahul, no run back of a length around off, pushed towards cover",1st innings,1.2,no run,5,0,5/0,"Roach to Rahul, no run",,"back of a length around off, pushed towards cover",0
8,9,KL Rahul,422108,Kemar Roach,230553,"Roach to Rahul, no run back of a length outside off again, Rahul stands tall and punches, but doesn't get the timing or placement right and it's picked up by the in-field",1st innings,1.3,no run,5,0,5/0,"Roach to Rahul, no run",,"back of a length outside off again, Rahul stands tall and punches, but doesn't get the timing or placement right and it's picked up by the in-field",0
9,10,KL Rahul,422108,Kemar Roach,230553,"Roach to Rahul, no run on good length, again with his natural incoming delivery, Rahul gets on the front foot to defend solidly",1st innings,1.4,no run,5,0,5/0,"Roach to Rahul, no run",,"on good length, again with his natural incoming delivery, Rahul gets on the front foot to defend solidly",0
10,11,KL Rahul,422108,Kemar Roach,230553,"Roach to Rahul, no run back of a length outside off, shoulders arms",1st innings,1.5,no run,5,0,5/0,"Roach to Rahul, no run",,"back of a length outside off, shoulders arms",0
11,12,KL Rahul,422108,Kemar Roach,230553,"Roach to Rahul, no run goes fuller, on the stumps, Rahul goes across and on drives, but straight to mid-on",1st innings,1.6,no run,5,0,5/0,"Roach to Rahul, no run",,"goes fuller, on the stumps, Rahul goes across and on drives, but straight to mid-on",0
12,13,Rohit Sharma,34102,Sheldon Cottrell,495551,"Cottrell to Sharma, no run fuller length around off, he's getting it to move in the air. Rohit defends",1st innings,2.1,no run,5,0,5/0,"Cottrell to Sharma, no run",,"fuller length around off, he's getting it to move in the air. Rohit defends",0
13,14,Rohit Sharma,34102,Sheldon Cottrell,495551,"Cottrell to Sharma, no run oooh that's gone through at good pace and height. Dug it in, in the channel, Rohit went on the back foot to try and slash it away, but the ball went over his shoulder",1st innings,2.2,no run,5,0,5/0,"Cottrell to Sharma, no run",,"oooh that's gone through at good pace and height. Dug it in, in the channel, Rohit went on the back foot to try and slash it away, but the ball went over his shoulder",0
14,15,Rohit Sharma,34102,Sheldon Cottrell,495551,"Cottrell to Sharma, no run hard length, jagging back into him from middle and off, tries to work it away but is struck high on the thigh pad",1st innings,2.3,no run,5,0,5/0,"Cottrell to Sharma, no run",,"hard length, jagging back into him from middle and off, tries to work it away but is struck high on the thigh pad",0
