,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Sarfaraz Ahmed,227760,Dale Steyn,47492,"Steyn to Sarfraz Ahmed, no run pacey delivery just outside of off and a huge 'ooohhh' goes across the ground as Ahmed plays inside of the line",1st innings,0.1,no run,0,0,0/0,"Steyn to Sarfraz Ahmed, no run",,pacey delivery just outside of off and a huge 'ooohhh' goes across the ground as Ahmed plays inside of the line,0
1,2,Sarfaraz Ahmed,227760,Dale Steyn,47492,"Steyn to Sarfraz Ahmed, no run drops the length a bit shorter now in the same channel, with this one fended away by the batsman",1st innings,0.2,no run,0,0,0/0,"Steyn to Sarfraz Ahmed, no run",,"drops the length a bit shorter now in the same channel, with this one fended away by the batsman",0
2,3,Sarfaraz Ahmed,227760,Dale Steyn,47492,"Steyn to Sarfraz Ahmed, no run peach of an outswinger on a length which Sarfraz fishes for, but is late on it as it nips away",1st innings,0.3,no run,0,0,0/0,"Steyn to Sarfraz Ahmed, no run",,"peach of an outswinger on a length which Sarfraz fishes for, but is late on it as it nips away",0
3,4,Sarfaraz Ahmed,227760,Dale Steyn,47492,"Steyn to Sarfraz Ahmed, 1 leg bye strays on the pads as this fuller length is tucked away behind of square, or it appeared that way as leg bye is eventually called",1st innings,0.4,leg bye,1,1,1/0,"Steyn to Sarfraz Ahmed, 1 leg bye",,"strays on the pads as this fuller length is tucked away behind of square, or it appeared that way as leg bye is eventually called",0
4,5,Ahmed Shehzad,259410,Dale Steyn,47492,"Steyn to Ahmed Shehzad, no run just back of a length on and around off which is glided away through the gully region for a single",1st innings,0.5,no run,1,0,1/0,"Steyn to Ahmed Shehzad, no run",,just back of a length on and around off which is glided away through the gully region for a single,0
5,6,Ahmed Shehzad,259410,Dale Steyn,47492,"Steyn to Ahmed Shehzad, no run looking for the inswinger as this is nudged away to the on side, with David Miller at silly mid-on running full tilt to have a go at the non-striker's, who looked like he may have just been short as he dived back",1st innings,0.6,no run,1,0,1/0,"Steyn to Ahmed Shehzad, no run",,"looking for the inswinger as this is nudged away to the on side, with David Miller at silly mid-on running full tilt to have a go at the non-striker's, who looked like he may have just been short as he dived back",0
6,7,Sarfaraz Ahmed,227760,Kyle Abbott,297583,"Abbott to Sarfraz Ahmed, no run starts with a length delivery outside of off which tails in a touch as it is defended by the batsman",1st innings,1.1,no run,1,0,1/0,"Abbott to Sarfraz Ahmed, no run",,starts with a length delivery outside of off which tails in a touch as it is defended by the batsman,0
7,8,Sarfaraz Ahmed,227760,Kyle Abbott,297583,"Abbott to Sarfraz Ahmed, FOUR runs tests out this Auckland outfield with a lovely clip outside of his off stump to this fuller length which threatened to duck in. Eased away behind of square to find the boundary in a hurry",1st innings,1.2,four,5,4,5/0,"Abbott to Sarfraz Ahmed, FOUR runs",,tests out this Auckland outfield with a lovely clip outside of his off stump to this fuller length which threatened to duck in. Eased away behind of square to find the boundary in a hurry,0
8,9,Sarfaraz Ahmed,227760,Kyle Abbott,297583,"Abbott to Sarfraz Ahmed, no run reaches out to this fuller length outside off as the ball ends up near second slip, who picks up and fires in a throw when he sees Ahmed momentarily out of his ground",1st innings,1.3,no run,5,0,5/0,"Abbott to Sarfraz Ahmed, no run",,"reaches out to this fuller length outside off as the ball ends up near second slip, who picks up and fires in a throw when he sees Ahmed momentarily out of his ground",0
9,10,Sarfaraz Ahmed,227760,Kyle Abbott,297583,"Abbott to Sarfraz Ahmed, no run full delivery outside off which is defended by Sarfraz",1st innings,1.4,no run,5,0,5/0,"Abbott to Sarfraz Ahmed, no run",,full delivery outside off which is defended by Sarfraz,0
