,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Dinesh Karthik,30045,Kyle Mills,37740,"Mills to Karthik, no run length delivery around the off stump line, Dk leans forward to defend to the off side",1st innings,0.1,no run,0,0,0/0,"Mills to Karthik, no run",,"length delivery around the off stump line, Dk leans forward to defend to the off side",0
1,2,Dinesh Karthik,30045,Kyle Mills,37740,"Mills to Karthik, no run lovely teasing delivery that shapes away from the off-stump line, DK covers his off stump and shoulders arms",1st innings,0.2,no run,0,0,0/0,"Mills to Karthik, no run",,"lovely teasing delivery that shapes away from the off-stump line, DK covers his off stump and shoulders arms",0
2,3,Dinesh Karthik,30045,Kyle Mills,37740,"Mills to Karthik, OUT That doesn't help him! Edge and gone! Another failure. It was a length delivery outside the off stump and DK has a lame poke at it. He fished out and got an edge. DK's time as opener (at least on tracks where the ball moves) has to come under immense scanner. Here, he seemed to shape for an on-the-up drive before just wafting softly at it. Just pushed weakly. Limply.",1st innings,0.3,out,0,0,0/1,"Mills to Karthik, OUT",,"That doesn't help him! Edge and gone! Another failure. It was a length delivery outside the off stump and DK has a lame poke at it. He fished out and got an edge. DK's time as opener (at least on tracks where the ball moves) has to come under immense scanner. Here, he seemed to shape for an on-the-up drive before just wafting softly at it. Just pushed weakly. Limply.",1
3,4,Virat Kohli,253802,Kyle Mills,37740,"Mills to Kohli, no run ",1st innings,0.4,no run,0,0,0/1,"Mills to Kohli, no run",,,1
4,5,Virat Kohli,253802,Kyle Mills,37740,"Mills to Kohli, no run leans forward to defend  compactly to the off side",1st innings,0.5,no run,0,0,0/1,"Mills to Kohli, no run",,leans forward to defend  compactly to the off side,1
5,6,Virat Kohli,253802,Kyle Mills,37740,"Mills to Kohli, no run straightens a touch on the middle stump line, Kohli gets a leading edge back down the track. he was looking to push it to the on side",1st innings,0.6,no run,0,0,0/1,"Mills to Kohli, no run",,"straightens a touch on the middle stump line, Kohli gets a leading edge back down the track. he was looking to push it to the on side",1
6,7,Virender Sehwag,35263,Tim Southee,232364,"Southee to Sehwag, no run kicks up from back of length around the off stump line, defended to the off side",1st innings,1.1,no run,0,0,0/1,"Southee to Sehwag, no run",,"kicks up from back of length around the off stump line, defended to the off side",1
7,8,Virender Sehwag,35263,Tim Southee,232364,"Southee to Sehwag, no run hint of movement, really full delivery just outside off stump, pushed out to the off side",1st innings,1.2,no run,0,0,0/1,"Southee to Sehwag, no run",,"hint of movement, really full delivery just outside off stump, pushed out to the off side",1
8,9,Virender Sehwag,35263,Tim Southee,232364,"Southee to Sehwag, 3 runs on the middle stump line, straightens. Sehwag rushes back to work it through midwicket",1st innings,1.3,run,3,3,3/1,"Southee to Sehwag, 3 runs",,"on the middle stump line, straightens. Sehwag rushes back to work it through midwicket",1
9,10,Virat Kohli,253802,Tim Southee,232364,"Southee to Kohli, 2 runs lovely cover drive. He leans well across, gets close to the pitch of the curving delivery ,opens the bat-face to adjust to the away movement and drives through cover point",1st innings,1.4,run,5,2,5/1,"Southee to Kohli, 2 runs",,"lovely cover drive. He leans well across, gets close to the pitch of the curving delivery ,opens the bat-face to adjust to the away movement and drives through cover point",1
10,11,Virat Kohli,253802,Tim Southee,232364,"Southee to Kohli, no run in the channel outside off stump, left alone",1st innings,1.5,no run,5,0,5/1,"Southee to Kohli, no run",,"in the channel outside off stump, left alone",1
11,12,Virat Kohli,253802,Tim Southee,232364,"Southee to Kohli, no run just outside off stump, on a length and Virat pushes it to covers.",1st innings,1.6,no run,5,0,5/1,"Southee to Kohli, no run",,"just outside off stump, on a length and Virat pushes it to covers.",1
12,13,Virender Sehwag,35263,Kyle Mills,37740,"Mills to Sehwag, no run around the off stump, straightens again, Sehwag presses back and presents the full bat-face in defense. The ball rolls back down the track.",1st innings,2.1,no run,5,0,5/1,"Mills to Sehwag, no run",,"around the off stump, straightens again, Sehwag presses back and presents the full bat-face in defense. The ball rolls back down the track.",1
13,14,Virender Sehwag,35263,Kyle Mills,37740,"Mills to Sehwag, no run stays back to punch it out to covers. He mistimed that as he was moving back towards the leg stump and had to reach out to play well away from the body.",1st innings,2.2,no run,5,0,5/1,"Mills to Sehwag, no run",,stays back to punch it out to covers. He mistimed that as he was moving back towards the leg stump and had to reach out to play well away from the body.,1
14,15,Virender Sehwag,35263,Kyle Mills,37740,"Mills to Sehwag, no run <b>Edged</b> but falls short of mid-off. It was another delivery that straightens, this time on the middle and leg line, Sehwag shaped to work it through midwicket but got the leading edge",1st innings,2.3,no run,5,0,5/1,"Mills to Sehwag, no run",,"<b>Edged</b> but falls short of mid-off. It was another delivery that straightens, this time on the middle and leg line, Sehwag shaped to work it through midwicket but got the leading edge",1
15,15,Virender Sehwag,35263,Kyle Mills,37740,"Mills to Sehwag, 1 no ball around the off stump line, squeezed out to point. Free hit coming up!",1st innings,2.3,no ball,6,1,6/1,"Mills to Sehwag, 1 no ball",,"around the off stump line, squeezed out to point. Free hit coming up!",1
16,16,Virender Sehwag,35263,Kyle Mills,37740,"Mills to Sehwag, 1 run low dipping full toss outside off stump, Sehwag stays back and tries to drive through the off side but the ball dips on him and he makes contact with the bottom-half of the bat. The ball rolls to mid-on",1st innings,2.4,run,7,1,7/1,"Mills to Sehwag, 1 run",,"low dipping full toss outside off stump, Sehwag stays back and tries to drive through the off side but the ball dips on him and he makes contact with the bottom-half of the bat. The ball rolls to mid-on",1
17,17,Virat Kohli,253802,Kyle Mills,37740,"Mills to Kohli, no run just outside off stump, from short of length, pushed out to point.",1st innings,2.5,no run,7,0,7/1,"Mills to Kohli, no run",,"just outside off stump, from short of length, pushed out to point.",1
18,18,Virat Kohli,253802,Kyle Mills,37740,"Mills to Kohli, 1 run Hmm .. let me explain my hmm.. ! : It was a fullish delivery just outside off stump and Kohli leaned across to fetch it from there and wristed it down to fine-leg region",1st innings,2.6,run,8,1,8/1,"Mills to Kohli, 1 run",,Hmm .. let me explain my hmm.. ! : It was a fullish delivery just outside off stump and Kohli leaned across to fetch it from there and wristed it down to fine-leg region,1
19,19,Virat Kohli,253802,Tim Southee,232364,"Southee to Kohli, no run stays back to push the length delivery out to covers",1st innings,3.1,no run,8,0,8/1,"Southee to Kohli, no run",,stays back to push the length delivery out to covers,1
20,20,Virat Kohli,253802,Tim Southee,232364,"Southee to Kohli, no run full in length and Virat drives neatly to the right of covers where <B>Guptill</b> makes a fine diving stop. His team-mates applaud the effort",1st innings,3.2,no run,8,0,8/1,"Southee to Kohli, no run",,full in length and Virat drives neatly to the right of covers where <B>Guptill</b> makes a fine diving stop. His team-mates applaud the effort,1
21,21,Virat Kohli,253802,Tim Southee,232364,"Southee to Kohli, 1 run gets forward to push this to extra cover for a single",1st innings,3.3,run,9,1,9/1,"Southee to Kohli, 1 run",,gets forward to push this to extra cover for a single,1
22,22,Virender Sehwag,35263,Tim Southee,232364,"Southee to Sehwag, no run high bouncer and Sehwag ducks. Ashoka signals that it's the one for the over. Sehwag looks at the square-leg umpire who is nodding in agreement to Ashoka",1st innings,3.4,no run,9,0,9/1,"Southee to Sehwag, no run",,high bouncer and Sehwag ducks. Ashoka signals that it's the one for the over. Sehwag looks at the square-leg umpire who is nodding in agreement to Ashoka,1
23,23,Virender Sehwag,35263,Tim Southee,232364,"Southee to Sehwag, 1 run back of length and straightening outside off stump, Sehwag goes back to steer it down to third man",1st innings,3.5,run,10,1,10/1,"Southee to Sehwag, 1 run",,"back of length and straightening outside off stump, Sehwag goes back to steer it down to third man",1
24,24,Virat Kohli,253802,Tim Southee,232364,"Southee to Kohli, FOUR runs Wristy clip! it was the back-of-length delivery on the middle stump or thereabouts, Virat pressed back and used that length to wrist it past square-leg. Crispy!",1st innings,3.6,four,14,4,14/1,"Southee to Kohli, FOUR runs",,"Wristy clip! it was the back-of-length delivery on the middle stump or thereabouts, Virat pressed back and used that length to wrist it past square-leg. Crispy!",1
