,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, 1 run full and in at middle stump. Pushed to mid-on's right off the front foot",1st innings,0.1,run,1,1,1/0,"Kumar to Guptill, 1 run",,full and in at middle stump. Pushed to mid-on's right off the front foot,0
1,2,Colin Munro,232359,Bhuvneshwar Kumar,326016,"Kumar to Munro, no run length on leg stump, flicked to midwicket",1st innings,0.2,no run,1,0,1/0,"Kumar to Munro, no run",,"length on leg stump, flicked to midwicket",0
2,3,Colin Munro,232359,Bhuvneshwar Kumar,326016,"Kumar to Munro, no run <b>inside edge</b> onto back leg. Length ball wide outside off. Throws his hands at it and drags it back",1st innings,0.3,no run,1,0,1/0,"Kumar to Munro, no run",,<b>inside edge</b> onto back leg. Length ball wide outside off. Throws his hands at it and drags it back,0
3,4,Colin Munro,232359,Bhuvneshwar Kumar,326016,"Kumar to Munro, 1 run short of a length on leg stump, flicked to fine leg",1st innings,0.4,run,2,1,2/0,"Kumar to Munro, 1 run",,"short of a length on leg stump, flicked to fine leg",0
4,5,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, 1 run length and in at middle stump. Nudged to mid-on's right off the inside half. Pushed with hard hands Kuldeep misfields",1st innings,0.5,run,3,1,3/0,"Kumar to Guptill, 1 run",,length and in at middle stump. Nudged to mid-on's right off the inside half. Pushed with hard hands Kuldeep misfields,0
5,6,Colin Munro,232359,Bhuvneshwar Kumar,326016,"Kumar to Munro, 1 run length at off stump, driven to  mid-off's right",1st innings,0.6,run,4,1,4/0,"Kumar to Munro, 1 run",,"length at off stump, driven to  mid-off's right",0
6,7,Colin Munro,232359,Mohammed Shami,481896,"Mohammed Shami to Munro, no run length and wide outside off. Looks to punch on the up, beaten on the outside edge",1st innings,1.1,no run,4,0,4/0,"Mohammed Shami to Munro, no run",,"length and wide outside off. Looks to punch on the up, beaten on the outside edge",0
7,8,Colin Munro,232359,Mohammed Shami,481896,"Mohammed Shami to Munro, no run length at off stump, punches with hard hands. Chips it towards mid-off",1st innings,1.2,no run,4,0,4/0,"Mohammed Shami to Munro, no run",,"length at off stump, punches with hard hands. Chips it towards mid-off",0
8,9,Colin Munro,232359,Mohammed Shami,481896,"Mohammed Shami to Munro, FOUR runs <b>swats it over the bowler</b> off the low part of the bat. But it's over the boundary on the bounce. Short of a length from Shami, and an angled bat heave from Munro on the up",1st innings,1.3,four,8,4,8/0,"Mohammed Shami to Munro, FOUR runs",,"<b>swats it over the bowler</b> off the low part of the bat. But it's over the boundary on the bounce. Short of a length from Shami, and an angled bat heave from Munro on the up",0
9,10,Colin Munro,232359,Mohammed Shami,481896,"Mohammed Shami to Munro, 1 run <b>dropped!</b> Karthik puts down a tough, low chance to his left. Manages to get only one hand on it. The only slip fielder is wide. Length outside off, looks to pierce this through the covers and gets a thick edge that flies quick and low. He can only push it towards third man with a big dive",1st innings,1.4,run,9,1,9/0,"Mohammed Shami to Munro, 1 run",,"<b>dropped!</b> Karthik puts down a tough, low chance to his left. Manages to get only one hand on it. The only slip fielder is wide. Length outside off, looks to pierce this through the covers and gets a thick edge that flies quick and low. He can only push it towards third man with a big dive",0
10,11,Martin Guptill,226492,Mohammed Shami,481896,"Mohammed Shami to Guptill, 1 run <b>outside edge</b> wide of slip. Short of a length and straightening as he defends inside the line on the back foot",1st innings,1.5,run,10,1,10/0,"Mohammed Shami to Guptill, 1 run",,<b>outside edge</b> wide of slip. Short of a length and straightening as he defends inside the line on the back foot,0
11,12,Colin Munro,232359,Mohammed Shami,481896,"Mohammed Shami to Munro, OUT <b>straight to slip this time!</b> <strike>Dhawan</strike> Rohit is narrower at slip this time and there's no diving required from anyone. Length outside off, looks for the angled-batted swat off the front foot. It gets slightly big on him. No demon movement of any sort. He just wasn't behind the line of this as it angled in towards the corridor. Dhawan with a crouch and reverse cup, holds on easily",1st innings,1.6,out,10,0,10/1,"Mohammed Shami to Munro, OUT",,"<b>straight to slip this time!</b> <strike>Dhawan</strike> Rohit is narrower at slip this time and there's no diving required from anyone. Length outside off, looks for the angled-batted swat off the front foot. It gets slightly big on him. No demon movement of any sort. He just wasn't behind the line of this as it angled in towards the corridor. Dhawan with a crouch and reverse cup, holds on easily",1
12,13,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, no run length outside off, left alone",1st innings,2.1,no run,10,0,10/1,"Kumar to Guptill, no run",,"length outside off, left alone",1
13,14,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, no run length outside off, blocked solidly into the covers",1st innings,2.2,no run,10,0,10/1,"Kumar to Guptill, no run",,"length outside off, blocked solidly into the covers",1
14,15,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, no run length at the stumps, defended from the crease",1st innings,2.3,no run,10,0,10/1,"Kumar to Guptill, no run",,"length at the stumps, defended from the crease",1
15,16,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, no run short of a length at off stump, defended off the back foot",1st innings,2.4,no run,10,0,10/1,"Kumar to Guptill, no run",,"short of a length at off stump, defended off the back foot",1
16,17,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, no run short of a length just outside off, looks to punch through cover, under-edges into the covers",1st innings,2.5,no run,10,0,10/1,"Kumar to Guptill, no run",,"short of a length just outside off, looks to punch through cover, under-edges into the covers",1
17,18,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, no run short of a length on leg stump, poked to midwicket off the back foot",1st innings,2.6,no run,10,0,10/1,"Kumar to Guptill, no run",,"short of a length on leg stump, poked to midwicket off the back foot",1
18,19,Kane Williamson,277906,Mohammed Shami,481896,"Mohammed Shami to Williamson, no run length on middle stump, defended into the leg side off the front foot",1st innings,3.1,no run,10,0,10/1,"Mohammed Shami to Williamson, no run",,"length on middle stump, defended into the leg side off the front foot",1
19,20,Kane Williamson,277906,Mohammed Shami,481896,"Mohammed Shami to Williamson, no run short of a length just outside off, left alone",1st innings,3.2,no run,10,0,10/1,"Mohammed Shami to Williamson, no run",,"short of a length just outside off, left alone",1
20,21,Kane Williamson,277906,Mohammed Shami,481896,"Mohammed Shami to Williamson, no run length and just outside off. Shapes away off the surface. Driven slightly away from the body, on the up to mid-off",1st innings,3.3,no run,10,0,10/1,"Mohammed Shami to Williamson, no run",,"length and just outside off. Shapes away off the surface. Driven slightly away from the body, on the up to mid-off",1
21,22,Kane Williamson,277906,Mohammed Shami,481896,"Mohammed Shami to Williamson, no run length and just outside off, left alone",1st innings,3.4,no run,10,0,10/1,"Mohammed Shami to Williamson, no run",,"length and just outside off, left alone",1
22,23,Kane Williamson,277906,Mohammed Shami,481896,"Mohammed Shami to Williamson, no run length just outside off, sliced straight to point on the up",1st innings,3.5,no run,10,0,10/1,"Mohammed Shami to Williamson, no run",,"length just outside off, sliced straight to point on the up",1
23,24,Kane Williamson,277906,Mohammed Shami,481896,"Mohammed Shami to Williamson, 1 run short of a length just outside off, stays leg side of it and guides to third man",1st innings,3.6,run,11,1,11/1,"Mohammed Shami to Williamson, 1 run",,"short of a length just outside off, stays leg side of it and guides to third man",1
24,25,Kane Williamson,277906,Bhuvneshwar Kumar,326016,"Kumar to Williamson, 1 run length outside off, gets on the front foot and opens the face to run this down to third man",1st innings,4.1,run,12,1,12/1,"Kumar to Williamson, 1 run",,"length outside off, gets on the front foot and opens the face to run this down to third man",1
25,26,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, SIX runs <b>picks up</b> and completes the shot with a whippy follow through. Overpitched on leg stump and he gets to the pitch and launches this high over midwicket",1st innings,4.2,six,18,6,18/1,"Kumar to Guptill, SIX runs",,<b>picks up</b> and completes the shot with a whippy follow through. Overpitched on leg stump and he gets to the pitch and launches this high over midwicket,1
26,27,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, no run length at off stump, defended down the pitch",1st innings,4.3,no run,18,0,18/1,"Kumar to Guptill, no run",,"length at off stump, defended down the pitch",1
27,28,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, no run short of a length at off stump, punched into the off side on the up",1st innings,4.4,no run,18,0,18/1,"Kumar to Guptill, no run",,"short of a length at off stump, punched into the off side on the up",1
28,29,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, FOUR runs <b>lifts it over  mid-on.</b> Full and into the pads. Gets the weight on the front foot and flicks uppishly, intentionally, wide of that fielder",1st innings,4.5,four,22,4,22/1,"Kumar to Guptill, FOUR runs",,"<b>lifts it over  mid-on.</b> Full and into the pads. Gets the weight on the front foot and flicks uppishly, intentionally, wide of that fielder",1
29,30,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, no run length at off stump, defended off the back foot",1st innings,4.6,no run,22,0,22/1,"Kumar to Guptill, no run",,"length at off stump, defended off the back foot",1
30,31,Kane Williamson,277906,Mohammed Shami,481896,"Mohammed Shami to Williamson, no run length and up at leg stump. Late on the flick and is rapped on the thigh guard",1st innings,5.1,no run,22,0,22/1,"Mohammed Shami to Williamson, no run",,length and up at leg stump. Late on the flick and is rapped on the thigh guard,1
