,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Upul Tharanga,50747,Robin Peterson,46750,"Peterson to Tharanga, no run tossed up from round the wicket, pitched up and that is pushed towards cover",1st innings,0.1,no run,0,0,0/0,"Peterson to Tharanga, no run",,"tossed up from round the wicket, pitched up and that is pushed towards cover",0
1,2,Upul Tharanga,50747,Robin Peterson,46750,"Peterson to Tharanga, no run keeps it up to the batsman, blocked down the track towards the bowler",1st innings,0.2,no run,0,0,0/0,"Peterson to Tharanga, no run",,"keeps it up to the batsman, blocked down the track towards the bowler",0
2,3,Upul Tharanga,50747,Robin Peterson,46750,"Peterson to Tharanga, no run sticks around the off stump, defended off the back foot after getting behind the line",1st innings,0.3,no run,0,0,0/0,"Peterson to Tharanga, no run",,"sticks around the off stump, defended off the back foot after getting behind the line",0
3,4,Upul Tharanga,50747,Robin Peterson,46750,"Peterson to Tharanga, no run length ball on the pads, flicked towards mid-on, can't beat the fielder",1st innings,0.4,no run,0,0,0/0,"Peterson to Tharanga, no run",,"length ball on the pads, flicked towards mid-on, can't beat the fielder",0
4,5,Upul Tharanga,50747,Robin Peterson,46750,"Peterson to Tharanga, 1 run a bit of flight there, pitched up and on the pads, pushed towards mid-on for a single",1st innings,0.5,run,1,1,1/0,"Peterson to Tharanga, 1 run",,"a bit of flight there, pitched up and on the pads, pushed towards mid-on for a single",0
5,6,Tillakaratne Dilshan,48472,Robin Peterson,46750,"Peterson to Dilshan, no run wheels away around off stump, watchful defence off the front foot",1st innings,0.6,no run,1,0,1/0,"Peterson to Dilshan, no run",,"wheels away around off stump, watchful defence off the front foot",0
6,7,Upul Tharanga,50747,Morne Morkel,46538,"Morkel to Tharanga, no run Morkel starts round the wicket, and sprays one well wide of off stump, I thought that should have been called a wide, but the umpire doesn't",1st innings,1.1,no run,1,0,1/0,"Morkel to Tharanga, no run",,"Morkel starts round the wicket, and sprays one well wide of off stump, I thought that should have been called a wide, but the umpire doesn't",0
7,8,Upul Tharanga,50747,Morne Morkel,46538,"Morkel to Tharanga, no run again well outside off, not as wide as the previous one, Tharanga leaves this 146.4kph delivery alone",1st innings,1.2,no run,1,0,1/0,"Morkel to Tharanga, no run",,"again well outside off, not as wide as the previous one, Tharanga leaves this 146.4kph delivery alone",0
8,8,Upul Tharanga,50747,Morne Morkel,46538,"Morkel to Tharanga, 1 wide Morkel tries his luck miles outside off again, this time the umpire calls it a wide, he's getting the ball to seam away quite a bit here",1st innings,1.2,wide,2,1,2/0,"Morkel to Tharanga, 1 wide",,"Morkel tries his luck miles outside off again, this time the umpire calls it a wide, he's getting the ball to seam away quite a bit here",0
9,9,Upul Tharanga,50747,Morne Morkel,46538,"Morkel to Tharanga, no run on a length and closer to the stumps, another leave",1st innings,1.3,no run,2,0,2/0,"Morkel to Tharanga, no run",,"on a length and closer to the stumps, another leave",0
