,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Parthiv Patel,32242,James Anderson,8608,"Anderson to PA Patel, 1 run short of a length on the pads, Parthiv nudges towards square to get going",1st innings,Ajinkya Rahane,277916,,,0.1,run,1,1,1/0,"Anderson to PA Patel, 1 run",,"short of a length on the pads, Parthiv nudges towards square to get going",0
1,2,Ajinkya Rahane,277916,James Anderson,8608,"Anderson to Rahane, no run good length outside off stump, Rahane stays in his crease and lets the ball pass",1st innings,Parthiv Patel,32242,,,0.2,no run,1,0,1/0,"Anderson to Rahane, no run",,"good length outside off stump, Rahane stays in his crease and lets the ball pass",0
2,3,Ajinkya Rahane,277916,James Anderson,8608,"Anderson to Rahane, no run Anderson pitches outside off but closer to the batsman this time, Rahane stays back and defends",1st innings,Parthiv Patel,32242,,,0.3,no run,1,0,1/0,"Anderson to Rahane, no run",,"Anderson pitches outside off but closer to the batsman this time, Rahane stays back and defends",0
3,4,Ajinkya Rahane,277916,James Anderson,8608,"Anderson to Rahane, OUT caught at slip! Anderson angles the ball into the right-hander, pitches on a great length close to off stump, and gets it to seam away from the batsman. Rahane stays in his crease and pokes tentatively. The ball takes the edge and goes straight to Trott at first slip. It's Rahane's first failure on the tour. Had to happen some time.",1st innings,Parthiv Patel,32242,,,0.4,out,1,0,1/1,"Anderson to Rahane, OUT",,"caught at slip! Anderson angles the ball into the right-hander, pitches on a great length close to off stump, and gets it to seam away from the batsman. Rahane stays in his crease and pokes tentatively. The ball takes the edge and goes straight to Trott at first slip. It's Rahane's first failure on the tour. Had to happen some time.",1
4,5,Rahul Dravid,28114,James Anderson,8608,"Anderson to Dravid, no run good length delivery outside off, Dravid gets beaten",1st innings,Parthiv Patel,32242,,,0.5,no run,1,0,1/1,"Anderson to Dravid, no run",,"good length delivery outside off, Dravid gets beaten",1
5,5,Rahul Dravid,28114,James Anderson,8608,"Anderson to Dravid, 1 wide Anderson strays down leg side this time, he'll have to bowl that again",1st innings,Parthiv Patel,32242,,,0.5,wide,2,1,2/1,"Anderson to Dravid, 1 wide",,"Anderson strays down leg side this time, he'll have to bowl that again",1
6,6,Rahul Dravid,28114,James Anderson,8608,"Anderson to Dravid, no run good length but too wide outside off for Dravid to play",1st innings,Parthiv Patel,32242,,,0.6,no run,2,0,2/1,"Anderson to Dravid, no run",,good length but too wide outside off for Dravid to play,1
7,7,Parthiv Patel,32242,Tim Bresnan,9310,"Bresnan to PA Patel, no run left alone outside off stump",1st innings,Rahul Dravid,28114,James Anderson,8608,1.1,no run,2,0,2/1,"Bresnan to PA Patel, no run",,left alone outside off stump,1
8,8,Parthiv Patel,32242,Tim Bresnan,9310,"Bresnan to PA Patel, no run width offered outside off stump, Parthiv lets it go",1st innings,Rahul Dravid,28114,James Anderson,8608,1.2,no run,2,0,2/1,"Bresnan to PA Patel, no run",,"width offered outside off stump, Parthiv lets it go",1
9,9,Parthiv Patel,32242,Tim Bresnan,9310,"Bresnan to PA Patel, no run Bresnan goes up in appeal after Parthiv moves forward to defend and gets hit on the pad before the bat, that would have slanted across the off stump, or might have just clipped it",1st innings,Rahul Dravid,28114,James Anderson,8608,1.3,no run,2,0,2/1,"Bresnan to PA Patel, no run",,"Bresnan goes up in appeal after Parthiv moves forward to defend and gets hit on the pad before the bat, that would have slanted across the off stump, or might have just clipped it",1
