,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,0,Jason Roy,298438,Kyle Abbott,297583,"Abbott to Roy, 1 wide good length ball outside off, shaping fractionally... and called wide, looked a touch harsh",1st innings,Alex Hales,249866,,,0.0,wide,1,1,1/0,"Abbott to Roy, 1 wide",,"good length ball outside off, shaping fractionally... and called wide, looked a touch harsh",0
1,1,Jason Roy,298438,Kyle Abbott,297583,"Abbott to Roy, no run closer to the stumps, Roy steps out and blocks into the off side",1st innings,Alex Hales,249866,,,0.1,no run,1,0,1/0,"Abbott to Roy, no run",,"closer to the stumps, Roy steps out and blocks into the off side",0
2,2,Jason Roy,298438,Kyle Abbott,297583,"Abbott to Roy, no run slightly back of a length outside off, cocks the trigger but then lets it go",1st innings,Alex Hales,249866,,,0.2,no run,1,0,1/0,"Abbott to Roy, no run",,"slightly back of a length outside off, cocks the trigger but then lets it go",0
3,3,Jason Roy,298438,Kyle Abbott,297583,"Abbott to Roy, no run floaty drive from Roy, the ball swung away - actually lucky not to be called a wide, I reckon - as he tried to carve it on the up over cover",1st innings,Alex Hales,249866,,,0.3,no run,1,0,1/0,"Abbott to Roy, no run",,"floaty drive from Roy, the ball swung away - actually lucky not to be called a wide, I reckon - as he tried to carve it on the up over cover",0
4,4,Jason Roy,298438,Kyle Abbott,297583,"Abbott to Roy, no run shortish on the hips, tries to tuck it away and a bit of movement defeats him, drops down off the thigh pad",1st innings,Alex Hales,249866,,,0.4,no run,1,0,1/0,"Abbott to Roy, no run",,"shortish on the hips, tries to tuck it away and a bit of movement defeats him, drops down off the thigh pad",0
5,5,Jason Roy,298438,Kyle Abbott,297583,"Abbott to Roy, no run comes across and pushes back to the bowler",1st innings,Alex Hales,249866,,,0.5,no run,1,0,1/0,"Abbott to Roy, no run",,comes across and pushes back to the bowler,0
6,6,Jason Roy,298438,Kyle Abbott,297583,"Abbott to Roy, FOUR runs touch too full from Abbott and Roy finishes the over by blamming a lofted drive straight back down the ground for the first runs off the bat",1st innings,Alex Hales,249866,,,0.6,four,5,4,5/0,"Abbott to Roy, FOUR runs",,touch too full from Abbott and Roy finishes the over by blamming a lofted drive straight back down the ground for the first runs off the bat,0
7,7,Alex Hales,249866,Kagiso Rabada,550215,"Rabada to Hales, no run fullish on off stump, Hales presses forward and dabs it away",1st innings,Jason Roy,298438,Kyle Abbott,297583,1.1,no run,5,0,5/0,"Rabada to Hales, no run",,"fullish on off stump, Hales presses forward and dabs it away",0
8,8,Alex Hales,249866,Kagiso Rabada,550215,"Rabada to Hales, no run shorter, goes back and blocks down into the ground, the ball rolls back but wide of the stumps",1st innings,Jason Roy,298438,Kyle Abbott,297583,1.2,no run,5,0,5/0,"Rabada to Hales, no run",,"shorter, goes back and blocks down into the ground, the ball rolls back but wide of the stumps",0
9,9,Alex Hales,249866,Kagiso Rabada,550215,"Rabada to Hales, FOUR runs spanked through the covers! Adjusted well, on to the front foot and flayed through the line of the ball outside off",1st innings,Jason Roy,298438,Kyle Abbott,297583,1.3,four,9,4,9/0,"Rabada to Hales, FOUR runs",,"spanked through the covers! Adjusted well, on to the front foot and flayed through the line of the ball outside off",0
