,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,otherBowler,otherBowler_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Kusal Perera,300631,Chris Woakes,247235,"Woakes to Perera, 1 run length ball, around off stump, Perera wristily dabs it down into the covers and scampers up the other end",1st innings,Danushka Gunathilaka,345821,,,0.1,run,1,1,1/0,"Woakes to Perera, 1 run",,"length ball, around off stump, Perera wristily dabs it down into the covers and scampers up the other end",0
1,2,Danushka Gunathilaka,345821,Chris Woakes,247235,"Woakes to Gunathilaka, no run pitched up, 85mph and thudding into the pads, pitched outside leg... and it rolls away square",1st innings,Kusal Perera,300631,,,0.2,no run,1,0,1/0,"Woakes to Gunathilaka, no run",,"pitched up, 85mph and thudding into the pads, pitched outside leg... and it rolls away square",0
2,3,Danushka Gunathilaka,345821,Chris Woakes,247235,"Woakes to Gunathilaka, 3 runs slightly full from Woakes and Gunathilaka drives, off the inner half of the bat past mid-on for three",1st innings,Kusal Perera,300631,,,0.3,run,4,3,4/0,"Woakes to Gunathilaka, 3 runs",,"slightly full from Woakes and Gunathilaka drives, off the inner half of the bat past mid-on for three",0
3,4,Kusal Perera,300631,Chris Woakes,247235,"Woakes to Perera, no run floated up, 86mph and in the slot to drive and Perera nails it straight to cover",1st innings,Danushka Gunathilaka,345821,,,0.4,no run,4,0,4/0,"Woakes to Perera, no run",,"floated up, 86mph and in the slot to drive and Perera nails it straight to cover",0
4,5,Kusal Perera,300631,Chris Woakes,247235,"Woakes to Perera, no run good length on the stumps, defended",1st innings,Danushka Gunathilaka,345821,,,0.5,no run,4,0,4/0,"Woakes to Perera, no run",,"good length on the stumps, defended",0
5,6,Kusal Perera,300631,Chris Woakes,247235,"Woakes to Perera, no run full length in the channel again, Perera hammers it to the man on the edge of the ring again",1st innings,Danushka Gunathilaka,345821,,,0.6,no run,4,0,4/0,"Woakes to Perera, no run",,"full length in the channel again, Perera hammers it to the man on the edge of the ring again",0
6,7,Danushka Gunathilaka,345821,David Willey,308251,"Willey to Gunathilaka, no run ooh, that's a corking delivery first up! Good length, shaping in on off stump and then curling away past the outside edge as Gunathilaka felt for it",1st innings,Kusal Perera,300631,Chris Woakes,247235,1.1,no run,4,0,4/0,"Willey to Gunathilaka, no run",,"ooh, that's a corking delivery first up! Good length, shaping in on off stump and then curling away past the outside edge as Gunathilaka felt for it",0
7,8,Danushka Gunathilaka,345821,David Willey,308251,"Willey to Gunathilaka, no run just outside off, holding its line again, tapped down towards cover point",1st innings,Kusal Perera,300631,Chris Woakes,247235,1.2,no run,4,0,4/0,"Willey to Gunathilaka, no run",,"just outside off, holding its line again, tapped down towards cover point",0
8,9,Danushka Gunathilaka,345821,David Willey,308251,"Willey to Gunathilaka, no run fullish, creeping forwards as the ball shapes away, prodded in front of square again",1st innings,Kusal Perera,300631,Chris Woakes,247235,1.3,no run,4,0,4/0,"Willey to Gunathilaka, no run",,"fullish, creeping forwards as the ball shapes away, prodded in front of square again",0
9,10,Danushka Gunathilaka,345821,David Willey,308251,"Willey to Gunathilaka, 1 run Willey gets a bit too straight this time, only 78mph and nudged off the hips for one",1st innings,Kusal Perera,300631,Chris Woakes,247235,1.4,run,5,1,5/0,"Willey to Gunathilaka, 1 run",,"Willey gets a bit too straight this time, only 78mph and nudged off the hips for one",0
