,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Preston Mommsen,461281,Kevin O'Brien,24605,"O'Brien to Mommsen, no run short outside the off stump and left alone by Mommsen",1st innings,0.1,no run,0,0,0/0,"O'Brien to Mommsen, no run",,short outside the off stump and left alone by Mommsen,0
1,2,Preston Mommsen,461281,Kevin O'Brien,24605,"O'Brien to Mommsen, 1 run pushes it to midwicket for a risky single",1st innings,0.2,run,1,1,1/0,"O'Brien to Mommsen, 1 run",,pushes it to midwicket for a risky single,0
2,3,Ollie Hairs,414973,Kevin O'Brien,24605,"O'Brien to Hairs, no run short and outside the off stump. Hairs looks to cut it away and is beaten",1st innings,0.3,no run,1,0,1/0,"O'Brien to Hairs, no run",,short and outside the off stump. Hairs looks to cut it away and is beaten,0
3,4,Ollie Hairs,414973,Kevin O'Brien,24605,"O'Brien to Hairs, 1 run short on the leg stump. Hairs comes forward and turns it to square leg for a single",1st innings,0.4,run,2,1,2/0,"O'Brien to Hairs, 1 run",,short on the leg stump. Hairs comes forward and turns it to square leg for a single,0
4,5,Preston Mommsen,461281,Kevin O'Brien,24605,"O'Brien to Mommsen, 1 run comes forward and pushes it to square leg for another single",1st innings,0.5,run,3,1,3/0,"O'Brien to Mommsen, 1 run",,comes forward and pushes it to square leg for another single,0
5,6,Ollie Hairs,414973,Kevin O'Brien,24605,"O'Brien to Hairs, no run on the short length and on the middle and leg. Hairs looks to fend it off as he was surprised with the bounce and the ball bobs up to midwicket, where the fielder comes running in, but the ball falls just short of him",1st innings,1.0,no run,3,0,3/0,"O'Brien to Hairs, no run",,"on the short length and on the middle and leg. Hairs looks to fend it off as he was surprised with the bounce and the ball bobs up to midwicket, where the fielder comes running in, but the ball falls just short of him",0
6,7,Preston Mommsen,461281,Trent Johnston,6038,"Johnston to Mommsen, no run good length delivery outside the off stump. Comes forward and drives it to cover",1st innings,1.1,no run,3,0,3/0,"Johnston to Mommsen, no run",,good length delivery outside the off stump. Comes forward and drives it to cover,0
7,8,Preston Mommsen,461281,Trent Johnston,6038,"Johnston to Mommsen, no run outside the off stump and left alone",1st innings,1.2,no run,3,0,3/0,"Johnston to Mommsen, no run",,outside the off stump and left alone,0
8,9,Preston Mommsen,461281,Trent Johnston,6038,"Johnston to Mommsen, no run fuller length delivery on the off stump. Comes forward and opens the face of the bat as he guides it to point",1st innings,1.3,no run,3,0,3/0,"Johnston to Mommsen, no run",,fuller length delivery on the off stump. Comes forward and opens the face of the bat as he guides it to point,0
9,10,Preston Mommsen,461281,Trent Johnston,6038,"Johnston to Mommsen, no run outside the off stump and left all alone",1st innings,1.4,no run,3,0,3/0,"Johnston to Mommsen, no run",,outside the off stump and left all alone,0
10,11,Preston Mommsen,461281,Trent Johnston,6038,"Johnston to Mommsen, 1 run short outside the off stump. Stands tall and guides it to third man for a single",1st innings,1.5,run,4,1,4/0,"Johnston to Mommsen, 1 run",,short outside the off stump. Stands tall and guides it to third man for a single,0
11,12,Ollie Hairs,414973,Trent Johnston,6038,"Johnston to Hairs, no run rises up from a good length. Hairs looks to defend it and gets an inside edge to backward point",1st innings,2.0,no run,4,0,4/0,"Johnston to Hairs, no run",,rises up from a good length. Hairs looks to defend it and gets an inside edge to backward point,0
12,13,Preston Mommsen,461281,Kevin O'Brien,24605,"O'Brien to Mommsen, no run rapped on the pads in front of the middle stump but it would have gone over the stumps",1st innings,2.1,no run,4,0,4/0,"O'Brien to Mommsen, no run",,rapped on the pads in front of the middle stump but it would have gone over the stumps,0
13,14,Preston Mommsen,461281,Kevin O'Brien,24605,"O'Brien to Mommsen, no run outside the off stump and left alone",1st innings,2.2,no run,4,0,4/0,"O'Brien to Mommsen, no run",,outside the off stump and left alone,0
14,15,Preston Mommsen,461281,Kevin O'Brien,24605,"O'Brien to Mommsen, no run comes forward and pushes it to point",1st innings,2.3,no run,4,0,4/0,"O'Brien to Mommsen, no run",,comes forward and pushes it to point,0
15,16,Preston Mommsen,461281,Kevin O'Brien,24605,"O'Brien to Mommsen, no run outside the off stump. Looks to defend it and is beaten",1st innings,2.4,no run,4,0,4/0,"O'Brien to Mommsen, no run",,outside the off stump. Looks to defend it and is beaten,0
16,17,Preston Mommsen,461281,Kevin O'Brien,24605,"O'Brien to Mommsen, no run gets onto the backfoot and defends",1st innings,2.5,no run,4,0,4/0,"O'Brien to Mommsen, no run",,gets onto the backfoot and defends,0
17,18,Preston Mommsen,461281,Kevin O'Brien,24605,"O'Brien to Mommsen, 1 run short outside the off stump. Mommsen looks to cut it away and exceptional fielding at point keeps him down to a single",1st innings,3.0,run,5,1,5/0,"O'Brien to Mommsen, 1 run",,short outside the off stump. Mommsen looks to cut it away and exceptional fielding at point keeps him down to a single,0
18,19,Preston Mommsen,461281,Trent Johnston,6038,"Johnston to Mommsen, OUT comes forward and pushes it to midwicket where Jones swoops in from square leg and throws it back to the keeper, who flips the bails off",1st innings,3.1,out,5,0,5/1,"Johnston to Mommsen, OUT",,"comes forward and pushes it to midwicket where Jones swoops in from square leg and throws it back to the keeper, who flips the bails off",1
19,20,Fraser Watts,25120,Trent Johnston,6038,"Johnston to Watts, no run outside off and left alone",1st innings,3.2,no run,5,0,5/1,"Johnston to Watts, no run",,outside off and left alone,1
20,21,Fraser Watts,25120,Trent Johnston,6038,"Johnston to Watts, no run comes forward and pushes it to cover",1st innings,3.3,no run,5,0,5/1,"Johnston to Watts, no run",,comes forward and pushes it to cover,1
