,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, no run hits a lovely length - not full enough to drive, but nowhere near short either- and Guptill just blocks it out",1st innings,0.1,no run,0,0,0/0,"Kumar to Guptill, no run",,"hits a lovely length - not full enough to drive, but nowhere near short either- and Guptill just blocks it out",0
1,2,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, FOUR runs straying on the pads and Guptill taps it... all the way to the square leg boundary! Jeez, this outfield is insane. Also, tiny. That's only 60-odd metres.",1st innings,0.2,four,4,4,4/0,"Kumar to Guptill, FOUR runs",,"straying on the pads and Guptill taps it... all the way to the square leg boundary! Jeez, this outfield is insane. Also, tiny. That's only 60-odd metres.",0
2,3,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, no run a hint of swing outside the off stump, with Bhuvi pitching it up. The batsman shoulders arms",1st innings,0.3,no run,4,0,4/0,"Kumar to Guptill, no run",,"a hint of swing outside the off stump, with Bhuvi pitching it up. The batsman shoulders arms",0
3,4,Martin Guptill,226492,Bhuvneshwar Kumar,326016,"Kumar to Guptill, 1 run straying again, but this time Guptill picks out long leg with his flick",1st innings,0.4,run,5,1,5/0,"Kumar to Guptill, 1 run",,"straying again, but this time Guptill picks out long leg with his flick",0
4,5,Colin Munro,232359,Bhuvneshwar Kumar,326016,"Kumar to Munro, no run tucks him up with a back of a length ball on off stump, Munro keeps it out",1st innings,0.5,no run,5,0,5/0,"Kumar to Munro, no run",,"tucks him up with a back of a length ball on off stump, Munro keeps it out",0
5,6,Colin Munro,232359,Bhuvneshwar Kumar,326016,"Kumar to Munro, no run presses forward to defend a fuller delivery on off stump",1st innings,0.6,no run,5,0,5/0,"Kumar to Munro, no run",,presses forward to defend a fuller delivery on off stump,0
6,7,Martin Guptill,226492,Mohammed Shami,481896,"Mohammed Shami to Guptill, no run <b>leading edge</b> as Guptill gets into position for a flick shot before the ball arrives and as a result it wanders out to cover",1st innings,1.1,no run,5,0,5/0,"Mohammed Shami to Guptill, no run",,<b>leading edge</b> as Guptill gets into position for a flick shot before the ball arrives and as a result it wanders out to cover,0
7,8,Martin Guptill,226492,Mohammed Shami,481896,"Mohammed Shami to Guptill, no run <B>appeal for lbw</b> but there's an inside edge as Guptill eases forward to defend around off stump",1st innings,1.2,no run,5,0,5/0,"Mohammed Shami to Guptill, no run",,<B>appeal for lbw</b> but there's an inside edge as Guptill eases forward to defend around off stump,0
8,9,Martin Guptill,226492,Mohammed Shami,481896,"Mohammed Shami to Guptill, no run <b>huge lbw appeal as Guptill shoulders arms</b>. India don't go for the review saying it was too high, signalling to a spot on his thigh. Insane batting from the opener. Even if the good length ball hadn't nipped back in, that is way too close to the off stump. Guptill lifts the bat high over his head. Then looks straight at the umpire deciding his fate. Shaun George says no. Ooooh, that was close!",1st innings,1.3,no run,5,0,5/0,"Mohammed Shami to Guptill, no run",,"<b>huge lbw appeal as Guptill shoulders arms</b>. India don't go for the review saying it was too high, signalling to a spot on his thigh. Insane batting from the opener. Even if the good length ball hadn't nipped back in, that is way too close to the off stump. Guptill lifts the bat high over his head. Then looks straight at the umpire deciding his fate. Shaun George says no. Ooooh, that was close!",0
9,10,Martin Guptill,226492,Mohammed Shami,481896,"Mohammed Shami to Guptill, no run ",1st innings,1.4,no run,5,0,5/0,"Mohammed Shami to Guptill, no run",,,0
