,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Niroshan Dickwella,429754,Sikandar Raza,299572,"Sikandar Raza to Dickwella, 2 runs start off with a fuller ball that is driven out wide of long-off for a brace",1st innings,0.1,run,2,2,2/0,"Sikandar Raza to Dickwella, 2 runs",,start off with a fuller ball that is driven out wide of long-off for a brace,0
1,2,Niroshan Dickwella,429754,Sikandar Raza,299572,"Sikandar Raza to Dickwella, no run pitched up outside off, comes forward and stabs it out to the covers",1st innings,0.2,no run,2,0,2/0,"Sikandar Raza to Dickwella, no run",,"pitched up outside off, comes forward and stabs it out to the covers",0
2,3,Niroshan Dickwella,429754,Sikandar Raza,299572,"Sikandar Raza to Dickwella, no run fullish length on off, bends forward and defends to point with an open bat face",1st innings,0.3,no run,2,0,2/0,"Sikandar Raza to Dickwella, no run",,"fullish length on off, bends forward and defends to point with an open bat face",0
3,4,Niroshan Dickwella,429754,Sikandar Raza,299572,"Sikandar Raza to Dickwella, no run length, outside off, pushed gently to covers",1st innings,0.4,no run,2,0,2/0,"Sikandar Raza to Dickwella, no run",,"length, outside off, pushed gently to covers",0
4,5,Niroshan Dickwella,429754,Sikandar Raza,299572,"Sikandar Raza to Dickwella, no run closes the face of his bat early and pops a leading edge that drops in front of the bowler",1st innings,0.5,no run,2,0,2/0,"Sikandar Raza to Dickwella, no run",,closes the face of his bat early and pops a leading edge that drops in front of the bowler,0
5,6,Niroshan Dickwella,429754,Sikandar Raza,299572,"Sikandar Raza to Dickwella, 1 run advances down the ground and punches this to long-off. Tight start from Raza",1st innings,0.6,run,3,1,3/0,"Sikandar Raza to Dickwella, 1 run",,advances down the ground and punches this to long-off. Tight start from Raza,0
6,7,Niroshan Dickwella,429754,Tendai Chatara,425639,"Chatara to Dickwella, no run backs away early and the bowler follows him with a short of a length delivery that is chopped into the ground as Dickwella hurriedly defends off the backfoot",1st innings,1.1,no run,3,0,3/0,"Chatara to Dickwella, no run",,backs away early and the bowler follows him with a short of a length delivery that is chopped into the ground as Dickwella hurriedly defends off the backfoot,0
7,8,Niroshan Dickwella,429754,Tendai Chatara,425639,"Chatara to Dickwella, OUT Dickwella makes the mistake of sticking his bat out outside off and has paid the ultimate price. Just back of a length, in the corridor of uncertainty, and Dickwella sends a clear edge in the way of the wicketkeeper. Early breakthrough for Zimbabwe and Sri Lanka pushed on the backfoot early",1st innings,1.2,out,3,0,3/1,"Chatara to Dickwella, OUT",,"Dickwella makes the mistake of sticking his bat out outside off and has paid the ultimate price. Just back of a length, in the corridor of uncertainty, and Dickwella sends a clear edge in the way of the wicketkeeper. Early breakthrough for Zimbabwe and Sri Lanka pushed on the backfoot early",1
8,9,Kusal Mendis,629074,Tendai Chatara,425639,"Chatara to Mendis, no run fuller, angled in and straightening towards off, pushed out cautiously to cover",1st innings,1.3,no run,3,0,3/1,"Chatara to Mendis, no run",,"fuller, angled in and straightening towards off, pushed out cautiously to cover",1
9,10,Kusal Mendis,629074,Tendai Chatara,425639,"Chatara to Mendis, no run short of good length, fired wide outside off and it's an easy leave for Mendis",1st innings,1.4,no run,3,0,3/1,"Chatara to Mendis, no run",,"short of good length, fired wide outside off and it's an easy leave for Mendis",1
10,11,Kusal Mendis,629074,Tendai Chatara,425639,"Chatara to Mendis, no run length ball, wide outside off and again Mendis does not go after it",1st innings,1.5,no run,3,0,3/1,"Chatara to Mendis, no run",,"length ball, wide outside off and again Mendis does not go after it",1
11,12,Kusal Mendis,629074,Tendai Chatara,425639,"Chatara to Mendis, no run good length ball, angled in at off, punched to covers solidly",1st innings,1.6,no run,3,0,3/1,"Chatara to Mendis, no run",,"good length ball, angled in at off, punched to covers solidly",1
