,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Shai Hope,581379,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Hope, no run length ball on off, punched to cover",1st innings,0.1,no run,0,0,0/0,"Mujeeb Ur Rahman to Hope, no run",,"length ball on off, punched to cover",0
1,2,Shai Hope,581379,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Hope, no run drifts in a length ball, punched to mid-off",1st innings,0.2,no run,0,0,0/0,"Mujeeb Ur Rahman to Hope, no run",,"drifts in a length ball, punched to mid-off",0
2,3,Shai Hope,581379,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Hope, no run works this back to the bowler off the backfoot",1st innings,0.3,no run,0,0,0/0,"Mujeeb Ur Rahman to Hope, no run",,works this back to the bowler off the backfoot,0
3,4,Shai Hope,581379,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Hope, no run goes fuller, gets this to skid through, Hope plays back when he should've been forward. Squirted back",1st innings,0.4,no run,0,0,0/0,"Mujeeb Ur Rahman to Hope, no run",,"goes fuller, gets this to skid through, Hope plays back when he should've been forward. Squirted back",0
4,4,Shai Hope,581379,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Hope, 1 wide first runs for the game, slips this down leg, Hope misses as he looks to tickle it behind",1st innings,0.4,wide,1,1,1/0,"Mujeeb Ur Rahman to Hope, 1 wide",,"first runs for the game, slips this down leg, Hope misses as he looks to tickle it behind",0
5,5,Shai Hope,581379,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Hope, 1 run works it down past midwicket to get off the mark",1st innings,0.5,run,2,1,2/0,"Mujeeb Ur Rahman to Hope, 1 run",,works it down past midwicket to get off the mark,0
6,6,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, 2 runs squeezed off a thick inside edge to square leg, lazy effort from the infielders. Ball-watching without chasing it. <strong>Should've been no more than a single</strong>",1st innings,0.6,run,4,2,4/0,"Mujeeb Ur Rahman to Lewis, 2 runs",,"squeezed off a thick inside edge to square leg, lazy effort from the infielders. Ball-watching without chasing it. <strong>Should've been no more than a single</strong>",0
7,7,Shai Hope,581379,Naveen-ul-Haq,793447,"Naveen-ul-Haq to Hope, FOUR runs delightfully flicked to the square leg fence! Half-volley on the pads and Hope says thanks very much",1st innings,1.1,four,8,4,8/0,"Naveen-ul-Haq to Hope, FOUR runs",,delightfully flicked to the square leg fence! Half-volley on the pads and Hope says thanks very much,0
8,8,Shai Hope,581379,Naveen-ul-Haq,793447,"Naveen-ul-Haq to Hope, FOUR runs glorious cover drive! Just leant forward and caressed that to bisect cover and mid-off",1st innings,1.2,four,12,4,12/0,"Naveen-ul-Haq to Hope, FOUR runs",,glorious cover drive! Just leant forward and caressed that to bisect cover and mid-off,0
9,9,Shai Hope,581379,Naveen-ul-Haq,793447,"Naveen-ul-Haq to Hope, no run width again, crashed straight to cover point",1st innings,1.3,no run,12,0,12/0,"Naveen-ul-Haq to Hope, no run",,"width again, crashed straight to cover point",0
10,10,Shai Hope,581379,Naveen-ul-Haq,793447,"Naveen-ul-Haq to Hope, no run hits the hard lengths, gets some late inward movement and bounce, Hope gets a thick inside edge to midwicket",1st innings,1.4,no run,12,0,12/0,"Naveen-ul-Haq to Hope, no run",,"hits the hard lengths, gets some late inward movement and bounce, Hope gets a thick inside edge to midwicket",0
11,11,Shai Hope,581379,Naveen-ul-Haq,793447,"Naveen-ul-Haq to Hope, no run good length outside off, hardly any bounce this time, left alone",1st innings,1.5,no run,12,0,12/0,"Naveen-ul-Haq to Hope, no run",,"good length outside off, hardly any bounce this time, left alone",0
12,12,Shai Hope,581379,Naveen-ul-Haq,793447,"Naveen-ul-Haq to Hope, no run touch fuller, invites the drive, Hope lets it go",1st innings,1.6,no run,12,0,12/0,"Naveen-ul-Haq to Hope, no run",,"touch fuller, invites the drive, Hope lets it go",0
13,13,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run skids one back in, gets a thick inside edge onto the pad as this rolls to the off side",1st innings,2.1,no run,12,0,12/0,"Mujeeb Ur Rahman to Lewis, no run",,"skids one back in, gets a thick inside edge onto the pad as this rolls to the off side",0
14,14,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run pushed into the covers",1st innings,2.2,no run,12,0,12/0,"Mujeeb Ur Rahman to Lewis, no run",,pushed into the covers,0
15,15,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, no run squirted into the off side. Bowled full from around the stumps",1st innings,2.3,no run,12,0,12/0,"Mujeeb Ur Rahman to Lewis, no run",,squirted into the off side. Bowled full from around the stumps,0
16,16,Evin Lewis,431901,Mujeeb Ur Rahman,974109,"Mujeeb Ur Rahman to Lewis, 1 run too short, Lewis plays the short-arm jab to deep square",1st innings,2.4,run,13,1,13/0,"Mujeeb Ur Rahman to Lewis, 1 run",,"too short, Lewis plays the short-arm jab to deep square",0
