,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Kusal Perera,300631,David Willey,308251,"Willey to Perera, 1 leg bye stepping across the stumps to smother the swing, the ball thuds into the pads but outside the line",1st innings,0.1,leg bye,1,1,1/0,"Willey to Perera, 1 leg bye",,"stepping across the stumps to smother the swing, the ball thuds into the pads but outside the line",0
1,2,Danushka Gunathilaka,345821,David Willey,308251,"Willey to Gunathilaka, 1 run back of a length, shaping from leg to off but very slowly off the deck. Defended to the leg side",1st innings,0.2,run,2,1,2/0,"Willey to Gunathilaka, 1 run",,"back of a length, shaping from leg to off but very slowly off the deck. Defended to the leg side",0
2,3,Kusal Perera,300631,David Willey,308251,"Willey to Perera, no run up on the toes, met outside off stump with a cautious prod",1st innings,0.3,no run,2,0,2/0,"Willey to Perera, no run",,"up on the toes, met outside off stump with a cautious prod",0
3,4,Kusal Perera,300631,David Willey,308251,"Willey to Perera, 1 run jabbed into the leg side, and off the mark with a scamper to midwicket",1st innings,0.4,run,3,1,3/0,"Willey to Perera, 1 run",,"jabbed into the leg side, and off the mark with a scamper to midwicket",0
4,5,Danushka Gunathilaka,345821,David Willey,308251,"Willey to Gunathilaka, OUT attempted leave, fat inside-edge, back goes off stump! Very cagey from Danushka, half forward, tentatively combatting the swing but so much indecision in the space of 22 yards!",1st innings,0.5,out,3,0,3/1,"Willey to Gunathilaka, OUT",,"attempted leave, fat inside-edge, back goes off stump! Very cagey from Danushka, half forward, tentatively combatting the swing but so much indecision in the space of 22 yards!",1
5,6,Kusal Mendis,629074,David Willey,308251,"Willey to Mendis, 1 run angled defence from a probing full length, leaping into the splice and deflected down to third man",1st innings,0.6,run,4,1,4/1,"Willey to Mendis, 1 run",,"angled defence from a probing full length, leaping into the splice and deflected down to third man",1
6,7,Kusal Mendis,629074,Chris Woakes,247235,"Woakes to Mendis, no run decent line and length, outside off and blocked to short cover",1st innings,1.1,no run,4,0,4/1,"Woakes to Mendis, no run",,"decent line and length, outside off and blocked to short cover",1
7,8,Kusal Mendis,629074,Chris Woakes,247235,"Woakes to Mendis, no run standing tall on the back foot, attacking the splice but jabbed back to the bowler",1st innings,1.2,no run,4,0,4/1,"Woakes to Mendis, no run",,"standing tall on the back foot, attacking the splice but jabbed back to the bowler",1
8,9,Kusal Mendis,629074,Chris Woakes,247235,"Woakes to Mendis, 2 runs defended off the back foot and punched behind point for a single as Roy dives to gather",1st innings,1.3,run,6,2,6/1,"Woakes to Mendis, 2 runs",,defended off the back foot and punched behind point for a single as Roy dives to gather,1
9,10,Kusal Mendis,629074,Chris Woakes,247235,"Woakes to Mendis, 2 runs clipped off the pads, that's travelling fast to the square leg boundary but Willey makes great ground and drags the ball back in with a despairing dive",1st innings,1.4,run,8,2,8/1,"Woakes to Mendis, 2 runs",,"clipped off the pads, that's travelling fast to the square leg boundary but Willey makes great ground and drags the ball back in with a despairing dive",1
