,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, 1 run good length on leg to start, easy clip for Guptill to get off and running. Mid-on cleans up.",1st innings,0.1,run,1,1,1/0,"Chameera to Guptill, 1 run",,"good length on leg to start, easy clip for Guptill to get off and running. Mid-on cleans up.",0
1,2,Tom Latham,388802,Dushmantha Chameera,552152,"Chameera to Latham, no run 141 kph, full and wide outside off. Nice pace, latham goes to drive but is beaten. Not much swing.",1st innings,0.2,no run,1,0,1/0,"Chameera to Latham, no run",,"141 kph, full and wide outside off. Nice pace, latham goes to drive but is beaten. Not much swing.",0
2,3,Tom Latham,388802,Dushmantha Chameera,552152,"Chameera to Latham, 1 run that's a good run, back of a length on off. Latham plays it with soft hands towards gully for a quick single",1st innings,0.3,run,2,1,2/0,"Chameera to Latham, 1 run",,"that's a good run, back of a length on off. Latham plays it with soft hands towards gully for a quick single",0
3,4,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, no run good stuff this from Chameera, fullish on off and middle. Guptill can only defend from the crease",1st innings,0.4,no run,2,0,2/0,"Chameera to Guptill, no run",,"good stuff this from Chameera, fullish on off and middle. Guptill can only defend from the crease",0
4,5,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, no run ooh, Guptill goes for a wild hoick. Good length delivery and the shot was there to play, but the ball skids on and Guptill can only inside-edge towards his pad",1st innings,0.5,no run,2,0,2/0,"Chameera to Guptill, no run",,"ooh, Guptill goes for a wild hoick. Good length delivery and the shot was there to play, but the ball skids on and Guptill can only inside-edge towards his pad",0
5,6,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, 1 run good start for SL. Fullish on leg, Guptill backs away and swipes to deep square leg",1st innings,0.6,run,3,1,3/0,"Chameera to Guptill, 1 run",,"good start for SL. Fullish on leg, Guptill backs away and swipes to deep square leg",0
6,7,Martin Guptill,226492,Thisara Perera,233514,"Perera to Guptill, no run slower ball to start, 106 kph. Full on off and Guptill goes after it with a good uppish drive. Lands on the bounce to mid-off",1st innings,1.1,no run,3,0,3/0,"Perera to Guptill, no run",,"slower ball to start, 106 kph. Full on off and Guptill goes after it with a good uppish drive. Lands on the bounce to mid-off",0
7,8,Martin Guptill,226492,Thisara Perera,233514,"Perera to Guptill, no run wow, trying to hit it too hard here is Guptill. Full and wide outside off, Guptill goes for a lofted upper drive but fails to connect. That was expansive",1st innings,1.2,no run,3,0,3/0,"Perera to Guptill, no run",,"wow, trying to hit it too hard here is Guptill. Full and wide outside off, Guptill goes for a lofted upper drive but fails to connect. That was expansive",0
8,9,Martin Guptill,226492,Thisara Perera,233514,"Perera to Guptill, 1 run quick single and they get through. Slower yorker outside off, Guptill chops towards cover and sets off immediately. Would have been close with a direct hit",1st innings,1.3,run,4,1,4/0,"Perera to Guptill, 1 run",,"quick single and they get through. Slower yorker outside off, Guptill chops towards cover and sets off immediately. Would have been close with a direct hit",0
9,10,Tom Latham,388802,Thisara Perera,233514,"Perera to Latham, no run lovely lines. Full on off, Latham blocks back",1st innings,1.4,no run,4,0,4/0,"Perera to Latham, no run",,"lovely lines. Full on off, Latham blocks back",0
10,11,Tom Latham,388802,Thisara Perera,233514,"Perera to Latham, 3 runs lovely shot, but the ball doesn't go to the boundary. Fullish slower ball outside off, Latham clips deep into the midwicket region with an uppish flick. Pulled back just inside the boundary, they get three.",1st innings,1.5,run,7,3,7/0,"Perera to Latham, 3 runs",,"lovely shot, but the ball doesn't go to the boundary. Fullish slower ball outside off, Latham clips deep into the midwicket region with an uppish flick. Pulled back just inside the boundary, they get three.",0
11,12,Martin Guptill,226492,Thisara Perera,233514,"Perera to Guptill, FOUR runs ",1st innings,1.6,four,11,4,11/0,"Perera to Guptill, FOUR runs",,,0
12,13,Tom Latham,388802,Dushmantha Chameera,552152,"Chameera to Latham, FOUR runs ",1st innings,2.1,four,15,4,15/0,"Chameera to Latham, FOUR runs",,,0
13,14,Tom Latham,388802,Dushmantha Chameera,552152,"Chameera to Latham, 1 run shortish length on middle and leg from around the wicket, Latham tucks to short fine leg",1st innings,2.2,run,16,1,16/0,"Chameera to Latham, 1 run",,"shortish length on middle and leg from around the wicket, Latham tucks to short fine leg",0
14,15,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, SIX runs what a shot! Fullish outside off, Guptill clears his foot and launches a lofted drive over long-off. Superb shot, kept his shape and went over the infield. Wonderful timing helps the ball clear the boundary by a good distance.",1st innings,2.3,six,22,6,22/0,"Chameera to Guptill, SIX runs",,"what a shot! Fullish outside off, Guptill clears his foot and launches a lofted drive over long-off. Superb shot, kept his shape and went over the infield. Wonderful timing helps the ball clear the boundary by a good distance.",0
15,16,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, SIX runs that has disappeared into the clouds. Slower ball on off and middle, Guptill gets down on one knee and thumps a ball with a lot of elevation but there is so much bat on it, that it carries comfortably to the long-on boundary",1st innings,2.4,six,28,6,28/0,"Chameera to Guptill, SIX runs",,"that has disappeared into the clouds. Slower ball on off and middle, Guptill gets down on one knee and thumps a ball with a lot of elevation but there is so much bat on it, that it carries comfortably to the long-on boundary",0
16,16,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, (no ball) 2 runs poor from SL. Chameera has overstepped, full toss on middle and Guptill pats it towards mid-on, the fielder fumbles allowing Guptill to get back for the free hit",1st innings,2.4,run,31,3,31/0,"Chameera to Guptill, (no ball) 2 runs",,"poor from SL. Chameera has overstepped, full toss on middle and Guptill pats it towards mid-on, the fielder fumbles allowing Guptill to get back for the free hit",0
17,17,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, SIX runs huge six again. Poor bowling, short on leg to this man is asking for trouble. Guptill stays in his crease, clears his front foot and wallops the pull deep over the square leg boundary. Humongous.",1st innings,2.5,six,37,6,37/0,"Chameera to Guptill, SIX runs",,"huge six again. Poor bowling, short on leg to this man is asking for trouble. Guptill stays in his crease, clears his front foot and wallops the pull deep over the square leg boundary. Humongous.",0
18,18,Martin Guptill,226492,Dushmantha Chameera,552152,"Chameera to Guptill, no run full and wide, Guptill belts it with a lot of power but he find cover",1st innings,2.6,no run,37,0,37/0,"Chameera to Guptill, no run",,"full and wide, Guptill belts it with a lot of power but he find cover",0
