,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Rohit Sharma,34102,Angelo Mathews,49764,"Mathews to Sharma, no run <b>Mathews finds swing right away</b>. Good length, hung up outside off, nibbles away past the outside edge as Rohit follows the ball with his hands and misses",1st innings,0.1,no run,0,0,0/0,"Mathews to Sharma, no run",,"<b>Mathews finds swing right away</b>. Good length, hung up outside off, nibbles away past the outside edge as Rohit follows the ball with his hands and misses",0
1,2,Rohit Sharma,34102,Angelo Mathews,49764,"Mathews to Sharma, no run much shorter and outside off, lively pace, 137ks, Rohit slashes a cut to the right of backward point",1st innings,0.2,no run,0,0,0/0,"Mathews to Sharma, no run",,"much shorter and outside off, lively pace, 137ks, Rohit slashes a cut to the right of backward point",0
2,3,Rohit Sharma,34102,Angelo Mathews,49764,"Mathews to Sharma, no run <strong>good-length inswinger</strong>, bends back in on off, Rohit presses forward and pats it quietly to cover",1st innings,0.3,no run,0,0,0/0,"Mathews to Sharma, no run",,"<strong>good-length inswinger</strong>, bends back in on off, Rohit presses forward and pats it quietly to cover",0
3,4,Rohit Sharma,34102,Angelo Mathews,49764,"Mathews to Sharma, no run full and nibbles away outside off, Rohit is forward again, this time he taps the ball to backward point",1st innings,0.4,no run,0,0,0/0,"Mathews to Sharma, no run",,"full and nibbles away outside off, Rohit is forward again, this time he taps the ball to backward point",0
4,5,Rohit Sharma,34102,Angelo Mathews,49764,"Mathews to Sharma, no run back of a length and largely holds its line outside off, defended to cover",1st innings,0.5,no run,0,0,0/0,"Mathews to Sharma, no run",,"back of a length and largely holds its line outside off, defended to cover",0
5,6,Rohit Sharma,34102,Angelo Mathews,49764,"Mathews to Sharma, no run good length and Mathews explores the channel outside off, Mathews watches it through to the keeper",1st innings,0.6,no run,0,0,0/0,"Mathews to Sharma, no run",,"good length and Mathews explores the channel outside off, Mathews watches it through to the keeper",0
6,7,Shikhar Dhawan,28235,Suranga Lakmal,49619,"Lakmal to Dhawan, FOUR runs and Dhawan greets him with a delicious boundary. Floaty half-volley outside off, Dhawan is right forward to the pitch of the ball as he creams a drive between the covers and mid-off",1st innings,1.1,four,4,4,4/0,"Lakmal to Dhawan, FOUR runs",,"and Dhawan greets him with a delicious boundary. Floaty half-volley outside off, Dhawan is right forward to the pitch of the ball as he creams a drive between the covers and mid-off",0
7,8,Shikhar Dhawan,28235,Suranga Lakmal,49619,"Lakmal to Dhawan, 2 runs back of a length and veering into the pads now, tucked away in the direction of square leg",1st innings,1.2,run,6,2,6/0,"Lakmal to Dhawan, 2 runs",,"back of a length and veering into the pads now, tucked away in the direction of square leg",0
8,9,Shikhar Dhawan,28235,Suranga Lakmal,49619,"Lakmal to Dhawan, no run Lakmal ventures wide of the crease, and angles this back-of-a-length ball in at off, Dhawan camps back and blunts it to the off side",1st innings,1.3,no run,6,0,6/0,"Lakmal to Dhawan, no run",,"Lakmal ventures wide of the crease, and angles this back-of-a-length ball in at off, Dhawan camps back and blunts it to the off side",0
9,10,Shikhar Dhawan,28235,Suranga Lakmal,49619,"Lakmal to Dhawan, no run wide of the crease again, angling in at off, back-foot whip straight to midwicket",1st innings,1.4,no run,6,0,6/0,"Lakmal to Dhawan, no run",,"wide of the crease again, angling in at off, back-foot whip straight to midwicket",0
