,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
0,1,Upul Tharanga,50747,Zaheer Khan,30102,"Khan to Tharanga, no run first up, Zaheer v Tharanga, outside off and the batsman shoulders arms",1st innings,0.1,no run,0,0,0/0,"Khan to Tharanga, no run",,"first up, Zaheer v Tharanga, outside off and the batsman shoulders arms",0
1,2,Upul Tharanga,50747,Zaheer Khan,30102,"Khan to Tharanga, 1 run gets it to nip in a touch, pitching on a length and that is tucked towards midwicket",1st innings,0.2,run,1,1,1/0,"Khan to Tharanga, 1 run",,"gets it to nip in a touch, pitching on a length and that is tucked towards midwicket",0
2,3,Tillakaratne Dilshan,48472,Zaheer Khan,30102,"Khan to Dilshan, no run outside off and another leave",1st innings,0.3,no run,1,0,1/0,"Khan to Dilshan, no run",,outside off and another leave,0
3,4,Tillakaratne Dilshan,48472,Zaheer Khan,30102,"Khan to Dilshan, no run sways away with the angle, Dilshan is happy to allow it to the keeper",1st innings,0.4,no run,1,0,1/0,"Khan to Dilshan, no run",,"sways away with the angle, Dilshan is happy to allow it to the keeper",0
4,5,Tillakaratne Dilshan,48472,Zaheer Khan,30102,"Khan to Dilshan, no run Dilshan gets a leading edge towards cover, he was looking to clip that leg stump ball towards midwicket",1st innings,0.5,no run,1,0,1/0,"Khan to Dilshan, no run",,"Dilshan gets a leading edge towards cover, he was looking to clip that leg stump ball towards midwicket",0
5,5,Tillakaratne Dilshan,48472,Zaheer Khan,30102,"Khan to Dilshan, 1 wide the first extra of the day, wide from Zaheer",1st innings,0.5,wide,2,1,2/0,"Khan to Dilshan, 1 wide",,"the first extra of the day, wide from Zaheer",0
6,6,Tillakaratne Dilshan,48472,Zaheer Khan,30102,"Khan to Dilshan, no run length ball well outside off, not so wide as to be deemed illegal, left alone",1st innings,0.6,no run,2,0,2/0,"Khan to Dilshan, no run",,"length ball well outside off, not so wide as to be deemed illegal, left alone",0
7,7,Upul Tharanga,50747,Irfan Pathan,32685,"Pathan to Tharanga, no run good start for Irfan, starting just outside off and holding its line, Tharanga raises his bat and lets it to the keeper",1st innings,1.1,no run,2,0,2/0,"Pathan to Tharanga, no run",,"good start for Irfan, starting just outside off and holding its line, Tharanga raises his bat and lets it to the keeper",0
8,8,Upul Tharanga,50747,Irfan Pathan,32685,"Pathan to Tharanga, 1 run short from Irfan, Tharanga wanted to slam that through the leg side, that sat up to be hit, Tharanga only hit it as far as Gambhir at midwicket, a misfield allows a single",1st innings,1.2,run,3,1,3/0,"Pathan to Tharanga, 1 run",,"short from Irfan, Tharanga wanted to slam that through the leg side, that sat up to be hit, Tharanga only hit it as far as Gambhir at midwicket, a misfield allows a single",0
9,9,Tillakaratne Dilshan,48472,Irfan Pathan,32685,"Pathan to Dilshan, 3 runs length ball moves in towards the pads, whipped towards deep square leg, there's time enough to take three",1st innings,1.3,run,6,3,6/0,"Pathan to Dilshan, 3 runs",,"length ball moves in towards the pads, whipped towards deep square leg, there's time enough to take three",0
